規模,産業,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
５人以上,調査産業計,18,18.6,17,142.7,154.1,125.3,131.2,139.7,118.2,11.5,14.4,7.1
５人以上,"鉱業,採石業,砂利採取業",18.1,18.3,17.3,146.6,149.7,133.7,132.2,133.9,125.1,14.4,15.8,8.6
５人以上,建設業,20.2,20.4,19.1,172.2,174.5,158.3,152.5,153.4,146.9,19.7,21.1,11.4
５人以上,製造業,18.5,18.6,18,154.2,157.5,144.4,141.3,143.6,134.3,12.9,13.9,10.1
５人以上,電気・ガス・熱供給・水道業,17.7,17.9,16.8,152.6,155.4,134.5,133.6,135.1,124.3,19,20.3,10.2
５人以上,情報通信業,18.4,18.7,17.4,156.9,160.4,145.6,139,141.6,130.6,17.9,18.8,15
５人以上,"運輸業,郵便業",18.9,19.2,17.7,163.4,169.9,133.7,146.1,151,123.8,17.3,18.9,9.9
５人以上,"卸売業,小売業",18.4,19,17.6,140,152.3,125,132.5,142.8,120.1,7.5,9.5,4.9
５人以上,"金融業,保険業",17.9,18.4,17.5,147.6,155.9,138.4,132.1,137.8,125.8,15.5,18.1,12.6
５人以上,"不動産業,物品賃貸業",18.8,18.9,18.5,145.8,150.7,135.9,136.2,139.7,129.1,9.6,11,6.8
５人以上,"学術研究,専門・技術サービス業",18.9,19.2,18.2,159.7,164.9,147.3,141.1,143.9,134.4,18.6,21,12.9
５人以上,"宿泊業,飲食サービス業",15.7,16.8,14.8,110.8,130.7,94.4,103.8,120.2,90.3,7,10.5,4.1
５人以上,"生活関連サービス業,娯楽業",18.3,18.8,17.8,141.1,146.7,136.1,134.2,139.8,129.2,6.9,6.9,6.9
５人以上,"教育,学習支援業",15.4,15.7,15.1,108.4,111.6,104.7,105.5,108.9,101.6,2.9,2.7,3.1
５人以上,"医療,福祉",16.7,16.9,16.6,126,132.8,123.3,120.4,125.2,118.5,5.6,7.6,4.8
５人以上,複合サービス事業,17.2,17.6,16.7,135.1,144.5,126.1,125.6,133.3,118.3,9.5,11.2,7.8
５人以上,サービス業（他に分類されないもの）,18,18.8,17,142.3,157.1,122.6,129.2,139.8,115.1,13.1,17.3,7.5
30人以上,調査産業計,18,18.5,17.3,145.8,154.9,130.4,132.8,139.2,122,13,15.7,8.4
30人以上,"鉱業,採石業,砂利採取業",18.1,18.3,17.3,146.6,149.7,133.7,132.2,133.9,125.1,14.4,15.8,8.6
30人以上,建設業,19.6,19.8,18.6,169.7,171.4,159.7,147.1,147.4,145.6,22.6,24,14.1
30人以上,製造業,18.1,18.3,17.7,152.6,155.4,143.9,139,140.9,132.9,13.6,14.5,11
30人以上,電気・ガス・熱供給・水道業,17.9,18,17.2,154.6,156.6,140,134.5,135.5,127.4,20.1,21.1,12.6
30人以上,情報通信業,18.3,18.6,17.3,157.9,161.5,145.7,138.5,141.2,129.5,19.4,20.3,16.2
30人以上,"運輸業,郵便業",18.8,19,17.9,163.1,168.6,137.7,145.5,149.6,126.6,17.6,19,11.1
30人以上,"卸売業,小売業",18.7,19.1,18.2,143.2,152.8,130.5,135.2,143,124.9,8,9.8,5.6
30人以上,"金融業,保険業",17.9,18.4,17.4,147.5,155.7,137.8,131.2,137.1,124.3,16.3,18.6,13.5
30人以上,"不動産業,物品賃貸業",18.3,18.5,17.7,140.6,146.8,128.7,130.4,135.3,121,10.2,11.5,7.7
30人以上,"学術研究,専門・技術サービス業",18.9,19.1,18.1,162.6,166.6,150.8,140.7,142.7,134.8,21.9,23.9,16
30人以上,"宿泊業,飲食サービス業",17.4,18.4,16.7,127.6,147.8,112.5,118.3,134.7,106.1,9.3,13.1,6.4
30人以上,"生活関連サービス業,娯楽業",17.6,18.2,16.9,136.5,145.4,127.1,129.2,137.3,120.6,7.3,8.1,6.5
30人以上,"教育,学習支援業",15.6,15.8,15.2,109.9,112.1,107,107.2,109.6,104.1,2.7,2.5,2.9
30人以上,"医療,福祉",17,16.8,17.1,132.6,134.4,131.9,126.4,126.6,126.4,6.2,7.8,5.5
30人以上,複合サービス事業,17.3,17.7,16.6,130.4,142.5,107.9,118,127.9,99.5,12.4,14.6,8.4
30人以上,サービス業（他に分類されないもの）,17.7,18.4,16.8,140.4,155.6,122.1,126.8,137.4,114.1,13.6,18.2,8
,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年９月分,,,,,,,,,,,,,
第２表  産業、性別常用労働者の１人平均月間出勤日数及び実労働時間数,,,,,,,,,,,,,
