規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7227962,4354503,2873459,129716,71000,58716,149798,84443,65355,7207880,4341060,2866820,23.4,13,39.3
５人以上,"鉱業,採石業,砂利採取業",1837,1448,389,17,14,3,20,18,2,1834,1444,390,2.3,2.2,2.6
５人以上,建設業,343773,294535,49238,2793,2297,496,3341,2558,783,343225,294274,48951,3.6,2.6,9.7
５人以上,製造業,705759,528803,176956,7026,5455,1571,9478,7102,2376,703307,527156,176151,6.5,2.6,18.2
５人以上,電気・ガス・熱供給・水道業,22734,19683,3051,699,647,52,630,573,57,22803,19757,3046,5,4.2,10.3
５人以上,情報通信業,750810,574545,176265,8104,5133,2971,13508,10495,3013,745406,569183,176223,3.4,2.2,7.3
５人以上,"運輸業,郵便業",450943,373062,77881,6094,3935,2159,6531,5529,1002,450506,371468,79038,16.4,12.2,35.9
５人以上,"卸売業,小売業",1434037,788232,645805,21356,11574,9782,23934,12347,11587,1431459,787459,644000,30,15.4,48
５人以上,"金融業,保険業",389773,203960,185813,10552,6227,4325,13694,8236,5458,386631,201951,184680,9.4,0.8,18.8
５人以上,"不動産業,物品賃貸業",195313,130999,64314,3324,2660,664,3144,2130,1014,195493,131529,63964,17.8,13.3,27
５人以上,"学術研究,専門・技術サービス業",346564,242878,103686,8085,5771,2314,7929,5772,2157,346720,242877,103843,4.5,1.6,11.3
５人以上,"宿泊業,飲食サービス業",621997,281911,340086,20976,9466,11510,24449,11558,12891,618524,279819,338705,69.6,57.7,79.4
５人以上,"生活関連サービス業,娯楽業",219193,101307,117886,4832,1559,3273,5096,1816,3280,218929,101050,117879,32.8,24.6,39.9
５人以上,"教育,学習支援業",413430,222343,191087,11515,6728,4787,10306,6076,4230,414639,222995,191644,30.1,24.4,36.8
５人以上,"医療,福祉",555542,152703,402839,8500,2824,5676,9885,2493,7392,554157,153034,401123,33.3,25.3,36.4
５人以上,複合サービス事業,20463,9904,10559,95,15,80,322,90,232,20236,9829,10407,26.7,11.9,40.8
５人以上,サービス業（他に分類されないもの）,755794,428190,327604,15748,6695,9053,17531,7650,9881,754011,427235,326776,26.3,14,42.2
30人以上,調査産業計,5051700,3172927,1878773,87104,49683,37421,103284,61836,41448,5035520,3160774,1874746,17.8,9.3,32
30人以上,"鉱業,採石業,砂利採取業",1837,1448,389,17,14,3,20,18,2,1834,1444,390,2.3,2.2,2.6
30人以上,建設業,214903,184921,29982,1987,1491,496,2307,1796,511,214583,184616,29967,1.8,0.9,7
30人以上,製造業,548619,419411,129208,6202,4879,1323,8669,6572,2097,546152,417718,128434,4.9,2.1,13.8
30人以上,電気・ガス・熱供給・水道業,19746,17349,2397,427,375,52,630,573,57,19543,17151,2392,5.9,4.9,13.1
30人以上,情報通信業,640323,494886,145437,6265,4023,2242,11907,9036,2871,634681,489873,144808,2.8,1.6,6.8
30人以上,"運輸業,郵便業",369371,306574,62797,5396,3665,1731,5163,4161,1002,369604,306078,63526,15.8,12.3,32.5
30人以上,"卸売業,小売業",869148,501045,368103,8150,4616,3534,10679,6614,4065,866619,499047,367572,23.2,10.1,41
30人以上,"金融業,保険業",325259,172169,153090,9289,5506,3783,11753,7369,4384,322795,170306,152489,9.6,0.8,19.4
30人以上,"不動産業,物品賃貸業",128623,84260,44363,2170,1506,664,1867,1156,711,128926,84610,44316,21.3,15.9,31.6
30人以上,"学術研究,専門・技術サービス業",245633,183549,62084,6333,4945,1388,6807,5220,1587,245159,183274,61885,2.1,0.9,5.4
30人以上,"宿泊業,飲食サービス業",238010,103233,134777,7670,2620,5050,7624,3673,3951,238056,102180,135876,52.9,37.8,64.3
30人以上,"生活関連サービス業,娯楽業",117794,59755,58039,3039,1038,2001,2672,878,1794,118161,59915,58246,32.9,19.7,46.4
30人以上,"教育,学習支援業",327496,187077,140419,9484,6469,3015,9485,5699,3786,327495,187847,139648,26.9,22.8,32.4
30人以上,"医療,福祉",384695,119683,265012,5665,2025,3640,7117,1958,5159,383243,119750,263493,25.1,22.8,26.1
30人以上,複合サービス事業,7153,4634,2519,44,15,29,68,13,55,7129,4636,2493,28.4,14.9,53.4
30人以上,サービス業（他に分類されないもの）,613090,332933,280157,14966,6496,8470,16516,7100,9416,611540,332329,279211,28.1,14.9,43.9
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年７月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
