規模,産業,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,調査産業計,7125399,4284890,2840509,130573,67259,63314,160473,80571,79902,7095499,4271578,2823921,23.4,12.6,39.6
５人以上,"鉱業,採石業,砂利採取業",1813,1430,383,22,15,7,36,31,5,1799,1414,385,1.1,1.1,1
５人以上,建設業,340417,288218,52199,2027,1785,242,3785,3206,579,338659,286797,51862,2.7,1.3,10.4
５人以上,製造業,699821,522826,176995,8115,5635,2480,7201,5170,2031,700735,523291,177444,7.2,2.8,20.2
５人以上,電気・ガス・熱供給・水道業,34049,29568,4481,124,124,0,106,68,38,34067,29624,4443,9.7,7.6,23.3
５人以上,情報通信業,747388,564470,182918,5793,3523,2270,8301,3884,4417,744880,564109,180771,3,1.7,7.1
５人以上,"運輸業,郵便業",443564,362732,80832,6314,4931,1383,8865,7036,1829,441013,360627,80386,16.5,12.4,35
５人以上,"卸売業,小売業",1432440,787651,644789,20984,9056,11928,27704,13618,14086,1425720,783089,642631,29.6,14.6,47.7
５人以上,"金融業,保険業",382284,206097,176187,5771,2602,3169,6415,2922,3493,381640,205777,175863,9.6,0.8,20
５人以上,"不動産業,物品賃貸業",196885,128789,68096,2324,1241,1083,4076,2204,1872,195133,127826,67307,18.5,13,29.1
５人以上,"学術研究,専門・技術サービス業",331595,236854,94741,6040,4488,1552,5465,3555,1910,332170,237787,94383,3.7,1.5,9.1
５人以上,"宿泊業,飲食サービス業",603705,274281,329424,29416,13613,15803,22284,9118,13166,610837,278776,332061,69.9,56,81.6
５人以上,"生活関連サービス業,娯楽業",214294,103939,110355,7340,3281,4059,9800,5539,4261,211834,101681,110153,32,23.2,40.2
５人以上,"教育,学習支援業",395130,209074,186056,6317,3058,3259,19773,10763,9010,381674,201369,180305,30.6,24.9,36.9
５人以上,"医療,福祉",545143,148845,396298,9380,3091,6289,18456,4877,13579,536067,147059,389008,33.4,25.5,36.4
５人以上,複合サービス事業,21100,10514,10586,276,163,113,503,223,280,20873,10454,10419,27.4,14.6,40.1
５人以上,サービス業（他に分類されないもの）,735771,409602,326169,20330,10653,9677,17703,8357,9346,738398,411898,326500,26.6,14.1,42.4
30人以上,調査産業計,4963500,3109621,1853879,78370,42473,35897,104642,55717,48925,4937228,3096377,1840851,18.1,9.2,33
30人以上,"鉱業,採石業,砂利採取業",1813,1430,383,22,15,7,36,31,5,1799,1414,385,1.1,1.1,1
30人以上,建設業,210451,183631,26820,1057,915,142,2320,2198,122,209188,182348,26840,1.6,0.8,7.3
30人以上,製造業,542574,415036,127538,5928,4697,1231,5309,3995,1314,543193,415738,127455,5.3,2.2,15.5
30人以上,電気・ガス・熱供給・水道業,31124,27206,3918,83,83,0,106,68,38,31101,27221,3880,9.6,7.7,22.4
30人以上,情報通信業,637899,486307,151592,4780,2879,1901,6905,3457,3448,635774,485729,150045,2.3,1.1,6
30人以上,"運輸業,郵便業",366095,302680,63415,4739,3553,1186,7544,6103,1441,363290,300130,63160,16.1,12.7,32.2
30人以上,"卸売業,小売業",866970,495327,371643,9490,4524,4966,11870,6167,5703,864590,493684,370906,24.4,10.7,42.7
30人以上,"金融業,保険業",319850,172604,147246,5007,2225,2782,5501,2531,2970,319356,172298,147058,9.8,0.8,20.3
30人以上,"不動産業,物品賃貸業",128824,86579,42245,1832,1136,696,3550,2019,1531,127106,85696,41410,19.6,15.1,28.8
30人以上,"学術研究,専門・技術サービス業",230996,173245,57751,4567,3306,1261,3969,2779,1190,231594,173772,57822,1.9,0.9,4.7
30人以上,"宿泊業,飲食サービス業",227829,96842,130987,8310,2398,5912,6027,2249,3778,230112,96991,133121,55.1,38.7,67.1
30人以上,"生活関連サービス業,娯楽業",114310,58150,56160,3852,2297,1555,6035,3950,2085,112127,56497,55630,33.8,21.1,46.6
30人以上,"教育,学習支援業",309452,176251,133201,3365,1921,1444,15701,8451,7250,297116,169721,127395,26.1,20.9,33
30人以上,"医療,福祉",374400,113697,260703,6272,2476,3796,12774,3972,8802,367898,112201,255697,25.8,22.3,27.3
30人以上,複合サービス事業,7129,4421,2708,111,84,27,290,144,146,6950,4361,2589,27.5,11.8,54
30人以上,サービス業（他に分類されないもの）,593784,316215,277569,18955,9964,8991,16705,7603,9102,596034,318576,277458,29.4,15.7,45
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年３月分,,,,,,,,,,,,,,,,
第３表  産業、性別常用労働者数及びパートタイム労働者比率,,,,,,,,,,,,,,,,
