規模,産業,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,調査産業計,5534833,77908,93856,5517959,1693129,51808,55942,1689921
５人以上,"鉱業,採石業,砂利採取業",1795,17,20,1792,42,0,0,42
５人以上,建設業,331322,2704,3090,330937,12451,89,251,12288
５人以上,製造業,659076,6321,8435,657331,46683,705,1043,45976
５人以上,電気・ガス・熱供給・水道業,21597,686,630,21653,1137,13,0,1150
５人以上,情報通信業,725250,7178,12180,720272,25560,926,1328,25134
５人以上,"運輸業,郵便業",377676,4168,5093,376773,73267,1926,1438,73733
５人以上,"卸売業,小売業",1003276,12781,14421,1001686,430761,8575,9513,429773
５人以上,"金融業,保険業",353763,9399,12850,350320,36010,1153,844,36311
５人以上,"不動産業,物品賃貸業",160204,2199,1813,160702,35109,1125,1331,34791
５人以上,"学術研究,専門・技術サービス業",331500,7324,7555,331267,15064,761,374,15453
５人以上,"宿泊業,飲食サービス業",187837,6684,4881,188141,434160,14292,19568,430383
５人以上,"生活関連サービス業,娯楽業",148354,1962,3292,147025,70839,2870,1804,71904
５人以上,"教育,学習支援業",288698,3750,2795,289653,124732,7765,7511,124986
５人以上,"医療,福祉",370510,3805,4639,369515,185032,4695,5246,184642
５人以上,複合サービス事業,14974,69,219,14823,5489,26,103,5413
５人以上,サービス業（他に分類されないもの）,559001,8861,11943,556069,196793,6887,5588,197942
30人以上,調査産業計,4157363,57149,74606,4140219,894337,29955,28678,895301
30人以上,"鉱業,採石業,砂利採取業",1795,17,20,1792,42,0,0,42
30人以上,建設業,211084,1981,2307,210758,3819,6,0,3825
30人以上,製造業,521665,5680,7834,519605,26954,522,835,26547
30人以上,電気・ガス・熱供給・水道業,18609,414,630,18393,1137,13,0,1150
30人以上,情報通信業,623068,5482,11516,617058,17255,783,391,17623
30人以上,"運輸業,郵便業",311445,3898,4145,311220,57926,1498,1018,58384
30人以上,"卸売業,小売業",668123,4877,7588,665461,201025,3273,3091,201158
30人以上,"金融業,保険業",294608,8315,11061,291870,30651,974,692,30925
30人以上,"不動産業,物品賃貸業",101188,1401,1234,101468,27435,769,633,27458
30人以上,"学術研究,専門・技術サービス業",240669,6074,6616,240126,4964,259,191,5033
30人以上,"宿泊業,飲食サービス業",112070,2832,2779,112037,125940,4838,4845,126019
30人以上,"生活関連サービス業,娯楽業",79800,1249,1728,79322,37994,1790,944,38839
30人以上,"教育,学習支援業",238882,3048,2549,239381,88614,6436,6936,88114
30人以上,"医療,福祉",287407,3182,3375,287214,97288,2483,3742,96029
30人以上,複合サービス事業,5128,18,40,5105,2025,26,28,2024
30人以上,サービス業（他に分類されないもの）,441822,8681,11184,439409,171268,6285,5332,172131
,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２５年７月分,,,,,,,,,
第７表  産業、就業形態別労働者数,,,,,,,,,
