全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
132098,1.32098E+11,町田市,町田市役所,マチダシヤクショ,,,,,,132098,,東京都町田市森野2-2-22,東京都,町田市,森野2丁目,2-22,,35.54674817,139.4385724,,,(042)722-3111,,,,,1940022,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁（受付可能な手続きが限られます）,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/,,,
132098,1.32098E+11,町田市,南市民センター,ミナミシミンセンター,,,,,,132098,,東京都町田市金森4-5-6,東京都,町田市,金森4丁目,5-6,,35.52364717,139.4667959,,,(042)795-3165,,,,,1940012,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/03/index.html,,,
132098,1.32098E+11,町田市,なるせ駅前市民センター,ナルセエキマエシミンセンター,,,,,,132098,,東京都町田市南成瀬1-2-5,東京都,町田市,南成瀬1丁目,2-5,,35.53682331,139.4729389,,,(042)724-2511,,,,,1940045,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/04/index.html,,,
132098,1.32098E+11,町田市,鶴川市民センター,ツルカワシミンセンター,,,,,,132098,,東京都町田市大蔵町1981-4,東京都,町田市,大蔵町,1981-4,,35.58888656,139.4673706,,,(042)735-5704,,,,,1950062,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/02/index.html,,,
132098,1.32098E+11,町田市,忠生市民センター,タダオシミンセンター,,,,,,132098,,東京都町田市忠生3-14-2,東京都,町田市,忠生3丁目,14-2,,35.57833572,139.4161491,,,(042)791-2802,,,,,1940035,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/01/index.html,,,
132098,1.32098E+11,町田市,堺市民センター,サカイシミンセンター,,,,,,132098,,東京都町田市相原町795-1,東京都,町田市,相原町,795-1,,35.60424683,139.3333728,,,(042)774-0003,,,,,1940211,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/05/index.html,,,
132098,1.32098E+11,町田市,小山市民センター,オヤマシミンセンター,,,,,,132098,,東京都町田市小山町2507-1,東京都,町田市,小山町,2507-1,,35.59714842,139.3689945,,,(042)798-1927,,,,,1940212,,,月火水木金,8:30:00,17:00:00,第2、第4日曜日は開庁,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/06/index.html,,,
132098,1.32098E+11,町田市,町田駅前連絡所,マチダエキマエレンラクジョ,,,,,,132098,,東京都町田市原町田6-12-20,東京都,町田市,原町田6丁目,12-20,小田急百貨店町田店3階,35.54422925,139.4453075,,,(042)732-0777,,,,,1940013,,,月火水木金土日,8:30:00,19:00:00,土日の受付は10:00から17:00、祝日及びその振替休日・年末年始・小田急百貨店の全館休館日・設備点検日は休所,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/matidaekimae.html,,,
132098,1.32098E+11,町田市,鶴川駅前連絡所,ツルカワエキマエレンラクジョ,,,,,,132098,,東京都町田市能ヶ谷1-2-1,東京都,町田市,能ヶ谷1丁目,2-1,和光大学ポプリホール鶴川内,35.58272153,139.4788655,,,(042)737-0217,,,,,1950053,,,月火水木金土日,8:30:00,19:00:00,土日の受付は10:00から17:00、第1第3月曜日・祝日及びその振替休日・年末年始は休所,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/turueki.html,,,
132098,1.32098E+11,町田市,玉川学園駅前連絡所（玉川学園コミュニティセンター）,タマガワガクエンエキマエレンラクジョ（タマガワガクエンコミュニティセンター）,,,,,,132098,,東京都町田市玉川学園2-19-12,東京都,町田市,玉川学園2丁目,19-12,玉川学園コミュニティセンター1階,35.56374803,139.4625582,,,(042)732-9372,,,,,1940041,,,月火水木金,8:30:00,17:00:00,貸出施設の利用時間は第3月曜日と年末年始を除く9:00から22:00,,,,,,,,,,,,,,,,,,,https://www.city.machida.tokyo.jp/kurashi/touroku/shisetsu/com07.html,,,
