"年月[西暦]","調査項目","設問","政策目標","調査回答者の属性種別","調査回答者の属性","調査数[人]","強くそう思う[人]","どちらかといえばそう思う[人]","あまりそう思わない[人]","全くそう思わない[人]","無回答[人]"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","全体",,"658","80","372","160","29","17"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性（計）","248","31","138","60","13","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 18～29歳","23","8","12","2","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 30～39歳","35","5","20","8","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 40～49歳","41","4","26","9","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 50～59歳","49","8","28","12","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 60～69歳","39","4","22","11","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 70歳以上","60","2","30","17","6","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","男性 無回答","1","0","0","1","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性（計）","400","49","231","94","16","10"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 18～29歳","28","4","11","10","3","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 30～39歳","65","11","44","7","2","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 40～49歳","95","18","54","20","2","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 50～59歳","82","9","50","20","3","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 60～69歳","55","3","36","12","2","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 70歳以上","75","4","36","25","4","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","女性 無回答","0","0","0","0","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","性・年代別","無回答","10","0","3","6","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","自営業主・家族従業","92","10","50","25","4","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","会社員・団体職員・公務員","280","35","173","55","13","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","アルバイト・パートタイマー","58","7","36","12","2","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","家事専業","94","11","54","23","3","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","学生","20","7","6","6","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","無職","83","4","40","30","4","5"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","その他","26","6","12","7","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","職業別","無回答","5","0","1","2","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","居住地区別","芝地区","107","8","59","32","5","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","居住地区別","麻布地区","140","28","78","28","4","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","居住地区別","赤坂地区","88","11","48","21","5","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","居住地区別","高輪地区","155","16","94","34","7","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","居住地区別","芝浦港南地区","164","17","92","43","8","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","居住地区別","無回答","4","0","1","2","0","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","持家（一戸建）","95","6","64","19","4","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","持家（マンション）","302","36","173","76","11","6"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","借家（一戸建）","7","1","4","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","民間の賃貸マンション・アパート","171","28","92","38","9","4"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","都営住宅・区営住宅・区立住宅","28","1","8","15","1","3"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","ＵＲ（旧公団）・公社の賃貸住宅","18","1","11","4","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","社宅・公務員宿舎","20","4","13","2","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","寮・寄宿舎・住み込み・間借り","6","3","3","0","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","その他","5","0","3","1","1","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","住居形態別","無回答","6","0","1","3","0","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","ずっと住み続けていたい","366","43","199","95","17","12"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","当分は住んでいたい","224","30","131","53","8","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","しばらくは住むつもりだが将来は区外に転居したい","42","5","30","4","1","2"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","近いうちに区外に転居したいが、具体的な計画はない","2","0","0","2","0","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","近いうちに区外に転居する予定である","9","1","4","2","1","1"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","わからない","14","1","8","3","2","0"
"202003","区基本計画","Q14. 次のことについて、あなたは港区の状況をどのように思いますか。（○はそれぞれ１つずつ）","政策目標(13)外国人が日本の習慣に馴染んで生活している","定住意向別","無回答","1","0","0","1","0","0"

"第32回港区民世論調査クロス集計表・区基本計画Q14-13","Ver202003",,,,,,,,,,
