全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132225,,東京都東久留米市,青少年センター,セイショウネンセンター,,,,,,,,東京都東久留米市下里4-1-19,東京都,東久留米市,下里,4-1-19,,,,,,(042)470-7784,,,,,,3000020132225,,月水木金土日,09:00,21:00,火曜日は定休日,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/seishonen/1003062.html,,,,,,,,,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,滝山球場,タキヤマキュウジョウ,,,,,,,,東京都東久留米市滝山2-4,東京都,東久留米市,滝山,2-4,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～17時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/baseball/1003063.html,,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,白山球場,ハクサンキュウジョウ,,,,,,,,東京都東久留米市滝山7-24,東京都,東久留米市,滝山,7-24,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～17時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/baseball/1003064.html,,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,上の原グラウンド,ウエノハラグラウンド,,,,,,,,東京都東久留米市上の原2-1-4,東京都,東久留米市,上の原,2-1-4,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,21:30,　,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/hiroba/1014634.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,東部運動広場,トウブウンドウヒロバ,,,,,,,,東京都東久留米市金山町1-19,東京都,東久留米市,金山町,1-19,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～17時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/hiroba/1003065.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,西部運動広場,セイブウンドウヒロバ,,,,,,,,東京都東久留米市滝山5-5,東京都,東久留米市,滝山,5-5,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～17時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/hiroba/1003066.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,南町運動広場,ミナミチョウウンドウヒロバ,,,,,,,,東京都東久留米市南町1-8,東京都,東久留米市,南町,1-8,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,9:00,18:00,10月～3月は9時～17時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/hiroba/1003067.html,,,,,,,,,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無
132225,,東京都東久留米市,市立テニスコート,シリツテニスコート,,,,,,,,東京都東久留米市滝山2-3,東京都,東久留米市,滝山,2-3,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～18時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/tennis/1003068.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,滝山テニスコート,タキヤマテニスコート,,,,,,,,東京都東久留米市滝山2-4,東京都,東久留米市,滝山,2-4,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～18時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/tennis/1003069.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132225,,東京都東久留米市,小山テニスコート,コヤマテニスコート,,,,,,,,東京都東久留米市小山3-2,東京都,東久留米市,小山,3-2,,,,,,(042)470-7784,,,,,,3000020132225,,月火水木金土日,07:00,18:00,10月～3月は8時～18時,,,,,,,,,,,,,,,,,,,https://www.city.higashikurume.lg.jp/shisetsu/sports/tennis/1003070.html,,,,,,,,,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
