全国地方公共団体コード,ID,地方公共団体名,年,月,戸籍謄抄本等,住民票の写し,印鑑証明,婚姻,離婚,出生,死亡,転入,転出,備考
132225,,東京都東久留米市,2022,04,1986,5675,2256,16,12,51,83,438,333,
132225,,東京都東久留米市,2022,05,2184,5413,2265,43,4,59,117,320,279,
132225,,東京都東久留米市,2022,06,2196,6289,2765,35,13,47,103,300,494,
132225,,東京都東久留米市,2022,07,1893,5574,2338,35,12,63,93,274,295,
132225,,東京都東久留米市,2022,08,2180,5757,2445,29,10,66,124,296,316,
132225,,東京都東久留米市,2022,09,2268,5316,2513,16,13,62,90,300,283,
132225,,東京都東久留米市,2022,10,2130,5601,2393,24,9,55,97,312,251,
132225,,東京都東久留米市,2022,11,2199,5403,2415,37,15,49,118,262,236,
132225,,東京都東久留米市,2022,12,2123,4803,2167,28,14,55,111,244,259,
132225,,東京都東久留米市,2023,01,2410,5182,2447,20,14,43,135,266,254,
132225,,東京都東久留米市,2023,02,2307,3943,2443,25,18,42,124,264,280,
132225,,東京都東久留米市,2023,03,2795,7067,2749,48,19,57,102,578,623,
