全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,フリーWi-Fi,更衣室,シャワー室,飲食物を購入できる場所,トレーニング室,陸上競技,水泳,サッカー,スキー,テニス,ボート,ホッケー,ボクシング,バレーボール,体操,バスケットボール,スケート,レスリング,セーリング,ウエイトリフティング,ハンドボール,自転車競技,ソフトテニス,卓球,軟式野球,相撲,馬術,フェンシング,柔道,ソフトボール,バドミントン,弓道,ライフル射撃,剣道,近代五種,ラグビーフットボール,山岳・スポーツクライミング,カヌー,アーチェリー,空手道,アイスホッケー,銃剣道,クレー射撃,なぎなた,ボウリング,"ボブスレー・リュージュ・スケル,トン",野球,綱引,少林寺拳法,ゲートボール,武術太極拳,ゴルフ,カーリング,パワーリフティング,オリエンテーリング,グラウンド・ゴルフ,トライアスロン,バウンドテニス,エアロビック,バイアスロン,スポーツチャンバラ,ドッジボール,チアリーディング,ペタンク・ブール,ダンススポーツ,拳法競技
132063,,東京都府中市,市民陸上競技場,シミンリクジョウキョウギジョウ,,,1102,,,,,東京都府中市寿町2-20,東京都,府中市,寿町2丁目,19,,35.67738712,139.4752553,,,(042)368-1686,,taiiku01@city.fuchu.tokyo.jp,,陸上競技場へつながる,,,,,09:00,21:00,１月から４月の第２金曜日までは芝養生のため利用不可,日本陸連4種公認全天候型トラック（1周300メートル）と観覧席を備えた、本格的な陸上競技場。夜間照明設備、会議室有,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/kyogi/shimin.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/kyogi/shimin.html,,,,,,,,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,市民球場,シミンキュウジョウ,,,1103,,,,,東京都府中市寿町2-19,東京都,府中市,寿町2丁目,19,,35.67618091,139.4750655,,,(042)368-0008,,taiiku01@city.fuchu.tokyo.jp,,市民球場へつながる,,,,,09:00,21:00,1月から3月下旬までは冬季整備期間のため利用不可。ナイター区分（午後6時から午後9時まで）は4月から12月の間のみ利用可。,ナイター設備を整え、観客を収容できる野球場,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/shimin.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/shimin.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,調布基地跡地暫定少年野球場,チョウフキチアトチザンテイショウネンヤキュウジョウ,,,1103,,,,,東京都府中市朝日町3丁目地内,東京都,府中市,朝日町3丁目地内,,,35.67207577,139.52361,,,(042)335-4488,,taiiku01@city.fuchu.tokyo.jp,,府中駅北第2庁舎4階施設係へつながる,,,,,09:00,17:00,年末年始（12月29日から1月3日）は休場。,少年野球の団体のみ利用できる野球場。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/chofu.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/chofu.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,郷土の森第一野球場(市民第一野球場),キョウドノモリダイイチヤキュウジョウシミンダイイチヤキュウジョウ,,,1103,,,,,東京都府中市是政6-2365,東京都,府中市,是政6丁目,2365,,35.6543449,139.4759011,,,(042)363-8111,,taiiku01@city.fuchu.tokyo.jp,,郷土の森総合体育館と同じ連絡先,,,,,06:00,21:00,8:00:00から09:00までは保守時間のため利用不可。原則として、6:00から終了時間までを、2時間毎に区切った「コマ」単位で使用している。1、2月は閉場期間となる。グラウンド整備や保守に伴い臨時閉場日を別に設けている。閉場日については、総合体育館受付へ問い合わせを。,ナイター設備があり、夜間も使用可能。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/dai1.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/dai1.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,郷土の森第二野球場（市民第二野球場）,キョウドノモリダイニヤキュウジョウシミンダイニヤキュウジョウ,,,1103,,,,,東京都府中市是政6-27,東京都,府中市,是政丁目,2727,,35.65418966,139.482005,,,(042)363-8111,,taiiku01@city.fuchu.tokyo.jp,,郷土の森総合体育館と同じ連絡先,,,,,06:00,19:00,8:00:00から09:00までは保守時間のため利用不可。原則として、6:00から終了時間までを、2時間毎に区切った「コマ」単位で使用している。1、2月は閉場期間となる。グラウンド整備や保守に伴い臨時閉場日を別に設けている。閉場日については、総合体育館受付へ問い合わせを。,夜間の使用は不可,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/dai2.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/dai2.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,是政地区一般野球場,コレマサチクイッパンヤキュウジョウ,,,1103,,,,,東京都府中市是政4丁目地内,東京都,府中市,是政4丁目地内,,,35.65466163,139.4891058,,,(042)363-8111,,taiiku01@city.fuchu.tokyo.jp,,郷土の森総合体育館と同じ連絡先,,,,,09:00,19:00,使用時間は月毎に変動する。（４月、５月、８月は18:00:00まで。６月、７月は19:00まで。９月、１０月、２月、３月は17:00まで。１１月、１２月、１月は16:00まで。）年末年始（12月29日から1月3日）は休場。,多摩川河川敷にある野球場。市内団体のみが使用可能。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/koremasadai1.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/koremasadai1.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,是政地区ソフトボール場,コレマサチクソフトボールジョウ,,,1103,,,,,東京都府中市是政4丁目地内,東京都,府中市,是政4丁目地内,,,35.65456674,139.492605,,,(042)363-8111,,taiiku01@city.fuchu.tokyo.jp,,郷土の森総合体育館と同じ連絡先,,,,,09:00,19:00,使用時間は月毎に変動する。（４月、５月、８月は18:00:00まで。６月、７月は19:00まで。９月、１０月、２月、３月は17:00まで。１１月、１２月、１月は16:00まで。）年末年始（12月29日から1月3日）は休場。,多摩川河川敷にあるソフトボール場。市内団体のみが使用可能。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/koremasa.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/koremasa.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,住吉地区野球場,スミヨシチクヤキュウジョウ,,,1103,,,,,東京都府中市住吉町2丁目地内,東京都,府中市,住吉町2丁目地内,,,35.65393272,139.459593,,,(042)363-8111,,taiiku01@city.fuchu.tokyo.jp,,郷土の森総合体育館と同じ連絡先,,,,,09:00,19:00,使用時間は月毎に変動する。（４月、５月、８月は18:00:00まで。６月、７月は19:00まで。９月、１０月、２月、３月は17:00まで。１１月、１２月、１月は16:00まで。）年末年始（12月29日から1月3日）は休場。,多摩川河川敷にある野球場。市内団体のみが使用可能。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/sumiyoshi.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/sumiyoshi.html,,令和元年東日本台風による冠水などの全面的な被害により、体育施設としての機能を果たせない状況となっていることから、利用を休止している。令和4年2月に危険防止のため工作物等の撤去を行ったが、再開の目途は立っていない。,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,武蔵台少年野球場,ムサシダイショウネンヤキュウジョウ,,,1103,,,,,東京都府中市武蔵台2-2,東京都,府中市,武蔵台2丁目,2,,35.68871761,139.4606624,,,(042)335-4488,,taiiku01@city.fuchu.tokyo.jp,,府中駅北第2庁舎4階施設係へつながる,,,,,,,公園の施設の一部であり、開場及び閉場といった時間的制限は設けておらず、予約管理も行っていない。,武蔵台公園の中にある、簡易の少年野球場。市内の少年野球のチームのみ利用可。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/musashidaiyakyu.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/yakyujo/musashidaiyakyu.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,有,無,無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
132063,,東京都府中市,新町ゲートボール場,シンマチゲートボールジョウ,,,1143,,,,,東京都府中市新町2-45,東京都,府中市,新町2丁目,45,,35.68709592,139.4934836,,,(042)335-4488,,taiiku01@city.fuchu.tokyo.jp,,府中駅北第2庁舎4階施設係へつながる,,,,,,,開場及び閉場といった時間的制限は設けておらず、予約管理も行っていない。,2面のゲートボール場。,,,,,,,,,,,,,,,,,,https://www.city.fuchu.tokyo.jp/shisetu/supotu/jo/shinmachi.html,https://www.city.fuchu.tokyo.jp/shisetu/supotu/jo/shinmachi.html,,,,,,,,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,"無",無,無,無,有,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無,無
