"年月[西暦]","調査項目","設問","基本政策","政策","調査回答者の属性種別","調査回答者の属性","調査数[人]","十分[人]","まあ十分[人]","やや不十分[人]","不十分[人]","わからない[人]","無回答[人]"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","全体",,"558","45","144","102","44","212","11"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性（計）","231","27","55","44","19","83","3"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 18～29歳","13","2","5","1","1","4","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 30～39歳","38","9","8","2","0","19","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 40～49歳","50","11","6","5","3","25","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 50～59歳","47","2","13","12","3","15","2"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 60～69歳","42","1","12","7","9","12","1"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 70歳以上","40","2","11","16","3","8","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","男性 無回答","1","0","0","1","0","0","0"
"202203","区基本計画","Q12. 港区基本計画は、６つの基本政策で構成されています。以下の政策を実現するために、現在区が実施している取組が十分と感じるかどうかお答えください。（それぞれ１つ選択）","（基本政策６）生涯を通じた心ゆたかで健康な都心居住を支援する ","政策(19)高齢者のいきいきと充実した地域での生活を支援する","性・年代別","女性（計）","313","18","86","56","23","124","6"
