一連番号,測定地点住所,緯度,経度,座標系,道  路  名,環境基準類型,測定開始年月日,測定終了年月日,道路種別,車線数,車道端からの距離,地上からの高さ,昼間等価騒音レベル(dB),夜間等価騒音レベル(dB)
5,千代田区平河町2-5-1,35.680439,139.738847,JGD2011,区道220号線（プリンス通り）,b,2013-07-08,2013-07-10,6,2,3,1.6,62,58
79,新宿区納戸町36,35.696926,139.733063,JGD2011,区道34-191,a,2014-01-21,2014-01-24,6,1,0,1.2,62,56
113,墨田区八広4-12-3,35.722626,139.826523,JGD2011,区道墨120（八広中央通り）,c,2013-10-28,2013-11-01,6,2,2,1.2,67,62
114,墨田区八広6-53  西吾嬬公園,35.724098,139.830521,JGD2011,区道墨121（八広はなみずき通り）,c,2013-10-28,2013-11-01,6,2,3,1.2,68,63
115,墨田区八広1-7-4,35.721535,139.821991,JGD2011,区道墨119（曳舟川通り）,c,2013-11-25,2013-11-29,6,2,4,1.6,66,63
198,世田谷区上北沢2-1-3,35.669216,139.617523,JGD2011,区道調布経堂停車場線（赤堤通り）,a,2013-06-18,2013-06-28,6,2,1.7,1.2,66,60
225,中野区弥生町2-41-2,35.691418,139.672852,JGD2011,区道補助63号（本郷通り）,c,2013-12-03,2013-12-06,6,2,2.2,1.2,66,62
251,杉並区宮前3-27,35.696415,139.609192,JGD2011,区道2132号線（神明通り）,a,2013-06-11,2013-06-14,6,1,0.4,1.3,67,62
252,杉並区西荻北1-19,35.707241,139.606644,JGD2011,区道2103号線（真中橋通り）,a,2013-09-24,2013-09-27,6,2,2.8,1.2,62,56
253,杉並区高井戸西1-17,35.681786,139.606659,JGD2011,区道2133号線,a,2013-05-28,2013-05-31,6,2,0.6,1.2,63,59
284,荒川区東日暮里6-17,35.729103,139.777298,JGD2011,区道荒107号(日暮里中央通り),c,2013-11-11,2013-11-15,6,2,4.1,1.7,65,60
285,荒川区東尾久6-35,35.749165,139.772858,JGD2011,区道荒111号(旭電化通り),c,2013-12-02,2013-12-06,6,2,2.5,1.5,65,60
361,葛飾区水元1-20,35.780766,139.856613,JGD2011,区道408号,c,2013-11-09,2013-11-16,6,2,5.3,2.4,65,62
451,三鷹市下連雀2-26-9,35.697021,139.565842,JGD2011,市道6号線（むらさき橋通り）,b,2013-06-03,2013-06-07,6,2,2,1,67,64
484,府中市四谷5-44,35.663307,139.440155,JGD2011,市道多摩川通り,c,2013-12-02,2013-12-03,6,2,5,1.5,70,67
485,府中市押立町1-39,35.659729,139.512756,JGD2011,市道白糸台通り,a,2013-11-26,2013-11-27,6,2,3,1.5,67,64
486,府中市是政2-20,35.660870,139.495407,JGD2011,市道中央道側道,a,2013-08-27,2013-08-28,6,1,1,1.5,58,54
498,昭島市朝日町4-1-27,35.708347,139.372131,JGD2011,市道昭島17号（江戸街道）,c,2013-10-01,2013-10-04,6,2,5.3,1.2,63,57
502,昭島市つつじが丘3-1-30,35.714344,139.370575,JGD2011,市道昭島16号（つつじが丘通り）,a,2014-03-03,2014-03-06,6,2,3.4,1.2,65,60
519,町田市木曽東2-1-1,35.555057,139.427136,JGD2011,市道町田437号線（町田駅前通り）,c,2014-02-26,2014-02-27,6,2,2.4,1.2,69,65
542,小平市津田町3-34-8,35.726337,139.470108,JGD2011,市道第B-20号（たかの街道）,a,2013-11-20,2013-11-21,6,2,2,1.2,67,61
559,東村山市久米川町3-30-5,35.761127,139.479584,JGD2011,市道第373号線1（鷹の道）,a,2013-10-10,2013-10-11,6,2,4,1.2,63,59
560,東村山市富士見町1-2-31,35.744614,139.456924,JGD2011,市補助道第1号線（江戸街道）,c,2013-11-14,2013-11-15,6,2,2.1,1.2,64,59
567,国分寺市日吉町3-26,35.703793,139.453552,JGD2011,市道幹9号線（内藤橋街道）,a,2013-12-24,2013-12-25,6,2,2,1.5,66,60
568,国分寺市西町1-5-8,35.704289,139.437330,JGD2011,市道幹11号線（戸倉通り）,a,2013-12-24,2013-12-25,6,2,4,1.5,64,59
569,国分寺市日吉町1-30,35.703468,139.459076,JGD2011,市道幹7号線（熊野神社通り）,a,2013-12-24,2013-12-25,6,2,2.5,1.5,64,58
617,武蔵村山市榎1-2-8,35.745819,139.389862,JGD2011,市道第2号線（江戸街道）,c,2013-10-30,2013-10-31,6,2,4.1,1.2,65,57
657,西東京市南町3-18-40,35.722900,139.542114,JGD2011,市道119,a,2013-09-17,2013-09-20,6,2,5.5,1.2,62,58
蟷ｴ蠎ｦ謗貞�驥城��ｽ搾ｼ丞ｹｴ蠎ｦ,14,15,16,17,18,19,20,21,22,23,24,25,26(蠅玲ｸ帷紫(H21豈�%))
1��10菴�,3575,3077,2524,2053,1892,1575,1095,997,1191,1183,1178,1148,1211(21)
11��30菴�,1207,1255,1018,910,747,783,696,534,556,520,483,407,382(-28)
31��50菴�,481,574,501,504,406,415,376,294,300,260,260,245,229(-22)
51��100菴�,853,818,757,681,621,627,534,458,420,372,359,339,296(-35)
101菴堺ｻ･荳�,1850,1937,1894,1749,1500,1416,1249,1069,1079,1025,983,891,818(-23)
蜷郁ｨ�,7967,7661,6694,5898,5165,4817,3950,3352,3545,3359,3263,3030,2937(-12)
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
邱壼ｹｴ蠎ｦ蠕捺･ｭ蜩｡謨ｰ隕乗ｨ｡�丞ｹｴ蠎ｦ,14,15,16,17,18,19,20,21,22,23,24,25,26(蜑ｲ蜷茨ｼ�)
20莠ｺ莉･荳�,1435,1542,1546,1531,1138,1126,969,861,905,843,820,811,"790
(27)"
21莠ｺ��50莠ｺ,1192,1398,1167,1043,1029,997,1016,832,886,849,816,742,"672
(23)"
51莠ｺ��100莠ｺ,1038,1336,1188,918,856,939,735,555,567,476,490,375,"388
(13)"
101莠ｺ��300莠ｺ,989,935,745,663,568,543,429,339,433,425,338,326,"363
(12)"
301莠ｺ莉･荳�,3312,2450,2048,1742,1573,1212,802,765,754,767,798,776,"723
(25)"
蜷郁ｨ�,7966,7661,6694,5898,5165,4817,3950,3352,3545,3359,3263,3030,2937(100)
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,

6物質番号,適正管理化学物質名,報告数,使用量,製造量,製品としての出荷量,環境への排出量,環境への排出量(内、大気）,環境への排出量(内、公共用水域）,環境への排出量(内、その他）,事業所外への移動量,事業所外への移動量（内、廃棄物）,事業所外への移動量（内、廃水(下水道））,
1,アクロレイン,,,,,,,,,,,,
2,アセトン,,,,,,,,,,,,
3,イソアミルアルコール,,,,,,,,,,,,
4,イソプロピルアルコール,,,,,,,,,,,,
5,エチレン,,,,,,,,,,,,
6,塩化スルホン酸,,,,,,,,,,,,
7,塩化ビニルモノマー,,,,,,,,,,,,
8,塩酸,1,230000,0,0,0,0,0,0,0,0,0,
9,塩素,,,,,,,,,,,,
10,カドミウム及びその化合物,,,,,,,,,,,,
11,キシレン,,,,,,,,,,,,
12,クロム及び三価クロム化合物,,,,,,,,,,,,
13,六価クロム化合物,,,,,,,,,,,,
14,クロルピクリン,,,,,,,,,,,,
15,クロロホルム,,,,,,,,,,,,
16,酢酸エチル,,,,,,,,,,,,
17,酢酸ブチル,,,,,,,,,,,,
18,酢酸メチル,,,,,,,,,,,,
19,酸化エチレン,,,,,,,,,,,,
20,シアン化合物（錯塩及びシアン酸塩を除く無機シアン化合物）,,,,,,,,,,,,
21,四塩化炭素,,,,,,,,,,,,
22,"1,2-ジクロロエタン",,,,,,,,,,,,
23,"1,1-ジクロロエチレン",,,,,,,,,,,,
24,"シス-1,2-ジクロロエチレン",,,,,,,,,,,,
25,"1,3-ジクロロプロペン",,,,,,,,,,,,
26,ジクロロメタン,,,,,,,,,,,,
27,シマジン,,,,,,,,,,,,
28,臭素化合物（臭化メチルに限る）,,,,,,,,,,,,
29,硝酸 ,1,28000,0,0,0,0,0,0,0,0,0,
30,水銀及びその化合物,,,,,,,,,,,,
31,スチレン,,,,,,,,,,,,
32,セレン及びその化合物,,,,,,,,,,,,
33,チウラム,,,,,,,,,,,,
34,チオベンカルブ,,,,,,,,,,,,
35,テトラクロロエチレン,,,,,,,,,,,,
36,"1,1,1-トリクロロエタン",,,,,,,,,,,,
37,"1,1,2-トリクロロエタン",,,,,,,,,,,,
38,トリクロロエチレン,,,,,,,,,,,,
39,トルエン,,,,,,,,,,,,
40,鉛及びその化合物,,,,,,,,,,,,
41,ニッケル,,,,,,,,,,,,
42,ニッケル化合物,,,,,,,,,,,,
43,二硫化炭素,,,,,,,,,,,,
44,砒素及びその無機化合物,,,,,,,,,,,,
45,ＰＣＢ,,,,,,,,,,,,
46,ピリジン,,,,,,,,,,,,
47,フェノール,,,,,,,,,,,,
48,ふっ化水素及びその水溶性塩,,,,,,,,,,,,
49,ヘキサン,,,,,,,,,,,,
50,ベンゼン,,,,,,,,,,,,
51,ホルムアルデヒド,,,,,,,,,,,,
52,マンガン及びその化合物,,,,,,,,,,,,
53,メタノール,1,8400,0,0,0,0,0,0,120,120,0,
