全国地方公共団体コード,ID,地方公共団体名,年,月,戸籍謄抄本等,住民票の写し,印鑑証明,婚姻,離婚,出生,死亡,転入,転出,備考
133621,,東京都利島村,2022,04,0,42,2,0,0,0,0,9,4,
133621,,東京都利島村,2022,05,11,24,11,0,0,0,0,1,0,
133621,,東京都利島村,2022,06,17,18,7,0,0,0,1,1,0,
133621,,東京都利島村,2022,07,12,10,4,0,0,0,0,3,2,
133621,,東京都利島村,2022,08,17,20,8,0,0,0,1,1,3,
133621,,東京都利島村,2022,09,10,23,9,1,0,0,0,4,2,
133621,,東京都利島村,2022,10,14,18,6,0,0,0,0,2,1,
133621,,東京都利島村,2022,11,21,17,12,0,0,0,1,1,3,
133621,,東京都利島村,2022,12,25,28,12,0,0,0,1,0,2,
133621,,東京都利島村,2023,01,4,12,16,0,0,0,0,0,1,
133621,,東京都利島村,2023,02,1,15,8,0,0,0,0,3,1,
133621,,東京都利島村,2023,03,30,21,5,0,0,0,0,7,18,
