全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
131202,1.31202E+11,練馬区,練馬区役所,ネリマクヤクショ,,,1302,,,131202,0018006,東京都練馬区豊玉北6-12-1,東京都,練馬区,豊玉北6,12月1日,,35.735789,139.651534,,,(03)3993-1111,,,,,1760012,,,月火水木金,8:30,17:00,祝休日、年末年始(12/29～1/3)は閉庁。一部業務(戸籍の届出・証明、住民票、印鑑証明など)については、月曜日～金曜日の17時以降などに時間外窓口サービスを行っています。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,石神井庁舎,シャクジイチョウシャ,,,1304,,,131202,0039003,東京都練馬区石神井町3-30-26,東京都,練馬区,石神井町3,30-26,,35.743473,139.602553,,,(03)3995-1101,,,,,1770041,,,,,,庁舎内の各窓口により利用日、利用時間が異なります。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,中村橋区民センター,ナカムラバシクミンセンター,,,1399,,,131202,0030001,東京都練馬区貫井1-9-1,東京都,練馬区,貫井1,9月1日,,35.738505,139.635556,,,,,,,,1760021,,,,,,区民センター内の各施設により利用日、利用時間が異なります。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,光が丘区民センター,ヒカリガオカクミンセンター,,,1399,,,131202,0012002,東京都練馬区光が丘2-9-6,東京都,練馬区,光が丘2,9月6日,,35.759534,139.629297,,,,,,,,1790072,,,,8:30,21:30,区民センター内の各施設により利用日、利用時間が異なります。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,関区民センター,セキクミンセンター,,,1399,,,131202,0037001,東京都練馬区関町北1-7-2,東京都,練馬区,関町北1,7月2日,,35.724633,139.577505,,,,,,,,1770051,,,,8:30,21:30,区民センター内の各施設により利用日、利用時間が異なります。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,光が丘区民事務所,ヒカリガオカクミンジムショ,,,1304,,,131202,0012002,東京都練馬区光が丘2-9-6,東京都,練馬区,光が丘2,9月6日,,35.75938,139.629299,,,(03)5997-7711,,,,,1790072,,,月火水木金,8:30,19:00,祝休日、年末年始(12/29～1/3)は閉庁。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,練馬区民事務所,ネリマクミンジムショ,,,1304,,,131202,0018006,東京都練馬区豊玉北6-12-1,東京都,練馬区,豊玉北6,12月1日,,35.735652,139.651533,,,(03)3993-1111,,,,,1760012,,,月火水木金土,8:30,19:00,土曜日は17時まで。祝休日、年末年始(12/29～1/3)、土曜日と祝休日が重なった場合は閉庁。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,石神井区民事務所,シャクジイクミンジムショ,,,1304,,,131202,0039003,東京都練馬区石神井町3-30-26,東京都,練馬区,石神井町3,30-26,,35.743478,139.602737,,,(03)3995-1103,,,,,1770041,,,月火水木金,8:30,19:00,祝休日、年末年始(12/29～1/3)は閉庁。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,大泉区民事務所,オオイズミクミンジムショ,,,1304,,,131202,0014001,東京都練馬区東大泉1-28-1リズモ大泉学園4階,東京都,練馬区,東大泉1,1月28日,リズモ大泉学園4階,35.749884,139.587601,,,(03)3922-1171,,,,,1780063,,,月火水木金,8:30,19:00,祝休日、年末年始(12/29～1/3)は閉庁。,,,,,,,,,,,,,,,,,,,,,,
131202,1.31202E+11,練馬区,関区民事務所,セキクミンジムショ,,,1304,,,131202,0037001,東京都練馬区関町北1-7-2,東京都,練馬区,関町北1,7月2日,,35.72464,139.577998,,,(03)3928-3046,,,,,1770051,,,月火水木金,8:30,19:00,祝休日、年末年始(12/29～1/3)は閉庁。,,,,,,,,,,,,,,,,,,,,,,
