高線量放射線,致死的（Ｓｖ）,100,即死
高線量放射線,致死的（Ｓｖ）,～１００,がんの放射線治療を行うときの局所的な照射
高線量放射線,致死的（Ｓｖ）,50,（局部照射）壊死
高線量放射線,致死的（Ｓｖ）,10,（全身照射）１～２週間でほとんど死亡、（局部照射）紅斑
高線量放射線,重症（Ｓｖ）,5,白内障
高線量放射線,重症（Ｓｖ）,4,吐き気、半数が死亡する
高線量放射線,軽症（Ｓｖ）,3,発熱・感染・出血・脱毛・子宮が不妊になる
高線量放射線,軽症（Ｓｖ）,2,倦怠・疲労感、白血球数低下、睾丸が不妊になる
高線量放射線,軽症（Ｓｖ）,１（１，０００ｍＳｖ）,吐き気などの「放射線病」（死亡率は低い）
低線量放射線（ｍＳｖ）,,250,胎児の奇形発生（妊娠１４日～１８日）
低線量放射線（ｍＳｖ）,,～２００,（これ以下の被ばくでは放射線障害の臨床的知見はない）
低線量放射線（ｍＳｖ）,,50,原子力施設で働く人たちへの基準（年間）
低線量放射線（ｍＳｖ）,,10,ガラバリ（ブラジル）の人が年間に受ける自然の放射線量
低線量放射線（ｍＳｖ）,,0.6,１回の胃のＸ線診断で受ける量
自然放射線（ｍＳｖ）,,4.4,（医療機関も含めて）日本人が１年間に受ける平均の放射線量
自然放射線（ｍＳｖ）,,2.4,１年間に自然から受ける平均の放射線量
自然放射線（ｍＳｖ）,,1,原子力施設の公衆への基準（年間）
自然放射線（ｍＳｖ）,,0.2,成田・ニューヨーク間の国際線航空機片道飛行で宇宙線からあびる量
