項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1117,-,1086,-,1613,-,1601,-,1504,-,1043,-,1082,-,954,-
0,0,0,0,0,調査世帯数,368,-,39,-,43,-,58,-,63,-,55,-,36,-,39,-,35,-
0,0,0,0,0,世帯人員,3.39,-,3.12,-,3.8,-,3.86,-,3.84,-,3.38,-,3.12,-,2.93,-,2.54,-
0,0,0,0,0,有業人員,1.69,-,1.56,-,1.44,-,1.63,-,1.59,-,1.88,-,1.86,-,1.97,-,1.58,-
0,0,0,0,0,世帯主平均年齢,48.8,-,30.6,-,37.2,-,41.7,-,46.6,-,52.1,-,56.7,-,62.1,-,69.7,-
1,0,0,0,0,受取,1084703,-,819458,-,1110416,-,1094601,-,1144754,-,1202791,-,1218392,-,929130,-,1092455,-
1,1,0,0,0,実収入,546189,100,462380,100,449652,100,553463,100,557362,100,657879,100,625077,100,434639,100,587272,100
1,2,0,0,0,経常収入,542232,99.3,453905,98.2,447221,99.5,544024,98.3,556401,99.8,654783,99.5,622443,99.6,432332,99.5,586426,99.9
1,3,0,0,0,勤め先収入,501342,91.8,442697,95.7,423748,94.2,536600,97,548523,98.4,648733,98.6,584496,93.5,363261,83.6,352782,60.1
1,4,0,0,0,世帯主収入,423870,77.6,356126,77,361585,80.4,449775,81.3,466330,83.7,521516,79.3,524557,83.9,314995,72.5,318411,54.2
1,6,0,0,0,うち男,401212,73.5,325859,70.5,361585,80.4,442178,79.9,453352,81.3,460506,70,492443,78.8,301066,69.3,298074,50.8
1,5,0,0,0,定期収入,407179,74.5,330340,71.4,360532,80.2,403373,72.9,464365,83.3,507013,77.1,518355,82.9,302323,69.6,300616,51.2
1,5,0,0,0,臨時収入,3200,0.6,5829,1.3,1052,0.2,58,0,1965,0.4,1969,0.3,6202,1,1603,0.4,10419,1.8
1,5,0,0,0,賞与,13491,2.5,19956,4.3,-,-,46345,8.4,-,-,12534,1.9,-,-,11069,2.5,7377,1.3
1,4,0,0,0,世帯主の配偶者の収入,69388,12.7,86571,18.7,62164,13.8,86824,15.7,78433,14.1,108371,16.5,47834,7.7,35742,8.2,13084,2.2
1,6,0,0,0,うち女,65985,12.1,86571,18.7,62164,13.8,71180,12.9,78433,14.1,102524,15.6,47834,7.7,35742,8.2,13084,2.2
1,4,0,0,0,他の世帯員収入,8085,1.5,-,-,-,-,-,-,3759,0.7,18846,2.9,12106,1.9,12524,2.9,21286,3.6
1,3,0,0,0,事業・内職収入,4609,0.8,2594,0.6,-,-,4266,0.8,881,0.2,2757,0.4,8847,1.4,17909,4.1,2254,0.4
1,4,0,0,0,家賃収入,3131,0.6,-,-,-,-,4266,0.8,-,-,2757,0.4,8130,1.3,10910,2.5,-,-
