項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,356,-,-,53,-,50,-,51,-,48,-,51,-,51,-,52,-
0,0,0,0,0,世帯人員,3.38,-,-,3.51,-,2.91,-,3.28,-,3.37,-,3.54,-,3.49,-,3.56,-
0,0,0,0,0,有業人員,1.66,-,-,1.54,-,1.6,-,1.67,-,1.75,-,1.68,-,1.6,-,1.79,-
0,0,0,0,0,世帯主平均年齢,48.3,-,-,49.7,-,49.5,-,50,-,50.1,-,44.6,-,45.6,-,48.9,-
1,0,0,0,0,受取,1615952,-,5.6,544030,-,897132,-,1047475,-,1382739,-,1752445,-,2264586,-,3403176,-
1,1,0,0,0,実収入,1043137,100,5.4,95178,100,381062,100,569818,100,802124,100,1134871,100,1659995,100,2641034,100
1,2,0,0,0,経常収入,1020590,97.8,5.2,92099,96.8,377316,99,545076,95.7,773899,96.5,1106823,97.5,1611432,97.1,2619731,99.2
1,3,0,0,0,勤め先収入,985178,94.4,5.5,40948,43,302854,79.5,506378,88.9,732376,91.3,1081092,95.3,1596429,96.2,2618249,99.1
1,4,0,0,0,世帯主収入,869066,83.3,5,36078,37.9,288837,75.8,462597,81.2,659969,82.3,956697,84.3,1475459,88.9,2188410,82.9
1,6,0,0,0,うち男,827898,79.4,2.6,28730,30.2,254134,66.7,442078,77.6,619496,77.2,894779,78.8,1427555,86,2113508,80
1,5,0,0,0,定期収入,425636,40.8,7.1,34441,36.2,278973,73.2,416623,73.1,512125,63.8,495918,43.7,557068,33.6,680595,25.8
1,5,0,0,0,臨時収入,3572,0.3,98.2,89,0.1,780,0.2,1789,0.3,1104,0.1,2705,0.2,12516,0.8,5941,0.2
1,5,0,0,0,賞与,439859,42.2,2.7,1547,1.6,9084,2.4,44185,7.8,146739,18.3,458074,40.4,905875,54.6,1501874,56.9
1,4,0,0,0,世帯主の配偶者の収入,106721,10.2,6.7,4183,4.4,13225,3.5,37978,6.7,56231,7,111008,9.8,116485,7,405529,15.4
1,6,0,0,0,うち女,106721,10.2,16.8,4183,4.4,13225,3.5,37978,6.7,56231,7,111008,9.8,116485,7,405529,15.4
1,4,0,0,0,他の世帯員収入,9391,0.9,45,687,0.7,792,0.2,5803,1,16176,2,13387,1.2,4485,0.3,24310,0.9
1,3,0,0,0,事業・内職収入,5604,0.5,38.5,1156,1.2,20986,5.5,4555,0.8,1650,0.2,6010,0.5,4052,0.2,771,0
1,4,0,0,0,家賃収入,3025,0.3,38.8,-,-,17037,4.5,-,-,-,-,3741,0.3,-,-,338,0
1,4,0,0,0,他の事業収入,1412,0.1,26,-,-,2787,0.7,1170,0.2,1650,0.2,1388,0.1,2873,0.2,-,-
1,4,0,0,0,内職収入,1168,0.1,56.8,1156,1.2,1162,0.3,3385,0.6,-,-,881,0.1,1179,0.1,433,0
1,3,0,0,0,他の経常収入,29808,2.9,-6.3,49996,52.5,53477,14,34143,6,39873,5,19721,1.7,10951,0.7,711,0
1,4,0,0,0,財産収入,849,0.1,-4.9,-,-,-,-,257,0,785,0.1,3832,0.3,504,0,581,0
1,4,0,0,0,社会保障給付,27062,2.6,-11.4,36777,38.6,53477,14,33748,5.9,39089,4.9,15889,1.4,10447,0.6,129,0
1,5,0,0,0,公的年金給付,23446,2.2,-8.2,26662,28,53477,14,33740,5.9,34740,4.3,13336,1.2,2275,0.1,-,-
1,5,0,0,0,他の社会保障給付,3616,0.3,-27.8,10115,10.6,-,-,8,0,4349,0.5,2553,0.2,8171,0.5,129,0
1,4,0,0,0,仕送り金,1897,0.2,421.2,13218,13.9,-,-,138,0,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,22546,2.2,15,3078,3.2,3745,1,24743,4.3,28225,3.5,28048,2.5,48563,2.9,21303,0.8
1,3,0,0,0,受贈金,1608,0.2,-26.4,2914,3.1,472,0.1,60,0,1634,0.2,2109,0.2,2018,0.1,2049,0.1
1,3,0,0,0,他の特別収入,20938,2,20.1,164,0.2,3273,0.9,24682,4.3,26591,3.3,25939,2.3,46545,2.8,19254,0.7
1,1,0,0,0,実収入以外の受取(繰入金を除く),489541,-,7.9,368761,-,409058,-,410346,-,481800,-,542409,-,523191,-,689291,-
1,2,0,0,0,預貯金引出,396615,-,5.9,312847,-,318420,-,339882,-,383315,-,460176,-,405559,-,555038,-
1,2,0,0,0,保険金,3668,-,-16.5,4244,-,15570,-,5852,-,-,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,3668,-,-11.6,4244,-,15570,-,5852,-,-,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
