区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,739,-,-,101,-,105,-,107,-,110,-,110,-,104,-,102,-
0,0,世帯人員,2.98,-,-,2.68,-,2.77,-,2.89,-,3,-,2.99,-,3.15,-,3.34,-
0,0,有業人員,1.31,-,-,1.06,-,1.28,-,1.21,-,1.25,-,1.21,-,1.55,-,1.6,-
0,0,世帯主平均年齢,59.2,-,-,64.4,-,61.8,-,59.6,-,61.6,-,57,-,54.7,-,55.5,-
0,0,消費支出,317981,100,-5.3,101443,100,154093,100,192067,100,238897,100,292931,100,387025,100,855439,100
1,0,商品,155674,49,-1.6,77583,76.5,101835,66.1,122405,63.7,141773,59.3,158055,54,192133,49.6,294785,34.5
1,1,耐久財,17179,5.4,29.2,590,0.6,1192,0.8,4457,2.3,5588,2.3,6370,2.2,12740,3.3,88877,10.4
1,2,半耐久財,24335,7.7,-11.5,5515,5.4,9787,6.4,14267,7.4,18958,7.9,27747,9.5,39323,10.2,54459,6.4
1,3,非耐久財,114159,35.9,-2.8,71477,70.5,90857,59,103681,54,117228,49.1,123939,42.3,140071,36.2,151449,17.7
1,0,サービス,162308,51,-8.6,23860,23.5,52258,33.9,69661,36.3,97124,40.7,134876,46,194893,50.4,560654,65.5
2,0,食料,88451,27.8,3.9,51770,51,63771,41.4,77775,40.5,83515,35,95117,32.5,113937,29.4,132836,15.5
2,3,非耐久財,69720,21.9,2.4,46168,45.5,55994,36.3,64874,33.8,70991,29.7,75112,25.6,83219,21.5,91458,10.7
2,4,サービス,18731,5.9,9.9,5602,5.5,7777,5,12902,6.7,12524,5.2,20005,6.8,30719,7.9,41377,4.8
2,0,住居,21003,6.6,-2.4,1773,1.7,9702,6.3,9454,4.9,20594,8.6,25283,8.6,29605,7.6,50347,5.9
2,1,耐久財,1960,0.6,-40.7,-,-,-,-,1093,0.6,1190,0.5,94,0,2581,0.7,8713,1
