区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,739,-,-,100,-,108,-,101,-,108,-,106,-,108,-,108,-
0,0,世帯人員,2.99,-,-,2.78,-,2.85,-,2.7,-,2.94,-,3.13,-,3.27,-,3.26,-
0,0,有業人員,1.3,-,-,1.18,-,1.15,-,1.19,-,1.23,-,1.4,-,1.53,-,1.44,-
0,0,世帯主平均年齢,59.2,-,-,64,-,62.1,-,63.3,-,59.3,-,56.5,-,53.7,-,55.7,-
0,0,消費支出,285334,100,-0.5,105016,100,153534,100,192828,100,237403,100,290333,100,363068,100,653806,100
1,0,商品,142365,49.9,-1.7,75336,71.7,98352,64.1,112672,58.4,134291,56.6,143506,49.4,170491,47,261356,40
1,1,耐久財,13099,4.6,15.1,1831,1.7,2700,1.8,2486,1.3,8848,3.7,8000,2.8,13410,3.7,54306,8.3
1,2,半耐久財,20908,7.3,-0.9,5910,5.6,10989,7.2,13718,7.1,17030,7.2,19877,6.8,26012,7.2,52705,8.1
1,3,非耐久財,108358,38,-3.6,67595,64.4,84663,55.1,96468,50,108413,45.7,115630,39.8,131068,36.1,154345,23.6
1,0,サービス,142969,50.1,0.7,29680,28.3,55183,35.9,80156,41.6,103112,43.4,146827,50.6,192577,53,392450,60
2,0,食料,91163,31.9,-1.9,52736,50.2,65353,42.6,75008,38.9,86920,36.6,98917,34.1,112063,30.9,146845,22.5
2,3,非耐久財,69197,24.3,-2.4,45027,42.9,55011,35.8,62567,32.4,69523,29.3,74500,25.7,83857,23.1,93705,14.3
2,4,サービス,21966,7.7,-0.6,7709,7.3,10342,6.7,12441,6.5,17397,7.3,24417,8.4,28207,7.8,53141,8.1
2,0,住居,21912,7.7,-19.8,2171,2.1,5442,3.5,14660,7.6,12859,5.4,34728,12,24264,6.7,59180,9.1
2,1,耐久財,3787,1.3,60.4,27,0,556,0.4,515,0.3,162,0.1,610,0.2,3240,0.9,21378,3.3
2,2,半耐久財,251,0.1,-43.7,57,0.1,202,0.1,149,0.1,205,0.1,328,0.1,293,0.1,522,0.1
2,4,サービス,17873,6.3,-27.1,2088,2,4684,3.1,13997,7.3,12491,5.3,33790,11.6,20731,5.7,37280,5.7
2,0,光熱・水道（非耐久財）,17140,6,-13.5,11922,11.4,14336,9.3,16278,8.4,19186,8.1,17591,6.1,20513,5.6,20107,3.1
2,0,家具・家事用品,11155,3.9,-8.8,4354,4.1,5626,3.7,7335,3.8,10795,4.5,10119,3.5,14391,4,25406,3.9
2,1,耐久財,4651,1.6,-11.2,941,0.9,1041,0.7,1413,0.7,5015,2.1,3898,1.3,6678,1.8,13529,2.1
2,2,半耐久財,2740,1,-23.1,1200,1.1,1722,1.1,2760,1.4,2150,0.9,2564,0.9,3076,0.8,5704,0.9
2,3,非耐久財,2951,1,8.3,1873,1.8,2539,1.7,2391,1.2,2941,1.2,3191,1.1,3421,0.9,4289,0.7
2,4,サービス,813,0.3,14.8,340,0.3,323,0.2,771,0.4,689,0.3,465,0.2,1216,0.3,1884,0.3
2,0,被服及び履物,10819,3.8,-2.5,3066,2.9,5545,3.6,7817,4.1,9961,4.2,10687,3.7,12056,3.3,26542,4.1
2,2,半耐久財,10066,3.5,-3,2912,2.8,5229,3.4,7391,3.8,9574,4,10412,3.6,11213,3.1,23678,3.6
2,4,サービス,753,0.3,5.5,154,0.1,316,0.2,426,0.2,387,0.2,275,0.1,844,0.2,2864,0.4
