項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,363,-,-,55,-,48,-,49,-,53,-,54,-,54,-,50,-
0,0,0,0,0,世帯人員,3.36,-,-,3.51,-,3.04,-,3.11,-,3.57,-,3.26,-,3.55,-,3.49,-
0,0,0,0,0,有業人員,1.64,-,-,1.57,-,1.68,-,1.52,-,1.59,-,1.55,-,1.83,-,1.73,-
0,0,0,0,0,世帯主平均年齢,48.2,-,-,50.8,-,50.7,-,45.5,-,46.2,-,48.8,-,48,-,47.6,-
1,0,0,0,0,受取,986515,-,3.9,456524,-,672752,-,801934,-,1015538,-,1035305,-,1185767,-,1728823,-
1,1,0,0,0,実収入,495942,100,5.5,49691,100,283803,100,380120,100,483084,100,564892,100,678807,100,1024243,100
1,2,0,0,0,経常収入,491614,99.1,5.4,49219,99.1,280488,98.8,374532,98.5,474478,98.2,563333,99.7,676312,99.6,1016011,99.2
1,3,0,0,0,勤め先収入,483814,97.6,5.1,43789,88.1,263835,93,374532,98.5,465024,96.3,554662,98.2,672176,99,1005618,98.2
1,4,0,0,0,世帯主収入,425101,85.7,4.4,38676,77.8,250216,88.2,352407,92.7,426737,88.3,501670,88.8,568945,83.8,831516,81.2
1,6,0,0,0,うち男,394144,79.5,-1.3,27575,55.5,220650,77.7,342468,90.1,415299,86,469958,83.2,530072,78.1,747863,73
1,5,0,0,0,定期収入,414064,83.5,2.8,38676,77.8,249389,87.9,349066,91.8,426530,88.3,497636,88.1,561952,82.8,770068,75.2
1,5,0,0,0,臨時収入,2433,0.5,-1.8,-,-,827,0.3,3341,0.9,207,0,4035,0.7,6993,1,1566,0.2
1,5,0,0,0,賞与,8603,1.7,322.3,-,-,-,-,-,-,-,-,-,-,-,-,59882,5.8
1,4,0,0,0,世帯主の配偶者の収入,50683,10.2,0.9,3107,6.3,9001,3.2,21726,5.7,34358,7.1,48834,8.6,89907,13.2,146528,14.3
1,6,0,0,0,うち女,49547,10,4.4,3107,6.3,9001,3.2,21726,5.7,34358,7.1,40854,7.2,89907,13.2,146528,14.3
1,4,0,0,0,他の世帯員収入,8030,1.6,152.4,2006,4,4618,1.6,398,0.1,3928,0.8,4157,0.7,13325,2,27574,2.7
1,3,0,0,0,事業・内職収入,5112,1,135.6,1911,3.8,12267,4.3,-,-,8220,1.7,857,0.2,3041,0.4,9557,0.9
1,4,0,0,0,家賃収入,3195,0.6,195.8,-,-,10169,3.6,-,-,4203,0.9,-,-,-,-,8051,0.8
1,4,0,0,0,他の事業収入,794,0.2,68.2,-,-,592,0.2,-,-,2219,0.5,-,-,1785,0.3,955,0.1
1,4,0,0,0,内職収入,1124,0.2,81.9,1911,3.8,1506,0.5,-,-,1799,0.4,857,0.2,1257,0.2,551,0.1
1,3,0,0,0,他の経常収入,2688,0.5,-31,3518,7.1,4386,1.5,-,-,1233,0.3,7814,1.4,1095,0.2,836,0.1
1,4,0,0,0,財産収入,246,0,-89.2,-,-,-,-,-,-,1233,0.3,-,-,185,0,305,0
1,4,0,0,0,社会保障給付,1740,0.4,38.5,-,-,3896,1.4,-,-,-,-,7814,1.4,-,-,530,0.1
1,5,0,0,0,公的年金給付,1222,0.2,249.1,-,-,3844,1.4,-,-,-,-,4763,0.8,-,-,-,-
1,5,0,0,0,他の社会保障給付,518,0.1,-42.8,-,-,52,0,-,-,-,-,3050,0.5,-,-,530,0.1
1,4,0,0,0,仕送り金,702,0.1,98.9,3518,7.1,490,0.2,-,-,-,-,-,-,910,0.1,-,-
1,2,0,0,0,特別収入,4327,0.9,23.9,472,0.9,3314,1.2,5589,1.5,8606,1.8,1560,0.3,2494,0.4,8232,0.8
1,3,0,0,0,受贈金,2639,0.5,27,401,0.8,2398,0.8,1048,0.3,6741,1.4,1260,0.2,2080,0.3,4551,0.4
1,3,0,0,0,他の特別収入,1688,0.3,19.5,71,0.1,916,0.3,4541,1.2,1865,0.4,300,0.1,414,0.1,3681,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),410113,-,1.9,310273,-,324126,-,338947,-,457262,-,375728,-,422630,-,639821,-
1,2,0,0,0,預貯金引出,335526,-,-0.3,249296,-,261428,-,294738,-,376179,-,312816,-,331591,-,521031,-
1,2,0,0,0,保険金,169,-,-62.1,-,-,-,-,-,-,-,-,1191,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,169,-,-62.1,-,-,-,-,-,-,-,-,1191,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,25,-,...,174,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1203,-,-69.9,-,-,7838,-,18,-,51,-,11,-,556,-,7,-
1,2,0,0,0,一括払購入借入金,72523,-,17.9,60709,-,54750,-,44188,-,76806,-,61647,-,90483,-,118593,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,667,-,...,94,-,110,-,2,-,4227,-,63,-,-,-,190,-
1,1,0,0,0,繰入金,80461,-,4.2,96560,-,64823,-,82867,-,75192,-,94685,-,84331,-,64759,-
2,0,0,0,0,支払,986515,-,3.9,456524,-,672752,-,801934,-,1015538,-,1035305,-,1185767,-,1728823,-
2,1,0,0,0,実支出,440916,-,0.2,316321,-,324973,-,384187,-,421167,-,427533,-,497804,-,711185,-
2,2,0,0,0,生計支出,346075,-,1.4,312522,-,293339,-,320344,-,335008,-,323365,-,358133,-,478407,-
2,3,0,0,0,消費支出,340209,100,0.2,312522,100,293339,100,282395,100,335008,100,323365,100,358133,100,475496,100
2,4,1,0,0,食料,84693,24.9,1.1,78963,25.3,77685,26.5,72016,25.5,81437,24.3,84459,26.1,95451,26.7,102615,21.6
2,5,1,1,0,穀類,6056,1.8,-5.9,5415,1.7,5626,1.9,5536,2,5944,1.8,6216,1.9,7370,2.1,6270,1.3
2,6,1,1,1,米類,1553,0.5,1.2,1320,0.4,1643,0.6,1439,0.5,1334,0.4,1855,0.6,1806,0.5,1475,0.3
2,6,1,1,2,パン,2824,0.8,-5.4,2494,0.8,2505,0.9,2481,0.9,2841,0.8,2755,0.9,3546,1,3133,0.7
2,6,1,1,3,麺類,1191,0.4,-17.7,1034,0.3,1196,0.4,1200,0.4,1153,0.3,1172,0.4,1414,0.4,1168,0.2
2,6,1,1,4,他の穀類,488,0.1,4.7,567,0.2,282,0.1,416,0.1,615,0.2,434,0.1,605,0.2,494,0.1
2,5,1,2,0,魚介類,5454,1.6,-0.1,5494,1.8,5647,1.9,4833,1.7,4955,1.5,5614,1.7,5698,1.6,5933,1.2
2,6,1,2,1,生鮮魚介,3258,1,-1.7,3500,1.1,3237,1.1,2628,0.9,3070,0.9,3223,1,3392,0.9,3755,0.8
2,6,1,2,2,塩干魚介,954,0.3,2.3,948,0.3,1233,0.4,798,0.3,808,0.2,1097,0.3,931,0.3,866,0.2
2,6,1,2,3,魚肉練製品,482,0.1,-3.4,365,0.1,442,0.2,547,0.2,448,0.1,483,0.1,581,0.2,506,0.1
2,6,1,2,4,他の魚介加工品,760,0.2,6.4,680,0.2,735,0.3,860,0.3,629,0.2,811,0.3,794,0.2,807,0.2
2,5,1,3,0,肉類,7980,2.3,7,7533,2.4,7293,2.5,7013,2.5,8245,2.5,8690,2.7,8194,2.3,8886,1.9
2,6,1,3,1,生鮮肉,6573,1.9,8.4,6299,2,5996,2,5697,2,6743,2,7155,2.2,6760,1.9,7355,1.5
2,6,1,3,2,加工肉,1407,0.4,0.9,1235,0.4,1298,0.4,1317,0.5,1502,0.4,1535,0.5,1434,0.4,1530,0.3
2,5,1,4,0,乳卵類,4355,1.3,2.2,3825,1.2,3461,1.2,4362,1.5,4101,1.2,4845,1.5,5091,1.4,4783,1
2,6,1,4,1,牛乳,1211,0.4,-12.8,1155,0.4,1115,0.4,1024,0.4,1015,0.3,1432,0.4,1610,0.4,1125,0.2
2,6,1,4,2,乳製品,2294,0.7,9.9,1879,0.6,1529,0.5,2539,0.9,2312,0.7,2475,0.8,2528,0.7,2785,0.6
2,6,1,4,3,卵,849,0.2,8.2,791,0.3,817,0.3,799,0.3,774,0.2,937,0.3,953,0.3,872,0.2
2,5,1,5,0,野菜・海藻,9566,2.8,11.5,9107,2.9,8952,3.1,8567,3,9937,3,10150,3.1,9510,2.7,10735,2.3
2,6,1,5,1,生鮮野菜,6962,2,17.4,6851,2.2,6659,2.3,6037,2.1,7124,2.1,7216,2.2,6632,1.9,8215,1.7
2,6,1,5,2,乾物・海藻,630,0.2,4.3,553,0.2,521,0.2,515,0.2,829,0.2,773,0.2,630,0.2,592,0.1
2,6,1,5,3,大豆加工品,1045,0.3,-6.2,1018,0.3,864,0.3,1040,0.4,1104,0.3,1123,0.3,1114,0.3,1049,0.2
2,6,1,5,4,他の野菜・海藻加工品,928,0.3,-0.1,685,0.2,908,0.3,975,0.3,879,0.3,1037,0.3,1134,0.3,879,0.2
2,5,1,6,0,果物,2784,0.8,2.7,3070,1,3344,1.1,2065,0.7,2352,0.7,2935,0.9,2623,0.7,3107,0.7
2,6,1,6,1,生鮮果物,2487,0.7,4.4,2706,0.9,3132,1.1,1914,0.7,2078,0.6,2503,0.8,2355,0.7,2726,0.6
2,6,1,6,2,果物加工品,297,0.1,-9.2,364,0.1,213,0.1,151,0.1,273,0.1,432,0.1,267,0.1,381,0.1
2,5,1,7,0,油脂・調味料,3674,1.1,4.7,3874,1.2,3414,1.2,3189,1.1,3209,1,3755,1.2,3700,1,4571,1
2,6,1,7,1,油脂,420,0.1,11.7,574,0.2,471,0.2,276,0.1,415,0.1,388,0.1,382,0.1,436,0.1
