項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,583,-,684,-,889,-,974,-,917,-,770,-,987,-,4195,-,2218,-
0,0,0,0,0,調査世帯数,739,-,41,-,53,-,65,-,79,-,68,-,53,-,71,-,309,-,162,-
0,0,0,0,0,世帯人員,2.99,-,3.14,-,3.79,-,3.87,-,3.77,-,3.36,-,3.05,-,2.82,-,2.42,-,2.33,-
0,0,0,0,0,有業人員,1.3,-,1.52,-,1.51,-,1.62,-,1.56,-,1.87,-,1.77,-,1.73,-,0.81,-,0.6,-
0,0,0,0,0,世帯主平均年齢,59.2,-,30.8,-,37.2,-,41.7,-,46.7,-,52.1,-,56.8,-,62.2,-,74.7,-,79.9,-
2,2,0,0,0,生計支出,306399,-,274722,-,349037,-,335521,-,371173,-,380901,-,321087,-,300949,-,264940,-,250516,-
2,3,0,0,0,消費支出,306399,100,274722,100,349037,100,335521,100,371173,100,380901,100,321087,100,300949,100,264940,100,250516,100
2,4,1,0,0,食料,84030,27.4,67379,24.5,80666,23.1,86486,25.8,97228,26.2,94064,24.7,89259,27.8,90726,30.1,78578,29.7,74520,29.7
2,5,1,1,0,穀類,6325,2.1,4388,1.6,5742,1.6,6233,1.9,7353,2,6565,1.7,7388,2.3,5964,2,6307,2.4,6446,2.6
2,6,1,1,1,米類,2019,0.7,822,0.3,1321,0.4,2033,0.6,2396,0.6,2221,0.6,2481,0.8,1723,0.6,2149,0.8,2453,1
2,6,1,1,2,パン,2589,0.8,2194,0.8,2732,0.8,2575,0.8,2976,0.8,2819,0.7,2911,0.9,2451,0.8,2456,0.9,2297,0.9
2,6,1,1,3,麺類,1368,0.4,1113,0.4,1149,0.3,1298,0.4,1603,0.4,1236,0.3,1483,0.5,1493,0.5,1379,0.5,1403,0.6
2,6,1,1,4,他の穀類,349,0.1,258,0.1,541,0.2,327,0.1,378,0.1,290,0.1,513,0.2,297,0.1,322,0.1,293,0.1
2,5,1,2,0,魚介類,5893,1.9,2736,1,2887,0.8,3698,1.1,4656,1.3,4819,1.3,5194,1.6,7349,2.4,7594,2.9,7667,3.1
2,6,1,2,1,生鮮魚介,3461,1.1,1576,0.6,1599,0.5,1978,0.6,2776,0.7,2770,0.7,2645,0.8,4230,1.4,4620,1.7,4636,1.9
