項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8405,-,1116,-,301,-,179,-
0,0,0,0,0,調査世帯数,738,-,624,-,76,-,27,-,11,-
0,0,0,0,0,世帯人員,3.01,-,3.01,-,3.04,-,2.7,-,3.4,-
0,0,0,0,0,有業人員,1.35,-,1.32,-,1.57,-,1.28,-,1.5,-
0,0,0,0,0,世帯主平均年齢,59,-,60.9,-,46.6,-,59,-,46,-
2,2,0,0,0,生計支出,298473,-,294534,-,335227,-,235122,-,360621,-
2,3,0,0,0,消費支出,296686,100,294534,100,319208,100,235122,100,360621,100
2,4,1,0,0,食料,80996,27.3,83326,28.3,69407,21.7,64607,27.5,71377,19.8
2,5,1,1,0,穀類,6422,2.2,6607,2.2,5490,1.7,5808,2.5,4546,1.3
2,6,1,1,1,米類,1825,0.6,1887,0.6,1411,0.4,1844,0.8,1448,0.4
2,6,1,1,2,パン,2757,0.9,2828,1,2376,0.7,2540,1.1,2164,0.6
2,6,1,1,3,麺類,1354,0.5,1379,0.5,1349,0.4,1092,0.5,685,0.2
2,6,1,1,4,他の穀類,485,0.2,513,0.2,354,0.1,332,0.1,250,0.1
2,5,1,2,0,魚介類,6210,2.1,6524,2.2,4627,1.4,4373,1.9,4413,1.2
2,6,1,2,1,生鮮魚介,3672,1.2,3858,1.3,2671,0.8,2527,1.1,3111,0.9
2,6,1,2,2,塩干魚介,1139,0.4,1197,0.4,918,0.3,641,0.3,641,0.2
2,6,1,2,3,魚肉練製品,536,0.2,566,0.2,332,0.1,650,0.3,228,0.1
2,6,1,2,4,他の魚介加工品,862,0.3,903,0.3,707,0.2,554,0.2,433,0.1
2,5,1,3,0,肉類,7025,2.4,7200,2.4,6110,1.9,5043,2.1,7877,2.2
2,6,1,3,1,生鮮肉,5600,1.9,5744,2,4787,1.5,4004,1.7,6580,1.8
2,6,1,3,2,加工肉,1425,0.5,1455,0.5,1323,0.4,1038,0.4,1297,0.4
2,5,1,4,0,乳卵類,4071,1.4,4217,1.4,3458,1.1,3068,1.3,2709,0.8
2,6,1,4,1,牛乳,1307,0.4,1380,0.5,940,0.3,1052,0.4,589,0.2
2,6,1,4,2,乳製品,2039,0.7,2103,0.7,1835,0.6,1289,0.5,1541,0.4
2,6,1,4,3,卵,725,0.2,733,0.2,684,0.2,728,0.3,580,0.2
2,5,1,5,0,野菜・海藻,10753,3.6,11220,3.8,8144,2.6,9011,3.8,8027,2.2
2,6,1,5,1,生鮮野菜,7745,2.6,8088,2.7,5665,1.8,7051,3,5789,1.6
2,6,1,5,2,乾物・海藻,709,0.2,741,0.3,590,0.2,385,0.2,500,0.1
2,6,1,5,3,大豆加工品,1117,0.4,1160,0.4,927,0.3,935,0.4,572,0.2
2,6,1,5,4,他の野菜・海藻加工品,1182,0.4,1231,0.4,963,0.3,640,0.3,1167,0.3
2,5,1,6,0,果物,3317,1.1,3488,1.2,2255,0.7,2961,1.3,2492,0.7
2,6,1,6,1,生鮮果物,3015,1,3190,1.1,2023,0.6,2242,1,2295,0.6
2,6,1,6,2,果物加工品,301,0.1,298,0.1,233,0.1,719,0.3,197,0.1
2,5,1,7,0,油脂・調味料,3463,1.2,3524,1.2,3110,1,3234,1.4,3217,0.9
2,6,1,7,1,油脂,401,0.1,412,0.1,321,0.1,307,0.1,548,0.2
2,6,1,7,2,調味料,3062,1,3111,1.1,2790,0.9,2927,1.2,2669,0.7
2,5,1,8,0,菓子類,5363,1.8,5455,1.9,4864,1.5,4869,2.1,4983,1.4
2,5,1,9,0,調理食品,10304,3.5,10628,3.6,8492,2.7,9721,4.1,7358,2
2,6,1,9,1,主食的調理食品,4411,1.5,4545,1.5,3850,1.2,3722,1.6,2757,0.8
2,6,1,9,2,他の調理食品,5893,2,6082,2.1,4642,1.5,6000,2.6,4601,1.3
2,5,1,10,0,飲料,4943,1.7,5034,1.7,4586,1.4,4356,1.9,3873,1.1
2,6,1,10,1,茶類,1221,0.4,1287,0.4,796,0.2,997,0.4,1117,0.3
2,6,1,10,2,コーヒー・ココア,989,0.3,999,0.3,910,0.3,931,0.4,1112,0.3
2,6,1,10,3,他の飲料,2733,0.9,2748,0.9,2879,0.9,2427,1,1644,0.5
2,5,1,11,0,酒類,3242,1.1,3337,1.1,2891,0.9,2385,1,2396,0.7
2,5,1,12,0,外食,15884,5.4,16093,5.5,15378,4.8,9779,4.2,19487,5.4
2,6,1,12,1,一般外食,15047,5.1,15241,5.2,14564,4.6,9779,4.2,17802,4.9
2,6,1,12,2,学校給食,837,0.3,852,0.3,814,0.3,-,-,1685,0.5
2,4,2,0,0,住居,26925,9.1,16748,5.7,93614,29.3,59740,25.4,34081,9.5
2,5,2,1,0,家賃地代,14574,4.9,2095,0.7,93388,29.3,59724,25.4,33445,9.3
2,5,2,2,0,設備修繕・維持,12352,4.2,14652,5,225,0.1,16,0,636,0.2
2,6,2,2,1,設備材料,3121,1.1,3676,1.2,180,0.1,16,0,630,0.2
2,6,2,2,2,工事その他のサービス,9231,3.1,10977,3.7,45,0,-,-,6,0
2,4,3,0,0,光熱・水道,17354,5.8,17859,6.1,15496,4.9,12605,5.4,13199,3.7
2,5,3,1,0,電気代,7078,2.4,7448,2.5,5141,1.6,4407,1.9,6231,1.7
2,5,3,2,0,ガス代,4843,1.6,4810,1.6,5136,1.6,5395,2.3,3651,1
2,5,3,3,0,他の光熱,18,0,19,0,21,0,-,-,-,-
2,5,3,4,0,上下水道料,5415,1.8,5582,1.9,5198,1.6,2803,1.2,3317,0.9
2,4,4,0,0,家具・家事用品,9771,3.3,10268,3.5,7980,2.5,5295,2.3,5120,1.4
2,5,4,1,0,家庭用耐久財,3081,1,3518,1.2,888,0.3,735,0.3,197,0.1
2,6,4,1,1,家事用耐久財,1632,0.6,1832,0.6,628,0.2,610,0.3,197,0.1
2,6,4,1,2,冷暖房用器具,1344,0.5,1560,0.5,260,0.1,125,0.1,-,-
2,6,4,1,3,一般家具,106,0,126,0,-,-,-,-,-,-
2,5,4,2,0,室内装備・装飾品,463,0.2,456,0.2,646,0.2,172,0.1,149,0
2,5,4,3,0,寝具類,694,0.2,758,0.3,422,0.1,259,0.1,98,0
2,5,4,4,0,家事雑貨,2060,0.7,2103,0.7,2079,0.7,1142,0.5,1445,0.4
2,5,4,5,0,家事用消耗品,2861,1,2816,1,3243,1,2649,1.1,2932,0.8
