項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,729,-,-,99,-,102,-,111,-,104,-,106,-,106,-,101,-
0,0,世帯人員,3.02,-,-,2.58,-,2.79,-,3.03,-,3.08,-,3.34,-,3.15,-,3.13,-
0,0,有業人員,1.34,-,-,1.05,-,1.15,-,1.25,-,1.44,-,1.54,-,1.45,-,1.46,-
0,0,世帯主平均年齢,58.9,-,-,65.5,-,63.5,-,59.9,-,56.7,-,54.3,-,55.6,-,56.7,-
0,0,消費支出,305432,-,-2.5,99797,-,159833,-,207567,-,253474,-,307327,-,387687,-,720310,-
0,0,公共的料金,100627,32.9,5.3,32334,32.4,51554,32.3,69320,33.4,81267,32.1,93482,30.4,111924,28.9,263888,36.6
1,0,公共料金等,61086,20,-6.7,26620,26.7,40993,25.6,53604,25.8,58733,23.2,69360,22.6,77380,20,100511,14
1,1,米,1981,0.6,15.7,1534,1.5,1812,1.1,1819,0.9,2144,0.8,2103,0.7,2405,0.6,2051,0.3
1,1,食塩,29,0,-31,21,0,26,0,17,0,18,0,32,0,20,0,72,0
1,1,学校給食,978,0.3,7,39,0,417,0.3,628,0.3,1482,0.6,1568,0.5,1873,0.5,831,0.1
1,1,公営家賃,2983,1,103.6,276,0.3,2052,1.3,1218,0.6,1865,0.7,3346,1.1,7501,1.9,4593,0.6
1,1,電気代,13346,4.4,-16.2,8378,8.4,12030,7.5,14759,7.1,13768,5.4,14455,4.7,13484,3.5,16486,2.3
1,1,都市ガス,8664,2.8,-20.2,5926,5.9,7412,4.6,8488,4.1,8207,3.2,10156,3.3,9473,2.4,10944,1.5
1,1,上下水道料,4793,1.6,-17.1,3056,3.1,4054,2.5,4875,2.3,4472,1.8,5997,2,5369,1.4,5698,0.8
1,1,医科診療代,3366,1.1,8.1,1467,1.5,2818,1.8,2753,1.3,2663,1.1,4301,1.4,3966,1,5567,0.8
1,1,歯科診療代,1925,0.6,2.4,385,0.4,296,0.2,698,0.3,795,0.3,723,0.2,2754,0.7,7811,1.1
1,1,出産入院料,522,0.2,...,-,-,-,-,-,-,-,-,-,-,-,-,3649,0.5
1,1,他の入院料,708,0.2,-64.1,-,-,-,-,937,0.5,1623,0.6,1440,0.5,723,0.2,223,0
1,1,鉄道運賃,2368,0.8,-15,99,0.1,861,0.5,1755,0.8,2708,1.1,2256,0.7,3223,0.8,5661,0.8
1,1,鉄道通学定期代,167,0.1,9.9,-,-,14,0,171,0.1,250,0.1,55,0,108,0,570,0.1
1,1,鉄道通勤定期代,981,0.3,-38,82,0.1,221,0.1,232,0.1,396,0.2,2662,0.9,1730,0.4,1521,0.2
1,1,バス代,372,0.1,13.8,19,0,175,0.1,386,0.2,379,0.1,469,0.2,558,0.1,616,0.1
1,1,バス通学定期代,27,0,-59.7,-,-,-,-,-,-,-,-,187,0.1,-,-,-,-
1,1,バス通勤定期代,5,0,-64.3,-,-,20,0,-,-,-,-,-,-,-,-,13,0
1,1,タクシー代,600,0.2,-36.6,87,0.1,394,0.2,332,0.2,501,0.2,300,0.1,711,0.2,1874,0.3
1,1,航空運賃,1035,0.3,91.3,-,-,-,-,270,0.1,-,-,456,0.1,2214,0.6,4289,0.6
1,1,郵便料,184,0.1,-14.4,106,0.1,75,0,199,0.1,140,0.1,204,0.1,140,0,421,0.1
1,1,固定電話通信料,2186,0.7,-12.2,1304,1.3,1934,1.2,2176,1,2407,0.9,2397,0.8,2446,0.6,2629,0.4
1,1,移動電話通信料,9575,3.1,7.6,1660,1.7,4431,2.8,7934,3.8,10153,4,11253,3.7,13828,3.6,17686,2.5
1,1,ＮＨＫ放送受信料,1378,0.5,2.2,1077,1.1,669,0.4,1240,0.6,1926,0.8,1461,0.5,1441,0.4,1832,0.3
1,1,ケーブルテレビ放送受信料,1232,0.4,12.5,456,0.5,582,0.4,1423,0.7,1428,0.6,1462,0.5,1867,0.5,1390,0.2
1,1,他の放送受信料,173,0.1,-6,43,0,32,0,111,0.1,400,0.2,229,0.1,145,0,255,0
