項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,739,-,-,101,-,105,-,107,-,110,-,110,-,104,-,102,-
0,0,世帯人員,2.98,-,-,2.68,-,2.77,-,2.89,-,3,-,2.99,-,3.15,-,3.34,-
0,0,有業人員,1.31,-,-,1.06,-,1.28,-,1.21,-,1.25,-,1.21,-,1.55,-,1.6,-
0,0,世帯主平均年齢,59.2,-,-,64.4,-,61.8,-,59.6,-,61.6,-,57,-,54.7,-,55.5,-
0,0,消費支出,349838,-,-3.8,105473,-,163220,-,209021,-,254338,-,314960,-,418144,-,979159,-
0,0,公共的料金,117464,33.6,-12,30696,29.1,53702,32.9,58639,28.1,78327,30.8,92113,29.2,121236,29,385724,39.4
1,0,公共料金等,63063,18,-4.5,25732,24.4,38921,23.8,44284,21.2,57400,22.6,67207,21.3,80399,19.2,126960,13
1,1,米,2142,0.6,11.2,1508,1.4,1684,1,2039,1,2445,1,2473,0.8,2408,0.6,2430,0.2
1,1,食塩,38,0,8.6,23,0,48,0,49,0,31,0,28,0,31,0,58,0
1,1,学校給食,273,0.1,-16.3,46,0,206,0.1,180,0.1,288,0.1,473,0.2,551,0.1,167,0
1,1,公営家賃,2067,0.6,13.9,271,0.3,948,0.6,169,0.1,5947,2.3,5138,1.6,1999,0.5,-,-
1,1,電気代,10965,3.1,-12.3,7533,7.1,9417,5.8,9829,4.7,11925,4.7,11167,3.5,14950,3.6,11891,1.2
1,1,都市ガス,7582,2.2,-20.3,5616,5.3,6613,4.1,7821,3.7,7522,3,7360,2.3,8364,2,9762,1
1,1,上下水道料,4844,1.4,-13.7,2023,1.9,4414,2.7,4116,2,4673,1.8,5519,1.8,5959,1.4,7182,0.7
1,1,医科診療代,3748,1.1,-3.3,1671,1.6,1759,1.1,2123,1,2844,1.1,3580,1.1,5689,1.4,8522,0.9
1,1,歯科診療代,3978,1.1,24,219,0.2,639,0.4,801,0.4,508,0.2,918,0.3,1234,0.3,23419,2.4
