項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7550,-,2102,-,137,-,211,-
0,0,0,0,0,調査世帯数,354,-,277,-,63,-,7,-,7,-
0,0,0,0,0,世帯人員,3.38,-,3.43,-,3.18,-,3,-,3.45,-
0,0,0,0,0,有業人員,1.66,-,1.68,-,1.61,-,1.86,-,1.63,-
0,0,0,0,0,世帯主平均年齢,48.7,-,50.7,-,41.6,-,52,-,43.9,-
1,0,0,0,0,受取,1025250,-,1079012,-,826436,-,954663,-,1127661,-
1,1,0,0,0,実収入,503975,100,521735,100,436166,100,469158,100,566504,100
1,2,0,0,0,経常収入,500544,99.3,517705,99.2,434409,99.6,468721,99.9,565930,99.9
1,3,0,0,0,勤め先収入,492654,97.8,509130,97.6,427902,98.1,465150,99.1,565930,99.9
1,4,0,0,0,世帯主収入,425395,84.4,442939,84.9,355018,81.4,381750,81.4,526994,93
1,6,0,0,0,うち男,403660,80.1,420952,80.7,330586,75.8,381750,81.4,526994,93
1,5,0,0,0,定期収入,412063,81.8,425784,81.6,353248,81,381750,81.4,526634,93
1,5,0,0,0,臨時収入,3790,0.8,4517,0.9,1769,0.4,-,-,361,0.1
1,5,0,0,0,賞与,9542,1.9,12638,2.4,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,62045,12.3,62372,12,62260,14.3,76257,16.3,38936,6.9
1,6,0,0,0,うち女,60876,12.1,60825,11.7,62260,14.3,76257,16.3,38936,6.9
1,4,0,0,0,他の世帯員収入,5214,1,3819,0.7,10624,2.4,7143,1.5,-,-
1,3,0,0,0,事業・内職収入,5232,1,6366,1.2,2028,0.5,-,-,-,-
1,4,0,0,0,家賃収入,3341,0.7,4425,0.8,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1413,0.3,1308,0.3,2028,0.5,-,-,-,-
1,4,0,0,0,内職収入,478,0.1,633,0.1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,2658,0.5,2209,0.4,4479,1,3571,0.8,-,-
1,4,0,0,0,財産収入,936,0.2,1240,0.2,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,1562,0.3,757,0.1,4479,1,3571,0.8,-,-
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1562,0.3,757,0.1,4479,1,3571,0.8,-,-
1,4,0,0,0,仕送り金,161,0,213,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,3430,0.7,4030,0.8,1758,0.4,437,0.1,573,0.1
1,3,0,0,0,受贈金,766,0.2,748,0.1,954,0.2,-,-,-,-
1,3,0,0,0,他の特別収入,2665,0.5,3282,0.6,804,0.2,437,0.1,573,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),408512,-,426204,-,331315,-,439345,-,524312,-
1,2,0,0,0,預貯金引出,344729,-,357164,-,287873,-,402584,-,428451,-
1,2,0,0,0,保険金,132,-,174,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,132,-,174,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,285,-,101,-,991,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,63162,-,68532,-,42311,-,36762,-,95861,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,204,-,232,-,139,-,-,-,-,-
1,1,0,0,0,繰入金,112764,-,131073,-,58955,-,46160,-,36845,-
2,0,0,0,0,支払,1025250,-,1079012,-,826436,-,954663,-,1127661,-
2,1,0,0,0,実支出,436260,-,445362,-,390745,-,438517,-,562455,-
2,2,0,0,0,生計支出,341432,-,344738,-,317664,-,382137,-,433426,-
2,3,0,0,0,消費支出,341432,100,344738,100,317664,100,382137,100,433426,100
2,4,1,0,0,食料,84752,24.8,87667,25.4,74831,23.6,80389,21,82093,18.9
2,5,1,1,0,穀類,6226,1.8,6492,1.9,5236,1.6,6818,1.8,6183,1.4
2,6,1,1,1,米類,1927,0.6,2118,0.6,1218,0.4,2695,0.7,1665,0.4
2,6,1,1,2,パン,2702,0.8,2772,0.8,2457,0.8,2015,0.5,3084,0.7
2,6,1,1,3,麺類,1127,0.3,1141,0.3,1054,0.3,1464,0.4,1151,0.3
2,6,1,1,4,他の穀類,469,0.1,461,0.1,506,0.2,643,0.2,284,0.1
2,5,1,2,0,魚介類,5273,1.5,5746,1.7,3737,1.2,3436,0.9,4845,1.1
2,6,1,2,1,生鮮魚介,3264,1,3669,1.1,1925,0.6,1630,0.4,3171,0.7
2,6,1,2,2,塩干魚介,904,0.3,963,0.3,720,0.2,774,0.2,712,0.2
2,6,1,2,3,魚肉練製品,371,0.1,391,0.1,323,0.1,395,0.1,140,0
2,6,1,2,4,他の魚介加工品,733,0.2,722,0.2,769,0.2,637,0.2,823,0.2
2,5,1,3,0,肉類,7664,2.2,7846,2.3,6681,2.1,7237,1.9,11198,2.6
2,6,1,3,1,生鮮肉,6178,1.8,6339,1.8,5343,1.7,5945,1.6,8886,2.1
2,6,1,3,2,加工肉,1485,0.4,1507,0.4,1339,0.4,1292,0.3,2312,0.5
2,5,1,4,0,乳卵類,4439,1.3,4593,1.3,3907,1.2,4407,1.2,4232,1
2,6,1,4,1,牛乳,1496,0.4,1569,0.5,1223,0.4,2104,0.6,1183,0.3
2,6,1,4,2,乳製品,2186,0.6,2249,0.7,2001,0.6,1314,0.3,2344,0.5
2,6,1,4,3,卵,757,0.2,775,0.2,683,0.2,989,0.3,705,0.2
2,5,1,5,0,野菜・海藻,9219,2.7,9607,2.8,7790,2.5,11797,3.1,7917,1.8
2,6,1,5,1,生鮮野菜,6736,2,7055,2,5602,1.8,8493,2.2,5473,1.3
2,6,1,5,2,乾物・海藻,624,0.2,617,0.2,583,0.2,1070,0.3,980,0.2
2,6,1,5,3,大豆加工品,987,0.3,1026,0.3,862,0.3,1109,0.3,750,0.2
2,6,1,5,4,他の野菜・海藻加工品,873,0.3,909,0.3,743,0.2,1125,0.3,714,0.2
2,5,1,6,0,果物,2993,0.9,3311,1,1849,0.6,2895,0.8,3110,0.7
2,6,1,6,1,生鮮果物,2766,0.8,3062,0.9,1718,0.5,2593,0.7,2733,0.6
2,6,1,6,2,果物加工品,227,0.1,249,0.1,131,0,302,0.1,377,0.1
2,5,1,7,0,油脂・調味料,3224,0.9,3335,1,2856,0.9,3343,0.9,2855,0.7
2,6,1,7,1,油脂,381,0.1,414,0.1,240,0.1,419,0.1,588,0.1
2,6,1,7,2,調味料,2843,0.8,2921,0.8,2616,0.8,2924,0.8,2268,0.5
2,5,1,8,0,菓子類,6097,1.8,6107,1.8,5983,1.9,3446,0.9,8603,2
2,5,1,9,0,調理食品,10357,3,10546,3.1,9516,3,13897,3.6,9663,2.2
2,6,1,9,1,主食的調理食品,4429,1.3,4433,1.3,4361,1.4,5932,1.6,4004,0.9
2,6,1,9,2,他の調理食品,5928,1.7,6114,1.8,5155,1.6,7966,2.1,5659,1.3
2,5,1,10,0,飲料,5258,1.5,5243,1.5,5466,1.7,4914,1.3,3916,0.9
2,6,1,10,1,茶類,1154,0.3,1121,0.3,1298,0.4,991,0.3,993,0.2
2,6,1,10,2,コーヒー・ココア,1050,0.3,1116,0.3,781,0.2,1322,0.3,1214,0.3
2,6,1,10,3,他の飲料,3054,0.9,3007,0.9,3387,1.1,2601,0.7,1708,0.4
