項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9188,-,2393,-,2065,-,7607,-,7122,-,812,-
0,0,0,0,0,調査世帯数,242,-,-,224,-,59,-,50,-,183,-,174,-,18,-
0,0,0,0,0,世帯人員,2.41,-,-,2.42,-,2.29,-,2.31,-,2.45,-,2.45,-,2.27,-
0,0,0,0,0,有業人員,0.51,-,-,0.51,-,0.36,-,0.38,-,0.56,-,0.54,-,0.56,-
0,0,0,0,0,世帯主平均年齢,74.2,-,-,74.3,-,76.1,-,76.2,-,73.6,-,73.7,-,72.9,-
1,0,0,0,0,受取,690095,-,-5.9,703797,-,469046,-,488551,-,759638,-,766211,-,535138,-
1,1,0,0,0,実収入,304961,100,-0.3,308955,100,222619,100,236431,100,330866,100,329984,100,259794,100
1,2,0,0,0,経常収入,298449,97.9,-1.2,301906,97.7,220169,98.9,233733,98.9,323077,97.6,321674,97.5,259356,99.8
1,3,0,0,0,勤め先収入,14140,4.6,11.3,11308,3.7,11285,5.1,13077,5.5,15039,4.5,10795,3.3,46177,17.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,5322,1.7,178.2,4853,1.6,4244,1.9,4917,2.1,5661,1.7,4835,1.5,10619,4.1
1,6,0,0,0,うち女,5322,1.7,178.2,4853,1.6,4244,1.9,4917,2.1,5661,1.7,4835,1.5,10619,4.1
1,4,0,0,0,他の世帯員収入,8818,2.9,-18.2,6454,2.1,7042,3.2,8160,3.5,9377,2.8,5960,1.8,35558,13.7
1,3,0,0,0,事業・内職収入,8555,2.8,-24.4,9159,3,2577,1.2,2986,1.3,10435,3.2,10949,3.3,1718,0.7
1,4,0,0,0,家賃収入,2630,0.9,-54.8,2862,0.9,2461,1.1,2851,1.2,2683,0.8,2865,0.9,-,-
1,4,0,0,0,他の事業収入,403,0.1,-75.1,439,0.1,116,0.1,135,0.1,493,0.1,527,0.2,-,-
1,4,0,0,0,内職収入,5522,1.8,42.5,5858,1.9,-,-,-,-,7259,2.2,7557,2.3,1718,0.7
1,3,0,0,0,他の経常収入,275754,90.4,-0.8,281439,91.1,206306,92.7,217670,92.1,297603,89.9,299930,90.9,211462,81.4
1,4,0,0,0,財産収入,5970,2,383.8,6498,2.1,1,0,2,0,7848,2.4,8382,2.5,-,-
1,4,0,0,0,社会保障給付,267354,87.7,-2.3,272765,88.3,204881,92,216018,91.4,287009,86.7,289220,87.6,206161,79.4
1,5,0,0,0,公的年金給付,263124,86.3,-3.8,269444,87.2,203259,91.3,215185,91,281958,85.2,285177,86.4,191657,73.8
1,5,0,0,0,他の社会保障給付,4230,1.4,...,3321,1.1,1622,0.7,833,0.4,5050,1.5,4043,1.2,14503,5.6
1,4,0,0,0,仕送り金,2430,0.8,-24.2,2176,0.7,1425,0.6,1651,0.7,2746,0.8,2328,0.7,5301,2
1,2,0,0,0,特別収入,6512,2.1,73.2,7049,2.3,2450,1.1,2699,1.1,7790,2.4,8311,2.5,438,0.2
1,3,0,0,0,受贈金,511,0.2,-57.4,526,0.2,116,0.1,-,-,635,0.2,679,0.2,341,0.1
