項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,725,-,-,99,-,98,-,108,-,108,-,109,-,104,-,99,-
0,0,世帯人員,2.99,-,-,2.45,-,2.67,-,2.85,-,3.03,-,3.25,-,3.33,-,3.31,-
0,0,有業人員,1.33,-,-,1.14,-,1.08,-,1.27,-,1.31,-,1.52,-,1.56,-,1.45,-
0,0,世帯主平均年齢,59.6,-,-,65.3,-,65.4,-,58.2,-,59.2,-,57.6,-,53.7,-,57.6,-
0,0,消費支出,315530,-,-9.1,113236,-,172164,-,215049,-,262636,-,322159,-,420236,-,701090,-
0,0,公共的料金,87522,27.7,-10.6,33936,30,53876,31.3,71361,33.2,78287,29.8,92718,28.8,109711,26.1,172253,24.6
1,0,公共料金等,59620,18.9,-9,26358,23.3,42545,24.7,50402,23.4,53851,20.5,64970,20.2,74902,17.8,104037,14.8
1,1,米,1695,0.5,1.4,1028,0.9,1142,0.7,1791,0.8,1735,0.7,1959,0.6,1863,0.4,2341,0.3
1,1,食塩,31,0,-27.9,20,0,21,0,22,0,53,0,23,0,45,0,36,0
1,1,学校給食,811,0.3,-15.2,101,0.1,124,0.1,134,0.1,1364,0.5,998,0.3,1283,0.3,1666,0.2
1,1,公営家賃,2648,0.8,186,526,0.5,3880,2.3,3017,1.4,2389,0.9,1840,0.6,3568,0.8,3310,0.5
1,1,電気代,11476,3.6,-22.6,8029,7.1,10661,6.2,11697,5.4,10735,4.1,12442,3.9,12442,3,14308,2
1,1,都市ガス,7676,2.4,-23,5823,5.1,6530,3.8,7958,3.7,7709,2.9,7998,2.5,8958,2.1,8744,1.2
1,1,上下水道料,5564,1.8,5,2788,2.5,5027,2.9,5326,2.5,5433,2.1,6913,2.1,5996,1.4,7447,1.1
1,1,医科診療代,3968,1.3,24.8,1480,1.3,2294,1.3,2090,1,3763,1.4,2646,0.8,3862,0.9,11605,1.7
1,1,歯科診療代,1558,0.5,-16.1,597,0.5,673,0.4,1114,0.5,1264,0.5,1281,0.4,1661,0.4,4300,0.6
1,1,出産入院料,336,0.1,-70.8,-,-,-,-,-,-,-,-,-,-,2355,0.6,-,-
1,1,他の入院料,959,0.3,-29.3,-,-,-,-,-,-,293,0.1,2492,0.8,14,0,3898,0.6
1,1,鉄道運賃,2676,0.8,-26.5,261,0.2,979,0.6,1616,0.8,3029,1.2,2077,0.6,4774,1.1,5975,0.9
1,1,鉄道通学定期代,318,0.1,-54.4,56,0,-,-,180,0.1,229,0.1,417,0.1,727,0.2,617,0.1
1,1,鉄道通勤定期代,1969,0.6,5.6,-,-,124,0.1,1710,0.8,718,0.3,2029,0.6,1405,0.3,7765,1.1
1,1,バス代,345,0.1,15,54,0,364,0.2,393,0.2,400,0.2,365,0.1,305,0.1,532,0.1
1,1,バス通学定期代,38,0,-74.8,-,-,-,-,-,-,-,-,-,-,-,-,267,0
1,1,バス通勤定期代,29,0,-17.1,-,-,19,0,130,0.1,26,0,-,-,-,-,26,0
1,1,タクシー代,698,0.2,-35.7,146,0.1,514,0.3,489,0.2,667,0.3,536,0.2,1317,0.3,1213,0.2
1,1,航空運賃,845,0.3,140.7,-,-,-,-,209,0.1,80,0,860,0.3,1387,0.3,3369,0.5
1,1,郵便料,350,0.1,-21.7,146,0.1,242,0.1,217,0.1,279,0.1,415,0.1,314,0.1,831,0.1
1,1,固定電話通信料,2131,0.7,-10.5,1393,1.2,2515,1.5,1885,0.9,1762,0.7,2140,0.7,2449,0.6,2774,0.4
1,1,移動電話通信料,9586,3,3.3,1991,1.8,5208,3,7064,3.3,9146,3.5,12860,4,14657,3.5,16118,2.3
1,1,ＮＨＫ放送受信料,1017,0.3,-12.3,525,0.5,834,0.5,911,0.4,690,0.3,783,0.2,2050,0.5,1324,0.2
1,1,ケーブルテレビ放送受信料,1155,0.4,-11.5,570,0.5,850,0.5,1668,0.8,1027,0.4,1175,0.4,1143,0.3,1646,0.2
1,1,他の放送受信料,149,0,-36.3,51,0,104,0.1,20,0,27,0,355,0.1,184,0,303,0
1,1,国公立小学校,143,0,-7.7,31,0,24,0,21,0,193,0.1,341,0.1,238,0.1,154,0
1,1,国公立中学校,192,0.1,-5,-,-,-,-,-,-,26,0,124,0,487,0.1,706,0.1
1,1,国公立高校,225,0.1,287.9,-,-,-,-,-,-,49,0,430,0.1,15,0,1079,0.2
1,1,国公立大学,94,0,56.7,-,-,-,-,-,-,-,-,223,0.1,-,-,432,0.1
1,1,たばこ,938,0.3,5.5,743,0.7,416,0.2,741,0.3,765,0.3,1246,0.4,1405,0.3,1251,0.2
2,0,準公共料金等,27902,8.8,-13.8,7579,6.7,11332,6.6,20959,9.7,24436,9.3,27748,8.6,34808,8.3,68216,9.7
2,1,牛乳,1260,0.4,5.9,1060,0.9,1047,0.6,1175,0.5,1239,0.5,1341,0.4,1401,0.3,1557,0.2
2,1,灯油,543,0.2,-40.3,436,0.4,442,0.3,624,0.3,412,0.2,635,0.2,630,0.1,621,0.1
2,1,プロパンガス,320,0.1,-4.2,382,0.3,285,0.2,468,0.2,435,0.2,524,0.2,-,-,150,0
2,1,理髪料,319,0.1,-11.9,84,0.1,415,0.2,337,0.2,432,0.2,318,0.1,374,0.1,275,0
2,1,パーマネント代,371,0.1,-14.3,144,0.1,530,0.3,242,0.1,362,0.1,526,0.2,456,0.1,340,0
2,1,洗濯代,512,0.2,-11.6,155,0.1,165,0.1,330,0.2,363,0.1,97,0,598,0.1,1868,0.3
2,1,新聞,2815,0.9,-0.6,2153,1.9,2792,1.6,2545,1.2,2900,1.1,2661,0.8,2682,0.6,3964,0.6
2,1,私立小学校,635,0.2,62.4,-,-,-,-,291,0.1,-,-,-,-,-,-,4142,0.6
2,1,私立中学校,1467,0.5,110.5,-,-,-,-,-,-,80,0,-,-,2973,0.7,7192,1
2,1,私立高校,3111,1,-13,-,-,-,-,4,0,-,-,1429,0.4,2280,0.5,18001,2.6
2,1,私立大学,3708,1.2,18,-,-,-,-,-,-,-,-,45,0,4192,1,21649,3.1
2,1,幼児教育費用,1505,0.5,-44.6,667,0.6,386,0.2,1909,0.9,993,0.4,2960,0.9,1802,0.4,1807,0.3
2,1,民営家賃,10339,3.3,-25.7,2081,1.8,4379,2.5,11617,5.4,14760,5.6,16721,5.2,16651,4,6133,0.9
2,1,地代,995,0.3,-22.2,417,0.4,891,0.5,1417,0.7,2461,0.9,491,0.2,770,0.2,515,0.1
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年1月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
