区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,738,-,-,96,-,102,-,108,-,112,-,106,-,107,-,107,-
0,0,世帯人員,3.01,-,-,2.77,-,2.92,-,2.91,-,3.05,-,2.98,-,3.29,-,3.15,-
0,0,有業人員,1.35,-,-,1.11,-,1.28,-,1.2,-,1.32,-,1.26,-,1.81,-,1.44,-
0,0,世帯主平均年齢,59,-,-,64.9,-,59.9,-,60.2,-,58.4,-,58,-,54.3,-,57.4,-
0,0,消費支出,270656,100,-6.5,95390,100,143007,100,187601,100,223458,100,278739,100,346668,100,615249,100
1,0,商品,141513,52.3,-5.9,70235,73.6,93455,65.3,113006,60.2,127567,57.1,157102,56.4,179378,51.7,248472,40.4
1,1,耐久財,11850,4.4,-23.3,531,0.6,1723,1.2,3009,1.6,4770,2.1,6626,2.4,15118,4.4,50675,8.2
1,2,半耐久財,23180,8.6,-7.7,4931,5.2,9958,7,12650,6.7,19198,8.6,26776,9.6,36980,10.7,51419,8.4
1,3,非耐久財,106483,39.3,-3.1,64772,67.9,81774,57.2,97347,51.9,103599,46.4,123700,44.4,127280,36.7,146379,23.8
1,0,サービス,129143,47.7,-7.1,25156,26.4,49552,34.7,74595,39.8,95891,42.9,121636,43.6,167290,48.3,366777,59.6
2,0,食料,85968,31.8,-1.4,48912,51.3,63585,44.5,75066,40,78487,35.1,99751,35.8,104947,30.3,130460,21.2
2,3,非耐久財,68680,25.4,-0.6,44486,46.6,54530,38.1,63099,33.6,65951,29.5,82848,29.7,78227,22.6,91345,14.8
2,4,サービス,17288,6.4,-4.7,4426,4.6,9055,6.3,11967,6.4,12536,5.6,16903,6.1,26720,7.7,39115,6.4
2,0,住居,26929,9.9,-12.7,3118,3.3,6021,4.2,9778,5.2,20272,9.1,18982,6.8,29794,8.6,99588,16.2
2,1,耐久財,2944,1.1,-44.1,44,0,22,0,69,0,182,0.1,143,0.1,2620,0.8,17338,2.8
2,2,半耐久財,181,0.1,17.5,53,0.1,230,0.2,15,0,182,0.1,324,0.1,199,0.1,264,0
2,4,サービス,23804,8.8,-6.4,3020,3.2,5769,4,9694,5.2,19907,8.9,18515,6.6,26975,7.8,81986,13.3
2,0,光熱・水道（非耐久財）,17354,6.4,-12.5,11379,11.9,14468,10.1,16871,9,18062,8.1,18158,6.5,22854,6.6,19637,3.2
2,0,家具・家事用品,9986,3.7,-13.4,2867,3,5226,3.7,7611,4.1,8496,3.8,11730,4.2,14934,4.3,18921,3.1
2,1,耐久財,3390,1.3,-24.8,355,0.4,755,0.5,1486,0.8,1082,0.5,3388,1.2,6684,1.9,9898,1.6
2,2,半耐久財,3118,1.2,-3,725,0.8,2072,1.4,2736,1.5,3706,1.7,3941,1.4,4244,1.2,4382,0.7
2,3,非耐久財,2865,1.1,-1.4,1612,1.7,2035,1.4,2800,1.5,2815,1.3,3288,1.2,3649,1.1,3835,0.6
2,4,サービス,614,0.2,-32.2,175,0.2,363,0.3,589,0.3,893,0.4,1112,0.4,357,0.1,806,0.1
2,0,被服及び履物,14714,5.4,-7.1,2940,3.1,6053,4.2,7843,4.2,11466,5.1,16301,5.8,24394,7,33763,5.5
2,2,半耐久財,13394,4.9,-8,2728,2.9,5422,3.8,7319,3.9,10549,4.7,15201,5.5,22367,6.5,29968,4.9
