項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7549,-,1623,-,333,-,496,-
0,0,0,0,0,調査世帯数,364,-,281,-,56,-,12,-,15,-
0,0,0,0,0,世帯人員,3.4,-,3.47,-,3.16,-,2.84,-,3.52,-
0,0,0,0,0,有業人員,1.67,-,1.67,-,1.71,-,1.61,-,1.55,-
0,0,0,0,0,世帯主平均年齢,47.5,-,48.8,-,41.9,-,49.9,-,45,-
1,0,0,0,0,受取,1073098,-,1094201,-,1014520,-,805639,-,1123000,-
1,1,0,0,0,実収入,519410,100,519881,100,524367,100,392263,100,581318,100
1,2,0,0,0,経常収入,515669,99.3,516308,99.3,522666,99.7,390059,99.4,567314,97.6
1,3,0,0,0,勤め先収入,507027,97.6,506909,97.5,513927,98,390059,99.4,564735,97.1
1,4,0,0,0,世帯主収入,433579,83.5,441988,85,393197,75,309816,79,520823,89.6
1,6,0,0,0,うち男,420370,80.9,432969,83.3,360827,68.8,275305,70.2,520823,89.6
1,5,0,0,0,定期収入,413006,79.5,421360,81,365937,69.8,301131,76.8,514995,88.6
1,5,0,0,0,臨時収入,5553,1.1,4954,1,7694,1.5,8290,2.1,5828,1
1,5,0,0,0,賞与,15020,2.9,15673,3,19566,3.7,396,0.1,-,-
1,4,0,0,0,世帯主の配偶者の収入,65560,12.6,56828,10.9,111237,21.2,80243,20.5,39114,6.7
1,6,0,0,0,うち女,62480,12,56128,10.8,95516,18.2,80243,20.5,39114,6.7
1,4,0,0,0,他の世帯員収入,7888,1.5,8093,1.6,9492,1.8,-,-,4799,0.8
1,3,0,0,0,事業・内職収入,4284,0.8,4593,0.9,4245,0.8,-,-,2579,0.4
1,4,0,0,0,家賃収入,2719,0.5,2520,0.5,4245,0.8,-,-,2579,0.4
1,4,0,0,0,他の事業収入,1543,0.3,2044,0.4,-,-,-,-,-,-
1,4,0,0,0,内職収入,21,0,28,0,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,4358,0.8,4807,0.9,4494,0.9,-,-,-,-
1,4,0,0,0,財産収入,1091,0.2,1373,0.3,333,0.1,-,-,-,-
1,4,0,0,0,社会保障給付,2879,0.6,2920,0.6,4161,0.8,-,-,-,-
