項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,364,-,-,52,-,52,-,51,-,55,-,52,-,51,-,51,-
0,0,世帯人員,3.4,-,-,3.3,-,3.19,-,3.54,-,3.47,-,3.49,-,3.54,-,3.29,-
0,0,有業人員,1.67,-,-,1.7,-,1.63,-,1.66,-,1.55,-,1.64,-,1.7,-,1.8,-
0,0,世帯主平均年齢,47.5,-,-,51.4,-,47.9,-,46.7,-,43.8,-,46.8,-,47.9,-,48.1,-
0,0,消費支出,375300,-,1.4,264425,-,329226,-,292064,-,319320,-,364049,-,491429,-,562995,-
0,0,公共的料金,121507,32.4,6.6,87933,33.3,88620,26.9,106169,36.4,115252,36.1,122603,33.7,158228,32.2,171013,30.4
1,0,公共料金等,68509,18.3,-6.6,48960,18.5,59430,18.1,62762,21.5,73858,23.1,64180,17.6,85787,17.5,84342,15
1,1,米,2048,0.5,-7.5,2245,0.8,2050,0.6,1635,0.6,1355,0.4,2193,0.6,2516,0.5,2345,0.4
1,1,食塩,41,0,32.3,9,0,43,0,68,0,57,0,16,0,40,0,54,0
1,1,学校給食,649,0.2,-9.6,225,0.1,366,0.1,604,0.2,1218,0.4,1125,0.3,757,0.2,251,0
1,1,公営家賃,2430,0.6,95.8,-,-,3926,1.2,3436,1.2,4497,1.4,1049,0.3,4149,0.8,-,-
1,1,電気代,11336,3,-21.8,11100,4.2,10041,3,11871,4.1,10187,3.2,9693,2.7,13964,2.8,12540,2.2
1,1,都市ガス,7890,2.1,-29.5,5881,2.2,8518,2.6,7756,2.7,7181,2.2,8952,2.5,8657,1.8,8242,1.5
1,1,上下水道料,5578,1.5,9.1,4184,1.6,4530,1.4,8206,2.8,4944,1.5,5630,1.5,6700,1.4,4879,0.9
1,1,医科診療代,3460,0.9,12.3,2521,1,3456,1,3330,1.1,2057,0.6,2582,0.7,3962,0.8,6255,1.1
1,1,歯科診療代,1167,0.3,-57.1,1531,0.6,959,0.3,374,0.1,742,0.2,932,0.3,901,0.2,2702,0.5
1,1,出産入院料,1072,0.3,...,-,-,-,-,-,-,7510,2.4,-,-,-,-,-,-
1,1,他の入院料,114,0,-94.2,-,-,-,-,-,-,-,-,794,0.2,-,-,-,-
1,1,鉄道運賃,4791,1.3,39.2,2313,0.9,2412,0.7,2953,1,6121,1.9,4227,1.2,4284,0.9,11069,2
1,1,鉄道通学定期代,837,0.2,15.1,496,0.2,-,-,-,-,462,0.1,-,-,3215,0.7,1713,0.3
1,1,鉄道通勤定期代,4888,1.3,30.3,178,0.1,3520,1.1,2490,0.9,9557,3,3786,1,7373,1.5,7243,1.3
1,1,バス代,522,0.1,22,68,0,696,0.2,146,0,341,0.1,496,0.1,348,0.1,1526,0.3
1,1,バス通学定期代,98,0,-81.4,-,-,-,-,-,-,-,-,-,-,297,0.1,385,0.1
1,1,バス通勤定期代,475,0.1,...,1669,0.6,-,-,324,0.1,-,-,-,-,-,-,1330,0.2
1,1,タクシー代,705,0.2,-36,1125,0.4,582,0.2,180,0.1,185,0.1,209,0.1,1086,0.2,1563,0.3
1,1,航空運賃,1216,0.3,-24.3,-,-,-,-,-,-,-,-,1507,0.4,3520,0.7,3460,0.6
1,1,郵便料,143,0,-20.6,148,0.1,88,0,111,0,177,0.1,144,0,155,0,178,0
1,1,固定電話通信料,1833,0.5,-19.4,1420,0.5,1747,0.5,1478,0.5,1952,0.6,2019,0.6,2577,0.5,1646,0.3
1,1,移動電話通信料,12465,3.3,1.8,9255,3.5,11775,3.6,11455,3.9,11730,3.7,13284,3.6,15902,3.2,13825,2.5
