項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2164,-,3101,-,3624,-,1112,-
0,0,0,0,0,調査世帯数,356,-,76,-,108,-,132,-,40,-
0,0,0,0,0,世帯人員,3.38,-,2,-,3,-,4,-,5.12,-
0,0,0,0,0,有業人員,1.66,-,1.57,-,1.65,-,1.66,-,1.88,-
0,0,0,0,0,世帯主平均年齢,48.3,-,55.8,-,47.1,-,45.6,-,46.3,-
1,0,0,0,0,受取,1615952,-,1409113,-,1557390,-,1803166,-,1571487,-
1,1,0,0,0,実収入,1043137,100,886246,100,1010701,100,1196946,100,937488,100
1,2,0,0,0,経常収入,1020590,97.8,874317,98.7,987665,97.7,1170959,97.8,906862,96.7
1,3,0,0,0,勤め先収入,985178,94.4,791979,89.4,953247,94.3,1157023,96.7,889987,94.9
1,4,0,0,0,世帯主収入,869066,83.3,651316,73.5,856929,84.8,1028513,85.9,806876,86.1
1,6,0,0,0,うち男,827898,79.4,560855,63.3,805061,79.7,1024841,85.6,769238,82.1
1,5,0,0,0,定期収入,425636,40.8,385087,43.5,451975,44.7,439190,36.7,386895,41.3
1,5,0,0,0,臨時収入,3572,0.3,1070,0.1,1965,0.2,6396,0.5,3719,0.4
1,5,0,0,0,賞与,439859,42.2,265159,29.9,402989,39.9,582926,48.7,416263,44.4
1,4,0,0,0,世帯主の配偶者の収入,106721,10.2,116604,13.2,93556,9.3,123719,10.3,68790,7.3
1,6,0,0,0,うち女,106721,10.2,116604,13.2,93556,9.3,123719,10.3,68790,7.3
1,4,0,0,0,他の世帯員収入,9391,0.9,24060,2.7,2763,0.3,4792,0.4,14320,1.5
1,3,0,0,0,事業・内職収入,5604,0.5,12267,1.4,4051,0.4,4674,0.4,-,-
1,4,0,0,0,家賃収入,3025,0.3,9285,1,-,-,2803,0.2,-,-
1,4,0,0,0,他の事業収入,1412,0.1,2212,0.2,2100,0.2,779,0.1,-,-
1,4,0,0,0,内職収入,1168,0.1,771,0.1,1951,0.2,1092,0.1,-,-
1,3,0,0,0,他の経常収入,29808,2.9,70070,7.9,30367,3,9261,0.8,16875,1.8
1,4,0,0,0,財産収入,849,0.1,3396,0.4,-,-,314,0,-,-
1,4,0,0,0,社会保障給付,27062,2.6,66674,7.5,24311,2.4,8893,0.7,16875,1.8
1,5,0,0,0,公的年金給付,23446,2.2,66241,7.5,19737,2,4374,0.4,12683,1.4
1,5,0,0,0,他の社会保障給付,3616,0.3,433,0,4574,0.5,4519,0.4,4192,0.4
1,4,0,0,0,仕送り金,1897,0.2,-,-,6056,0.6,54,0,-,-
1,2,0,0,0,特別収入,22546,2.2,11929,1.3,23036,2.3,25987,2.2,30626,3.3
1,3,0,0,0,受贈金,1608,0.2,734,0.1,1275,0.1,2642,0.2,866,0.1
1,3,0,0,0,他の特別収入,20938,2,11195,1.3,21761,2.2,23345,2,29760,3.2
1,1,0,0,0,実収入以外の受取(繰入金を除く),489541,-,408144,-,466531,-,540601,-,545670,-
1,2,0,0,0,預貯金引出,396615,-,312902,-,379094,-,438580,-,471595,-
1,2,0,0,0,保険金,3668,-,13700,-,389,-,-,-,5245,-
1,3,0,0,0,個人・企業年金保険金,3668,-,13700,-,389,-,-,-,5245,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,6995,-,278,-,4602,-,15193,-,17,-
1,2,0,0,0,一括払購入借入金,81877,-,79908,-,82344,-,86659,-,68813,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,386,-,1355,-,101,-,169,-,-,-
1,1,0,0,0,繰入金,83275,-,114724,-,80158,-,65618,-,88329,-
2,0,0,0,0,支払,1615952,-,1409113,-,1557390,-,1803166,-,1571487,-
2,1,0,0,0,実支出,591656,-,519707,-,569877,-,661721,-,564000,-
2,2,0,0,0,生計支出,398830,-,363550,-,396939,-,422780,-,394682,-
2,3,0,0,0,消費支出,398830,100,363550,100,396939,100,422780,100,394682,100
2,4,1,0,0,食料,101493,25.4,104278,28.7,100539,25.3,99835,23.6,104142,26.4
2,5,1,1,0,穀類,7279,1.8,6254,1.7,6702,1.7,7671,1.8,9603,2.4
2,6,1,1,1,米類,1525,0.4,953,0.3,1373,0.3,1791,0.4,2197,0.6
2,6,1,1,2,パン,3174,0.8,3218,0.9,2847,0.7,3300,0.8,3591,0.9
2,6,1,1,3,麺類,1542,0.4,1162,0.3,1421,0.4,1621,0.4,2358,0.6
2,6,1,1,4,他の穀類,1038,0.3,921,0.3,1061,0.3,959,0.2,1458,0.4
2,5,1,2,0,魚介類,7751,1.9,8612,2.4,8615,2.2,6603,1.6,7408,1.9
2,6,1,2,1,生鮮魚介,4452,1.1,4721,1.3,5251,1.3,3774,0.9,3915,1
2,6,1,2,2,塩干魚介,1177,0.3,1206,0.3,1232,0.3,1115,0.3,1167,0.3
2,6,1,2,3,魚肉練製品,985,0.2,1389,0.4,911,0.2,714,0.2,1290,0.3
2,6,1,2,4,他の魚介加工品,1137,0.3,1296,0.4,1222,0.3,1000,0.2,1035,0.3
2,5,1,3,0,肉類,9150,2.3,7577,2.1,9070,2.3,9492,2.2,11318,2.9
2,6,1,3,1,生鮮肉,7690,1.9,6289,1.7,7673,1.9,8008,1.9,9426,2.4
2,6,1,3,2,加工肉,1460,0.4,1288,0.4,1397,0.4,1483,0.4,1892,0.5
2,5,1,4,0,乳卵類,4632,1.2,3920,1.1,4489,1.1,4816,1.1,5820,1.5
2,6,1,4,1,牛乳,1224,0.3,882,0.2,1082,0.3,1304,0.3,2025,0.5
2,6,1,4,2,乳製品,2578,0.6,2397,0.7,2639,0.7,2622,0.6,2614,0.7
2,6,1,4,3,卵,831,0.2,642,0.2,768,0.2,890,0.2,1181,0.3
2,5,1,5,0,野菜・海藻,10146,2.5,9592,2.6,10302,2.6,9909,2.3,11557,2.9
2,6,1,5,1,生鮮野菜,7124,1.8,6459,1.8,7536,1.9,6867,1.6,8112,2.1
2,6,1,5,2,乾物・海藻,845,0.2,893,0.2,653,0.2,977,0.2,862,0.2
2,6,1,5,3,大豆加工品,1015,0.3,961,0.3,1026,0.3,973,0.2,1224,0.3
2,6,1,5,4,他の野菜・海藻加工品,1161,0.3,1279,0.4,1087,0.3,1092,0.3,1359,0.3
2,5,1,6,0,果物,3214,0.8,2909,0.8,3140,0.8,3065,0.7,4503,1.1
2,6,1,6,1,生鮮果物,2841,0.7,2613,0.7,2802,0.7,2606,0.6,4155,1.1
2,6,1,6,2,果物加工品,374,0.1,296,0.1,338,0.1,458,0.1,348,0.1
2,5,1,7,0,油脂・調味料,4034,1,3608,1,4020,1,4101,1,4684,1.2
2,6,1,7,1,油脂,405,0.1,492,0.1,368,0.1,368,0.1,456,0.1
2,6,1,7,2,調味料,3629,0.9,3115,0.9,3652,0.9,3733,0.9,4228,1.1
2,5,1,8,0,菓子類,7895,2,6407,1.8,7310,1.8,8923,2.1,9073,2.3
2,5,1,9,0,調理食品,14237,3.6,13922,3.8,14465,3.6,14747,3.5,12553,3.2
2,6,1,9,1,主食的調理食品,4857,1.2,5003,1.4,4817,1.2,4963,1.2,4344,1.1
2,6,1,9,2,他の調理食品,9380,2.4,8919,2.5,9648,2.4,9785,2.3,8210,2.1
2,5,1,10,0,飲料,5051,1.3,5553,1.5,4854,1.2,4889,1.2,5148,1.3
2,6,1,10,1,茶類,1125,0.3,1346,0.4,1221,0.3,923,0.2,1084,0.3
2,6,1,10,2,コーヒー・ココア,1190,0.3,1615,0.4,1174,0.3,936,0.2,1237,0.3
2,6,1,10,3,他の飲料,2736,0.7,2593,0.7,2459,0.6,3031,0.7,2827,0.7
2,5,1,11,0,酒類,3700,0.9,4342,1.2,4049,1,3396,0.8,2465,0.6
2,5,1,12,0,外食,24404,6.1,31581,8.7,23523,5.9,22222,5.3,20009,5.1
2,6,1,12,1,一般外食,22753,5.7,31493,8.7,22742,5.7,19579,4.6,16125,4.1
2,6,1,12,2,学校給食,1651,0.4,88,0,781,0.2,2643,0.6,3884,1
2,4,2,0,0,住居,33834,8.5,25965,7.1,30883,7.8,46903,11.1,14772,3.7
2,5,2,1,0,家賃地代,22998,5.8,23819,6.6,28135,7.1,21133,5,13160,3.3
2,5,2,2,0,設備修繕・維持,10835,2.7,2146,0.6,2749,0.7,25770,6.1,1612,0.4
2,6,2,2,1,設備材料,522,0.1,1450,0.4,225,0.1,281,0.1,334,0.1
