項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,742,-,-,98,-,108,-,107,-,109,-,105,-,107,-,108,-
0,0,世帯人員,3.01,-,-,2.73,-,2.79,-,3.03,-,2.97,-,3.21,-,3.06,-,3.28,-
0,0,有業人員,1.33,-,-,1.12,-,1.14,-,1.36,-,1.28,-,1.42,-,1.49,-,1.49,-
0,0,世帯主平均年齢,58.6,-,-,64.6,-,63.1,-,56.9,-,58.5,-,55.4,-,56.3,-,55.6,-
0,0,消費支出,305933,-,0.9,97301,-,160032,-,209898,-,256087,-,310436,-,392166,-,713893,-
0,0,公共的料金,73739,24.1,-3,29397,30.2,39610,24.8,51919,24.7,72322,28.2,78689,25.3,97332,24.8,146490,20.5
1,0,公共料金等,48949,16,-6.1,22978,23.6,28980,18.1,38648,18.4,46340,18.1,52217,16.8,58372,14.9,94873,13.3
1,1,米,1778,0.6,-3.7,1466,1.5,2134,1.3,1458,0.7,1789,0.7,1997,0.6,1392,0.4,2208,0.3
1,1,食塩,56,0,30.2,42,0,39,0,21,0,40,0,39,0,70,0,142,0
1,1,学校給食,867,0.3,18.6,192,0.2,431,0.3,1219,0.6,724,0.3,1313,0.4,633,0.2,1548,0.2
1,1,公営家賃,1175,0.4,-55.6,587,0.6,301,0.2,754,0.4,2293,0.9,2177,0.7,810,0.2,1294,0.2
1,1,電気代,7191,2.4,-11.9,5158,5.3,5366,3.4,7850,3.7,6644,2.6,8502,2.7,7411,1.9,9392,1.3
1,1,都市ガス,3656,1.2,-19.6,2688,2.8,3734,2.3,3622,1.7,3260,1.3,3840,1.2,3926,1,4518,0.6
1,1,上下水道料,4544,1.5,-7.9,2741,2.8,3451,2.2,4433,2.1,4519,1.8,5026,1.6,4852,1.2,6768,0.9
1,1,医科診療代,3682,1.2,21.8,1767,1.8,2447,1.5,2175,1,2741,1.1,4113,1.3,2944,0.8,9571,1.3
1,1,歯科診療代,1322,0.4,-40,266,0.3,446,0.3,438,0.2,1246,0.5,1100,0.4,3337,0.9,2412,0.3
1,1,出産入院料,75,0,-44.9,-,-,-,-,-,-,-,-,524,0.2,-,-,-,-
1,1,他の入院料,1686,0.6,-0.1,483,0.5,854,0.5,-,-,346,0.1,-,-,2342,0.6,7775,1.1
1,1,鉄道運賃,2239,0.7,-47.5,347,0.4,774,0.5,970,0.5,2082,0.8,1945,0.6,1852,0.5,7683,1.1
1,1,鉄道通学定期代,450,0.1,6.6,139,0.1,124,0.1,108,0.1,623,0.2,-,-,511,0.1,1638,0.2
1,1,鉄道通勤定期代,2328,0.8,74.6,508,0.5,252,0.2,212,0.1,860,0.3,820,0.3,5518,1.4,8114,1.1
1,1,バス代,455,0.1,20.7,398,0.4,145,0.1,192,0.1,340,0.1,395,0.1,895,0.2,818,0.1
1,1,バス通学定期代,185,0.1,330.2,-,-,-,-,-,-,-,-,13,0,-,-,1283,0.2
1,1,バス通勤定期代,307,0.1,169.3,67,0.1,-,-,-,-,146,0.1,-,-,329,0.1,1606,0.2
1,1,タクシー代,893,0.3,-17.8,319,0.3,307,0.2,356,0.2,1132,0.4,448,0.1,554,0.1,3126,0.4
1,1,航空運賃,963,0.3,41.6,-,-,191,0.1,-,-,1123,0.4,1079,0.3,1514,0.4,2826,0.4
1,1,郵便料,164,0.1,-8.9,87,0.1,102,0.1,112,0.1,205,0.1,215,0.1,207,0.1,216,0
1,1,固定電話通信料,1942,0.6,-23.5,1154,1.2,1785,1.1,1840,0.9,2062,0.8,2859,0.9,2112,0.5,1775,0.2
1,1,移動電話通信料,8958,2.9,19.6,2777,2.9,4499,2.8,9101,4.3,9693,3.8,11352,3.7,11781,3,13440,1.9
1,1,ＮＨＫ放送受信料,855,0.3,1.5,426,0.4,366,0.2,1011,0.5,1184,0.5,406,0.1,740,0.2,1844,0.3
1,1,ケーブルテレビ放送受信料,1093,0.4,-5.2,513,0.5,514,0.3,1297,0.6,1178,0.5,1107,0.4,1586,0.4,1451,0.2
1,1,他の放送受信料,116,0,-25.6,11,0,100,0.1,225,0.1,34,0,208,0.1,100,0,132,0
1,1,国公立小学校,373,0.1,49.8,75,0.1,88,0.1,157,0.1,556,0.2,781,0.3,285,0.1,665,0.1
1,1,国公立中学校,441,0.1,45.5,152,0.2,178,0.1,127,0.1,452,0.2,1124,0.4,645,0.2,404,0.1
1,1,国公立高校,357,0.1,18.2,-,-,-,-,51,0,371,0.1,19,0,826,0.2,1230,0.2
1,1,国公立大学,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,たばこ,799,0.3,27.8,614,0.6,352,0.2,918,0.4,696,0.3,814,0.3,1200,0.3,996,0.1
2,0,準公共料金等,24791,8.1,3.8,6419,6.6,10630,6.6,13271,6.3,25982,10.1,26472,8.5,38959,9.9,51617,7.2
2,1,牛乳,1473,0.5,-5.2,888,0.9,1350,0.8,1368,0.7,1662,0.6,1655,0.5,1629,0.4,1749,0.2
2,1,灯油,6,0,-45.5,-,-,-,-,-,-,-,-,16,0,22,0,-,-
2,1,プロパンガス,368,0.1,11.2,195,0.2,513,0.3,122,0.1,288,0.1,590,0.2,558,0.1,308,0
2,1,理髪料,463,0.2,15.2,120,0.1,310,0.2,314,0.1,478,0.2,467,0.2,380,0.1,1167,0.2
2,1,パーマネント代,356,0.1,-30.2,106,0.1,208,0.1,250,0.1,458,0.2,608,0.2,476,0.1,384,0.1
2,1,洗濯代,912,0.3,3.2,228,0.2,426,0.3,901,0.4,895,0.3,997,0.3,1357,0.3,1576,0.2
2,1,新聞,2806,0.9,-9.9,1746,1.8,2873,1.8,2639,1.3,2843,1.1,2931,0.9,3219,0.8,3381,0.5
2,1,私立小学校,766,0.3,...,-,-,-,-,-,-,-,-,-,-,655,0.2,4706,0.7
2,1,私立中学校,1393,0.5,172.6,-,-,-,-,-,-,-,-,584,0.2,255,0.1,8907,1.2
2,1,私立高校,1019,0.3,-50,-,-,-,-,-,-,255,0.1,644,0.2,922,0.2,5305,0.7
2,1,私立大学,170,0.1,-91.3,-,-,-,-,47,0,-,-,287,0.1,-,-,857,0.1
2,1,幼児教育費用,2327,0.8,29.7,-,-,1694,1.1,1424,0.7,2255,0.9,1646,0.5,4031,1,5218,0.7
2,1,民営家賃,11994,3.9,26.4,2222,2.3,3255,2,5495,2.6,16848,6.6,15026,4.8,24356,6.2,16634,2.3
2,1,地代,738,0.2,-40,914,0.9,-,-,712,0.3,-,-,1020,0.3,1098,0.3,1425,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年7月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
