項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8427,-,1097,-,280,-,196,-
0,0,0,0,0,調査世帯数,741,-,630,-,74,-,25,-,12,-
0,0,0,0,0,世帯人員,2.99,-,3,-,2.93,-,2.65,-,3.27,-
0,0,0,0,0,有業人員,1.34,-,1.32,-,1.51,-,1.2,-,1.45,-
0,0,0,0,0,世帯主平均年齢,59.3,-,61.1,-,48.7,-,59,-,43.5,-
2,2,0,0,0,生計支出,316152,-,314862,-,335561,-,245566,-,363941,-
2,3,0,0,0,消費支出,316152,100,314862,100,335561,100,245566,100,363941,100
2,4,1,0,0,食料,87908,27.8,90814,28.8,73745,22,61895,25.2,79386,21.8
2,5,1,1,0,穀類,6752,2.1,6891,2.2,6105,1.8,5904,2.4,5623,1.5
2,6,1,1,1,米類,1961,0.6,1998,0.6,1933,0.6,1319,0.5,1473,0.4
2,6,1,1,2,パン,2866,0.9,2938,0.9,2380,0.7,2807,1.1,2563,0.7
2,6,1,1,3,麺類,1509,0.5,1524,0.5,1457,0.4,1425,0.6,1295,0.4
2,6,1,1,4,他の穀類,417,0.1,432,0.1,336,0.1,352,0.1,292,0.1
2,5,1,2,0,魚介類,6749,2.1,7082,2.2,5313,1.6,3924,1.6,4489,1.2
2,6,1,2,1,生鮮魚介,4082,1.3,4319,1.4,3070,0.9,1907,0.8,2662,0.7
2,6,1,2,2,塩干魚介,1259,0.4,1297,0.4,1161,0.3,821,0.3,787,0.2
2,6,1,2,3,魚肉練製品,550,0.2,589,0.2,254,0.1,662,0.3,399,0.1
2,6,1,2,4,他の魚介加工品,858,0.3,877,0.3,829,0.2,534,0.2,640,0.2
2,5,1,3,0,肉類,7707,2.4,7951,2.5,6546,2,5380,2.2,7038,1.9
2,6,1,3,1,生鮮肉,6095,1.9,6319,2,5071,1.5,3973,1.6,5202,1.4
2,6,1,3,2,加工肉,1612,0.5,1632,0.5,1475,0.4,1407,0.6,1836,0.5
2,5,1,4,0,乳卵類,4392,1.4,4578,1.5,3341,1,3313,1.3,3833,1.1
2,6,1,4,1,牛乳,1408,0.4,1492,0.5,853,0.3,1079,0.4,1367,0.4
2,6,1,4,2,乳製品,2201,0.7,2289,0.7,1781,0.5,1520,0.6,1718,0.5
2,6,1,4,3,卵,783,0.2,796,0.3,707,0.2,714,0.3,748,0.2
2,5,1,5,0,野菜・海藻,10772,3.4,11242,3.6,8049,2.4,9446,3.8,7668,2.1
2,6,1,5,1,生鮮野菜,7625,2.4,7967,2.5,5578,1.7,6856,2.8,5459,1.5
2,6,1,5,2,乾物・海藻,763,0.2,803,0.3,559,0.2,427,0.2,684,0.2
2,6,1,5,3,大豆加工品,1151,0.4,1191,0.4,899,0.3,1085,0.4,918,0.3
2,6,1,5,4,他の野菜・海藻加工品,1233,0.4,1281,0.4,1013,0.3,1079,0.4,607,0.2
2,5,1,6,0,果物,3452,1.1,3594,1.1,2774,0.8,2542,1,2461,0.7
2,6,1,6,1,生鮮果物,3130,1,3262,1,2543,0.8,2038,0.8,2292,0.6
2,6,1,6,2,果物加工品,322,0.1,331,0.1,231,0.1,504,0.2,168,0
2,5,1,7,0,油脂・調味料,3588,1.1,3670,1.2,3038,0.9,3234,1.3,3656,1
2,6,1,7,1,油脂,407,0.1,413,0.1,333,0.1,548,0.2,392,0.1
2,6,1,7,2,調味料,3180,1,3257,1,2706,0.8,2686,1.1,3264,0.9
2,5,1,8,0,菓子類,6090,1.9,6277,2,4897,1.5,4365,1.8,7153,2
2,5,1,9,0,調理食品,11425,3.6,11730,3.7,9987,3,8797,3.6,10084,2.8
2,6,1,9,1,主食的調理食品,5181,1.6,5284,1.7,4718,1.4,3770,1.5,5320,1.5
2,6,1,9,2,他の調理食品,6244,2,6446,2,5269,1.6,5027,2,4764,1.3
2,5,1,10,0,飲料,4991,1.6,5131,1.6,4396,1.3,3829,1.6,3956,1.1
2,6,1,10,1,茶類,1318,0.4,1408,0.4,820,0.2,804,0.3,957,0.3
2,6,1,10,2,コーヒー・ココア,925,0.3,933,0.3,910,0.3,952,0.4,628,0.2
2,6,1,10,3,他の飲料,2748,0.9,2790,0.9,2667,0.8,2073,0.8,2372,0.7
2,5,1,11,0,酒類,3524,1.1,3687,1.2,2699,0.8,2560,1,2497,0.7
2,5,1,12,0,外食,18468,5.8,18982,6,16598,4.9,8601,3.5,20929,5.8
2,6,1,12,1,一般外食,17371,5.5,17783,5.6,16140,4.8,8297,3.4,19541,5.4
2,6,1,12,2,学校給食,1096,0.3,1199,0.4,458,0.1,304,0.1,1388,0.4
2,4,2,0,0,住居,23686,7.5,12340,3.9,99318,29.6,57677,23.5,39705,10.9
2,5,2,1,0,家賃地代,14493,4.6,1460,0.5,99095,29.5,57677,23.5,39705,10.9
2,5,2,2,0,設備修繕・維持,9193,2.9,10879,3.5,223,0.1,-,-,-,-
2,6,2,2,1,設備材料,3038,1,3588,1.1,132,0,-,-,-,-
2,6,2,2,2,工事その他のサービス,6155,1.9,7291,2.3,91,0,-,-,-,-
2,4,3,0,0,光熱・水道,20392,6.5,21124,6.7,15876,4.7,15528,6.3,21143,5.8
2,5,3,1,0,電気代,8617,2.7,9053,2.9,6066,1.8,5764,2.3,8243,2.3
2,5,3,2,0,ガス代,6431,2,6518,2.1,5644,1.7,5976,2.4,7745,2.1
2,5,3,3,0,他の光熱,34,0,39,0,6,0,-,-,29,0
2,5,3,4,0,上下水道料,5310,1.7,5515,1.8,4160,1.2,3787,1.5,5126,1.4
2,4,4,0,0,家具・家事用品,11571,3.7,10716,3.4,15542,4.6,9936,4,28482,7.8
2,5,4,1,0,家庭用耐久財,3483,1.1,3011,1,8289,2.5,1084,0.4,270,0.1
2,6,4,1,1,家事用耐久財,1884,0.6,1571,0.5,4941,1.5,432,0.2,270,0.1
2,6,4,1,2,冷暖房用器具,954,0.3,1111,0.4,-,-,653,0.3,-,-
2,6,4,1,3,一般家具,645,0.2,329,0.1,3347,1,-,-,-,-
2,5,4,2,0,室内装備・装飾品,389,0.1,392,0.1,323,0.1,726,0.3,152,0
2,5,4,3,0,寝具類,741,0.2,686,0.2,572,0.2,460,0.2,4491,1.2
2,5,4,4,0,家事雑貨,2370,0.7,2258,0.7,2830,0.8,4165,1.7,2063,0.6
2,5,4,5,0,家事用消耗品,3252,1,3278,1,3175,0.9,2541,1,3571,1
2,5,4,6,0,家事サービス,1336,0.4,1091,0.3,354,0.1,960,0.4,17935,4.9
2,4,5,0,0,被服及び履物,17966,5.7,18382,5.8,15000,4.5,8423,3.4,30336,8.3
2,5,5,1,0,和服,274,0.1,326,0.1,-,-,-,-,-,-
2,5,5,2,0,洋服,6561,2.1,6686,2.1,4678,1.4,2105,0.9,18126,5
2,6,5,2,1,男子用洋服,2990,0.9,3146,1,649,0.2,624,0.3,12796,3.5
2,6,5,2,2,婦人用洋服,3134,1,3190,1,2856,0.9,1183,0.5,5075,1.4
2,6,5,2,3,子供用洋服,437,0.1,350,0.1,1174,0.3,299,0.1,254,0.1
2,5,5,3,0,シャツ・セーター類,4433,1.4,4427,1.4,4322,1.3,3471,1.4,6732,1.8
2,6,5,3,1,男子用シャツ・セーター類,1223,0.4,1319,0.4,764,0.2,281,0.1,989,0.3
2,6,5,3,2,婦人用シャツ・セーター類,2955,0.9,2954,0.9,2419,0.7,3144,1.3,5716,1.6
2,6,5,3,3,子供用シャツ・セーター類,256,0.1,153,0,1139,0.3,45,0,27,0
2,5,5,4,0,下着類,1466,0.5,1520,0.5,1424,0.4,470,0.2,815,0.2
2,6,5,4,1,男子用下着類,507,0.2,515,0.2,625,0.2,112,0,47,0
2,6,5,4,2,婦人用下着類,839,0.3,885,0.3,640,0.2,274,0.1,768,0.2
2,6,5,4,3,子供用下着類,120,0,119,0,159,0,84,0,-,-
2,5,5,5,0,生地・糸類,153,0,168,0.1,82,0,31,0,92,0
2,5,5,6,0,他の被服,1326,0.4,1336,0.4,1380,0.4,672,0.3,1538,0.4
2,5,5,7,0,履物類,1984,0.6,2019,0.6,1964,0.6,879,0.4,2150,0.6
2,5,5,8,0,被服関連サービス,1767,0.6,1901,0.6,1149,0.3,796,0.3,884,0.2
2,4,6,0,0,保健医療,12563,4,13060,4.1,9808,2.9,6359,2.6,15496,4.3
2,5,6,1,0,医薬品,2445,0.8,2514,0.8,1722,0.5,1341,0.5,5115,1.4
2,5,6,2,0,健康保持用摂取品,1444,0.5,1582,0.5,460,0.1,1661,0.7,723,0.2
2,5,6,3,0,保健医療用品・器具,1952,0.6,1860,0.6,2459,0.7,1241,0.5,4105,1.1
2,5,6,4,0,保健医療サービス,6723,2.1,7105,2.3,5168,1.5,2115,0.9,5553,1.5
2,4,7,0,0,交通・通信,31119,9.8,31247,9.9,31695,9.4,25578,10.4,30327,8.3
2,5,7,1,0,交通,8595,2.7,8346,2.7,11287,3.4,5905,2.4,8082,2.2
2,5,7,2,0,自動車等関係費,9882,3.1,10437,3.3,7177,2.1,8190,3.3,3538,1
2,6,7,2,1,自動車等購入,1440,0.5,1709,0.5,-,-,-,-,-,-
2,6,7,2,2,自転車購入,409,0.1,433,0.1,-,-,1583,0.6,-,-
2,6,7,2,3,自動車等維持,8032,2.5,8295,2.6,7177,2.1,6607,2.7,3538,1
2,5,7,3,0,通信,12642,4,12464,4,13231,3.9,11483,4.7,18706,5.1
2,4,8,0,0,教育,17320,5.5,18609,5.9,11838,3.5,4427,1.8,10952,3
2,5,8,1,0,授業料等,14057,4.4,15311,4.9,8343,2.5,3840,1.6,6713,1.8
2,5,8,2,0,教科書・学習参考教材,188,0.1,162,0.1,405,0.1,-,-,381,0.1
2,5,8,3,0,補習教育,3074,1,3136,1,3091,0.9,587,0.2,3858,1.1
2,4,9,0,0,教養娯楽,36784,11.6,39453,12.5,19757,5.9,21905,8.9,38590,10.6
2,5,9,1,0,教養娯楽用耐久財,1789,0.6,1914,0.6,277,0.1,4394,1.8,1126,0.3
2,5,9,2,0,教養娯楽用品,7326,2.3,7679,2.4,4427,1.3,2175,0.9,15772,4.3
2,5,9,3,0,書籍・他の印刷物,4044,1.3,4332,1.4,2381,0.7,3219,1.3,2164,0.6
2,5,9,4,0,教養娯楽サービス,23625,7.5,25528,8.1,12672,3.8,12117,4.9,19528,5.4
2,6,9,4,1,宿泊料,3369,1.1,3486,1.1,2958,0.9,993,0.4,4036,1.1
2,6,9,4,2,パック旅行費,4961,1.6,5609,1.8,375,0.1,4386,1.8,3578,1
2,6,9,4,3,月謝類,3322,1.1,3573,1.1,2464,0.7,584,0.2,1234,0.3
2,6,9,4,4,他の教養娯楽サービス,11973,3.8,12860,4.1,6876,2,6154,2.5,10681,2.9
2,4,10,0,0,その他の消費支出,56842,18,59117,18.8,42981,12.8,33837,13.8,69525,19.1
2,5,10,1,0,諸雑費,25891,8.2,27150,8.6,20845,6.2,13525,5.5,17651,4.8
2,6,10,1,1,理美容サービス,3821,1.2,3953,1.3,2966,0.9,1906,0.8,5695,1.6
2,6,10,1,2,理美容用品,5708,1.8,5969,1.9,4570,1.4,2766,1.1,5064,1.4
2,6,10,1,3,身の回り用品,2489,0.8,2573,0.8,2499,0.7,1070,0.4,869,0.2
2,6,10,1,4,たばこ,916,0.3,908,0.3,1348,0.4,120,0,-,-
2,6,10,1,5,他の諸雑費,12956,4.1,13747,4.4,9462,2.8,7661,3.1,6024,1.7
2,5,10,2,0,こづかい,9864,3.1,9955,3.2,8874,2.6,1359,0.6,23646,6.5
2,5,10,3,0,交際費,19003,6,19635,6.2,12513,3.7,18953,7.7,28227,7.8
2,6,10,3,1,食料,5714,1.8,6059,1.9,2739,0.8,5390,2.2,7980,2.2
2,6,10,3,2,家具・家事用品,189,0.1,183,0.1,243,0.1,264,0.1,-,-
2,6,10,3,3,被服及び履物,1000,0.3,1032,0.3,812,0.2,521,0.2,1389,0.4
2,6,10,3,4,教養娯楽,1545,0.5,1647,0.5,564,0.2,2209,0.9,1709,0.5
2,6,10,3,5,他の物品サービス,486,0.2,459,0.1,408,0.1,1960,0.8,-,-
2,6,10,3,6,贈与金,6406,2,6380,2,5354,1.6,6291,2.6,13599,3.7
2,6,10,3,7,他の交際費,3663,1.2,3875,1.2,2393,0.7,2318,0.9,3551,1
2,5,10,4,0,仕送り金,2085,0.7,2376,0.8,749,0.2,-,-,-,-
2,3,0,0,0,土地家屋購入,-,-,-,-,-,-,-,-,-,-
2,3,0,0,0,（再掲）教育関係費,20274,6.4,21843,6.9,13461,4,4912,2,12881,3.5
2,3,0,0,0,（再掲）教養娯楽関係費,43030,13.6,45263,14.4,28529,8.5,28909,11.8,48358,13.3
2,3,0,0,0,（再掲）移転支出（贈与金＋仕送り金）,8491,2.7,8757,2.8,6104,1.8,6291,2.6,13599,3.7
2,3,0,0,0,（再掲）経常消費支出,231361,73.2,224036,71.2,284635,84.8,204802,83.4,286182,78.6
2,3,0,0,0,（再掲）情報通信関係費,16959,5.4,16959,5.4,16627,5,13281,5.4,24071,6.6
2,3,0,0,0,（再掲）消費支出（除く住居等）　1）,282535,89.4,292056,92.8,230139,68.6,181597,74,310637,85.4
3,2,0,0,0,現物総額,4478,100,4406,100,1976,100,3390,100,23172,100
3,3,0,0,0,食料,2634,58.8,2819,64,1573,79.6,2455,72.4,911,3.9
3,3,0,0,0,住居,414,9.2,-,-,-,-,-,-,21173,91.4
3,3,0,0,0,光熱・水道,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,家具・家事用品,60,1.3,57,1.3,7,0.4,190,5.6,272,1.2
3,3,0,0,0,被服及び履物,646,14.4,748,17,113,5.7,98,2.9,-,-
3,3,0,0,0,保健医療,19,0.4,9,0.2,106,5.4,-,-,-,-
3,3,0,0,0,交通・通信,318,7.1,377,8.6,-,-,-,-,-,-
3,3,0,0,0,教育,-,-,-,-,-,-,-,-,-,-
3,3,0,0,0,教養娯楽,349,7.8,360,8.2,172,8.7,637,18.8,453,2
3,3,0,0,0,その他の消費支出,37,0.8,35,0.8,5,0.3,10,0.3,363,1.6
,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年5月,,,,,,,,,,,,,,,
第１３表　住居所有形態別１世帯当たり１か月間の用途別生計支出　―全世帯―,,,,,,,,,,,,,,,
注１）「住居」のほか、「自動車等購入」、「贈与金」、「仕送り金」を除いている。,,,,,,,,,,,,,,,
項目（0：世帯数等　2：生計支出　3：現物総額）,,,,,,,,,,,,,,,
