項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,363,-,-,55,-,48,-,49,-,53,-,54,-,54,-,50,-
0,0,世帯人員,3.36,-,-,3.51,-,3.04,-,3.11,-,3.57,-,3.26,-,3.55,-,3.49,-
0,0,有業人員,1.64,-,-,1.57,-,1.68,-,1.52,-,1.59,-,1.55,-,1.83,-,1.73,-
0,0,世帯主平均年齢,48.2,-,-,50.8,-,50.7,-,45.5,-,46.2,-,48.8,-,48,-,47.6,-
0,0,消費支出,340209,-,0.2,312522,-,293339,-,282395,-,335008,-,323365,-,358133,-,475496,-
0,0,公共的料金,91985,27,-6.1,80397,25.7,84964,29,80574,28.5,97737,29.2,86041,26.6,93009,26,120969,25.4
1,0,公共料金等,55968,16.5,4.8,48399,15.5,47824,16.3,46175,16.4,59502,17.8,55380,17.1,61106,17.1,73214,15.4
1,1,米,1561,0.5,0.6,1320,0.4,1699,0.6,1439,0.5,1334,0.4,1855,0.6,1806,0.5,1475,0.3
1,1,食塩,41,0,7.9,42,0,24,0,50,0,20,0,66,0,60,0,20,0
1,1,学校給食,1653,0.5,20.4,1407,0.5,934,0.3,1001,0.4,1654,0.5,2064,0.6,2010,0.6,2487,0.5
1,1,公営家賃,1450,0.4,-55.7,3365,1.1,2044,0.7,-,-,1371,0.4,1669,0.5,1723,0.5,-,-
1,1,電気代,7390,2.2,9,7154,2.3,6710,2.3,6018,2.1,7869,2.3,8139,2.5,8375,2.3,7458,1.6
1,1,都市ガス,3645,1.1,-9.9,4492,1.4,3361,1.1,3103,1.1,3690,1.1,3663,1.1,3670,1,3537,0.7
1,1,上下水道料,4661,1.4,7.7,6125,2,5383,1.8,4437,1.6,3890,1.2,3953,1.2,5113,1.4,3735,0.8
1,1,医科診療代,2405,0.7,-18.9,1334,0.4,3076,1,2495,0.9,2502,0.7,2382,0.7,3057,0.9,1984,0.4
1,1,歯科診療代,3144,0.9,36.4,713,0.2,1380,0.5,375,0.1,11079,3.3,2586,0.8,837,0.2,5075,1.1
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,417,0.1,-66.7,733,0.2,2210,0.8,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,3756,1.1,19.5,3732,1.2,1811,0.6,2584,0.9,2981,0.9,4692,1.5,4539,1.3,5923,1.2
1,1,鉄道通学定期代,360,0.1,32.4,567,0.2,-,-,-,-,473,0.1,234,0.1,257,0.1,986,0.2
1,1,鉄道通勤定期代,2248,0.7,-1.6,1256,0.4,2307,0.8,4270,1.5,143,0,3016,0.9,2794,0.8,1927,0.4
1,1,バス代,494,0.1,46.6,222,0.1,151,0.1,282,0.1,803,0.2,689,0.2,666,0.2,645,0.1
1,1,バス通学定期代,285,0.1,519.6,202,0.1,-,-,-,-,-,-,78,0,77,0,1631,0.3
1,1,バス通勤定期代,17,0,-64.6,-,-,-,-,-,-,-,-,-,-,120,0,-,-
1,1,タクシー代,748,0.2,75.2,461,0.1,771,0.3,409,0.1,202,0.1,995,0.3,293,0.1,2099,0.4
1,1,航空運賃,1157,0.3,10.7,-,-,-,-,966,0.3,327,0.1,987,0.3,4940,1.4,828,0.2
1,1,郵便料,1137,0.3,23.2,855,0.3,1199,0.4,1478,0.5,1148,0.3,1148,0.4,942,0.3,1185,0.2
1,1,固定電話通信料,1496,0.4,-14.4,1178,0.4,1357,0.5,1809,0.6,850,0.3,1476,0.5,1836,0.5,1957,0.4
1,1,移動電話通信料,11989,3.5,1.1,9393,3,9261,3.2,12677,4.5,14407,4.3,11975,3.7,10896,3,15287,3.2
1,1,ＮＨＫ放送受信料,656,0.2,-14.8,649,0.2,667,0.2,171,0.1,1418,0.4,630,0.2,904,0.3,162,0
1,1,ケーブルテレビ放送受信料,1298,0.4,43.4,1218,0.4,1602,0.5,841,0.3,1165,0.3,1126,0.3,1681,0.5,1454,0.3
1,1,他の放送受信料,180,0.1,36.4,356,0.1,254,0.1,33,0,215,0.1,110,0,165,0,129,0
1,1,国公立小学校,409,0.1,3,247,0.1,592,0.2,-,-,474,0.1,339,0.1,688,0.2,523,0.1
1,1,国公立中学校,306,0.1,37.8,901,0.3,76,0,209,0.1,-,-,29,0,272,0.1,654,0.1
1,1,国公立高校,796,0.2,...,-,-,-,-,515,0.2,1340,0.4,260,0.1,1833,0.5,1605,0.3
1,1,国公立大学,1501,0.4,...,-,-,-,-,-,-,-,-,-,-,-,-,10449,2.2
