項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7448,-,1625,-,329,-,599,-
0,0,0,0,0,調査世帯数,369,-,281,-,58,-,12,-,18,-
0,0,0,0,0,世帯人員,3.42,-,3.47,-,3.15,-,3.39,-,3.48,-
0,0,0,0,0,有業人員,1.67,-,1.68,-,1.72,-,1.39,-,1.58,-
0,0,0,0,0,世帯主平均年齢,48,-,49.8,-,41.8,-,46.8,-,43,-
1,0,0,0,0,受取,1042440,-,1097092,-,898678,-,902083,-,829813,-
1,1,0,0,0,実収入,519169,100,529156,100,491792,100,485958,100,487469,100
1,2,0,0,0,経常収入,515943,99.4,525816,99.4,490268,99.7,485958,100,479269,98.3
1,3,0,0,0,勤め先収入,476757,91.8,481759,91,467803,95.1,444401,91.4,456619,93.7
1,4,0,0,0,世帯主収入,407569,78.5,414606,78.4,371551,75.6,401806,82.7,420948,86.4
1,6,0,0,0,うち男,395075,76.1,402252,76,351283,71.4,401806,82.7,420948,86.4
1,5,0,0,0,定期収入,403109,77.6,409896,77.5,368260,74.9,395947,81.5,417194,85.6
1,5,0,0,0,臨時収入,3702,0.7,3838,0.7,2623,0.5,5858,1.2,3754,0.8
1,5,0,0,0,賞与,758,0.1,872,0.2,668,0.1,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,60934,11.7,59248,11.2,82348,16.7,42595,8.8,33857,6.9
1,6,0,0,0,うち女,57934,11.2,55221,10.4,82348,16.7,42595,8.8,33857,6.9
1,4,0,0,0,他の世帯員収入,8255,1.6,7905,1.5,13904,2.8,-,-,1813,0.4
1,3,0,0,0,事業・内職収入,2453,0.5,3124,0.6,-,-,-,-,2101,0.4
1,4,0,0,0,家賃収入,582,0.1,613,0.1,-,-,-,-,2101,0.4
1,4,0,0,0,他の事業収入,1665,0.3,2235,0.4,-,-,-,-,-,-
1,4,0,0,0,内職収入,206,0,276,0.1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,36733,7.1,40933,7.7,22465,4.6,41557,8.6,20549,4.2
1,4,0,0,0,財産収入,336,0.1,452,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,35995,6.9,39991,7.6,22243,4.5,41557,8.6,20549,4.2
1,5,0,0,0,公的年金給付,22517,4.3,27814,5.3,5659,1.2,26823,5.5,-,-
1,5,0,0,0,他の社会保障給付,13478,2.6,12177,2.3,16583,3.4,14734,3,20549,4.2
1,4,0,0,0,仕送り金,401,0.1,490,0.1,223,0,-,-,-,-
1,2,0,0,0,特別収入,3226,0.6,3340,0.6,1523,0.3,-,-,8200,1.7
1,3,0,0,0,受贈金,681,0.1,428,0.1,-,-,-,-,6044,1.2
1,3,0,0,0,他の特別収入,2545,0.5,2912,0.6,1523,0.3,-,-,2156,0.4
1,1,0,0,0,実収入以外の受取(繰入金を除く),423681,-,460094,-,333854,-,349092,-,255449,-
1,2,0,0,0,預貯金引出,352686,-,380221,-,288080,-,324991,-,200684,-
1,2,0,0,0,保険金,5197,-,6978,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,5197,-,6978,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,378,-,507,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,5490,-,7372,-,-,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,59857,-,64952,-,45613,-,24101,-,54764,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,74,-,64,-,161,-,-,-,-,-
1,1,0,0,0,繰入金,99589,-,107841,-,73032,-,67033,-,86896,-
2,0,0,0,0,支払,1042440,-,1097092,-,898678,-,902083,-,829813,-
2,1,0,0,0,実支出,449836,-,463879,-,416753,-,397030,-,393941,-
2,2,0,0,0,生計支出,345302,-,352854,-,332657,-,316945,-,301234,-
2,3,0,0,0,消費支出,345302,100,352854,100,332657,100,316945,100,301234,100
2,4,1,0,0,食料,84936,24.6,88803,25.2,67622,20.3,68071,21.5,93080,30.9
2,5,1,1,0,穀類,6551,1.9,6769,1.9,5652,1.7,6019,1.9,6572,2.2
2,6,1,1,1,米類,1816,0.5,1877,0.5,1787,0.5,1164,0.4,1503,0.5
2,6,1,1,2,パン,2873,0.8,2956,0.8,2443,0.7,2921,0.9,2979,1
2,6,1,1,3,麺類,1398,0.4,1490,0.4,984,0.3,897,0.3,1659,0.6
2,6,1,1,4,他の穀類,464,0.1,446,0.1,438,0.1,1039,0.3,432,0.1
2,5,1,2,0,魚介類,5845,1.7,6256,1.8,4067,1.2,3520,1.1,6837,2.3
2,6,1,2,1,生鮮魚介,3727,1.1,3987,1.1,2503,0.8,1993,0.6,4762,1.6
2,6,1,2,2,塩干魚介,963,0.3,1058,0.3,698,0.2,483,0.2,770,0.3
2,6,1,2,3,魚肉練製品,445,0.1,494,0.1,259,0.1,277,0.1,435,0.1
2,6,1,2,4,他の魚介加工品,710,0.2,718,0.2,606,0.2,766,0.2,870,0.3
2,5,1,3,0,肉類,7871,2.3,8228,2.3,6204,1.9,5010,1.6,9518,3.2
2,6,1,3,1,生鮮肉,6393,1.9,6668,1.9,5113,1.5,3879,1.2,7830,2.6
2,6,1,3,2,加工肉,1477,0.4,1560,0.4,1091,0.3,1131,0.4,1688,0.6
2,5,1,4,0,乳卵類,4639,1.3,4891,1.4,3700,1.1,3912,1.2,4447,1.5
2,6,1,4,1,牛乳,1307,0.4,1430,0.4,986,0.3,1099,0.3,763,0.3
2,6,1,4,2,乳製品,2527,0.7,2644,0.7,1966,0.6,2045,0.6,2863,1
2,6,1,4,3,卵,805,0.2,817,0.2,748,0.2,769,0.2,821,0.3
2,5,1,5,0,野菜・海藻,9162,2.7,9739,2.8,6992,2.1,6211,2,9486,3.1
2,6,1,5,1,生鮮野菜,6232,1.8,6568,1.9,5052,1.5,4351,1.4,6283,2.1
2,6,1,5,2,乾物・海藻,738,0.2,764,0.2,571,0.2,588,0.2,956,0.3
2,6,1,5,3,大豆加工品,1143,0.3,1236,0.4,794,0.2,726,0.2,1164,0.4
2,6,1,5,4,他の野菜・海藻加工品,1048,0.3,1171,0.3,575,0.2,546,0.2,1083,0.4
2,5,1,6,0,果物,2956,0.9,3217,0.9,2213,0.7,1877,0.6,2319,0.8
2,6,1,6,1,生鮮果物,2603,0.8,2812,0.8,2048,0.6,1808,0.6,1932,0.6
2,6,1,6,2,果物加工品,353,0.1,404,0.1,165,0,70,0,387,0.1
2,5,1,7,0,油脂・調味料,3698,1.1,3803,1.1,3051,0.9,3105,1,4464,1.5
2,6,1,7,1,油脂,379,0.1,397,0.1,290,0.1,167,0.1,521,0.2
2,6,1,7,2,調味料,3318,1,3406,1,2761,0.8,2938,0.9,3944,1.3
2,5,1,8,0,菓子類,6678,1.9,7015,2,4729,1.4,7219,2.3,7485,2.5
2,5,1,9,0,調理食品,10586,3.1,11196,3.2,8217,2.5,9853,3.1,9828,3.3
2,6,1,9,1,主食的調理食品,4743,1.4,4993,1.4,3525,1.1,5432,1.7,4563,1.5
2,6,1,9,2,他の調理食品,5843,1.7,6203,1.8,4691,1.4,4421,1.4,5264,1.7
2,5,1,10,0,飲料,4618,1.3,4670,1.3,3949,1.2,4573,1.4,5813,1.9
2,6,1,10,1,茶類,1036,0.3,1114,0.3,649,0.2,490,0.2,1411,0.5
2,6,1,10,2,コーヒー・ココア,1028,0.3,1036,0.3,870,0.3,1467,0.5,1112,0.4
2,6,1,10,3,他の飲料,2555,0.7,2520,0.7,2429,0.7,2615,0.8,3291,1.1
2,5,1,11,0,酒類,2971,0.9,2941,0.8,2808,0.8,1857,0.6,4401,1.5
2,5,1,12,0,外食,19362,5.6,20078,5.7,16041,4.8,14915,4.7,21909,7.3
2,6,1,12,1,一般外食,17651,5.1,18344,5.2,14820,4.5,14368,4.5,18513,6.1
2,6,1,12,2,学校給食,1711,0.5,1734,0.5,1221,0.4,547,0.2,3396,1.1
2,4,2,0,0,住居,23918,6.9,2606,0.7,107275,32.2,90088,28.4,26462,8.8
2,5,2,1,0,家賃地代,21882,6.3,350,0.1,105761,31.8,90009,28.4,24664,8.2
2,5,2,2,0,設備修繕・維持,2036,0.6,2255,0.6,1514,0.5,78,0,1799,0.6
2,6,2,2,1,設備材料,497,0.1,584,0.2,332,0.1,78,0,96,0
2,6,2,2,2,工事その他のサービス,1539,0.4,1672,0.5,1182,0.4,-,-,1703,0.6
2,4,3,0,0,光熱・水道,26152,7.6,27881,7.9,20813,6.3,24355,7.7,20116,6.7
2,5,3,1,0,電気代,12087,3.5,13236,3.8,8911,2.7,8627,2.7,8313,2.8
2,5,3,2,0,ガス代,8551,2.5,9147,2.6,6708,2,8423,2.7,6210,2.1
2,5,3,3,0,他の光熱,382,0.1,422,0.1,291,0.1,110,0,271,0.1
2,5,3,4,0,上下水道料,5132,1.5,5076,1.4,4903,1.5,7195,2.3,5322,1.8
2,4,4,0,0,家具・家事用品,9371,2.7,9500,2.7,8711,2.6,8128,2.6,10245,3.4
2,5,4,1,0,家庭用耐久財,2555,0.7,2684,0.8,2487,0.7,2286,0.7,1269,0.4
2,6,4,1,1,家事用耐久財,1084,0.3,1236,0.4,542,0.2,2286,0.7,-,-
2,6,4,1,2,冷暖房用器具,622,0.2,632,0.2,711,0.2,-,-,595,0.2
2,6,4,1,3,一般家具,849,0.2,816,0.2,1235,0.4,-,-,674,0.2
2,5,4,2,0,室内装備・装飾品,469,0.1,410,0.1,879,0.3,104,0,288,0.1
2,5,4,3,0,寝具類,408,0.1,416,0.1,84,0,113,0,1354,0.4
2,5,4,4,0,家事雑貨,2476,0.7,2394,0.7,2245,0.7,2765,0.9,3963,1.3
2,5,4,5,0,家事用消耗品,2874,0.8,2857,0.8,2843,0.9,2710,0.9,3268,1.1
2,5,4,6,0,家事サービス,590,0.2,739,0.2,174,0.1,150,0,103,0
2,4,5,0,0,被服及び履物,13578,3.9,14907,4.2,10693,3.2,7586,2.4,8170,2.7
2,5,5,1,0,和服,168,0,225,0.1,-,-,-,-,-,-
2,5,5,2,0,洋服,7170,2.1,7951,2.3,5731,1.7,3165,1,3563,1.2
2,6,5,2,1,男子用洋服,2298,0.7,2597,0.7,1873,0.6,-,-,989,0.3
2,6,5,2,2,婦人用洋服,4247,1.2,4824,1.4,3078,0.9,1640,0.5,1672,0.6
2,6,5,2,3,子供用洋服,626,0.2,531,0.2,779,0.2,1525,0.5,901,0.3
2,5,5,3,0,シャツ・セーター類,1750,0.5,1860,0.5,1933,0.6,797,0.3,407,0.1
2,6,5,3,1,男子用シャツ・セーター類,578,0.2,568,0.2,876,0.3,-,-,213,0.1
2,6,5,3,2,婦人用シャツ・セーター類,987,0.3,1090,0.3,889,0.3,590,0.2,194,0.1
2,6,5,3,3,子供用シャツ・セーター類,184,0.1,201,0.1,168,0.1,208,0.1,-,-
2,5,5,4,0,下着類,795,0.2,738,0.2,675,0.2,1226,0.4,1590,0.5
2,6,5,4,1,男子用下着類,194,0.1,221,0.1,91,0,29,0,236,0.1
2,6,5,4,2,婦人用下着類,482,0.1,406,0.1,434,0.1,877,0.3,1355,0.4
2,6,5,4,3,子供用下着類,118,0,112,0,150,0,320,0.1,-,-
2,5,5,5,0,生地・糸類,117,0,127,0,93,0,46,0,101,0
2,5,5,6,0,他の被服,1109,0.3,1202,0.3,1007,0.3,509,0.2,557,0.2
2,5,5,7,0,履物類,1759,0.5,2053,0.6,510,0.2,1843,0.6,1444,0.5
2,5,5,8,0,被服関連サービス,710,0.2,750,0.2,745,0.2,-,-,507,0.2
2,4,6,0,0,保健医療,12742,3.7,14019,4,6689,2,8965,2.8,15349,5.1
2,5,6,1,0,医薬品,2630,0.8,2619,0.7,1815,0.5,3799,1.2,4336,1.4
2,5,6,2,0,健康保持用摂取品,572,0.2,623,0.2,363,0.1,1405,0.4,56,0
2,5,6,3,0,保健医療用品・器具,2078,0.6,1881,0.5,2773,0.8,2016,0.6,2678,0.9
