項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,369,-,-,51,-,50,-,55,-,52,-,54,-,55,-,52,-
0,0,0,0,0,世帯人員,3.42,-,-,3.28,-,3.2,-,3.53,-,3.51,-,3.62,-,3.45,-,3.32,-
0,0,0,0,0,有業人員,1.67,-,-,1.61,-,1.59,-,1.74,-,1.53,-,1.75,-,1.74,-,1.73,-
0,0,0,0,0,世帯主平均年齢,48,-,-,51.8,-,49.9,-,46.4,-,44.7,-,46.6,-,47.2,-,49.4,-
1,0,0,0,0,受取,1042440,-,0.6,438215,-,787453,-,839415,-,924289,-,1067451,-,1212663,-,2009927,-
1,1,0,0,0,実収入,519169,100,1.9,78258,100,363974,100,397738,100,476981,100,577232,100,703594,100,1025430,100
1,2,0,0,0,経常収入,515943,99.4,2.4,77230,98.7,358159,98.4,392949,98.8,471440,98.8,576419,99.9,700107,99.5,1024338,99.9
1,3,0,0,0,勤め先収入,476757,91.8,4.1,52520,67.1,250317,68.8,347584,87.4,442644,92.8,551916,95.6,674487,95.9,1006730,98.2
1,4,0,0,0,世帯主収入,407569,78.5,1,51748,66.1,232780,64,325011,81.7,405196,85,455957,79,562080,79.9,811098,79.1
1,6,0,0,0,うち男,395075,76.1,2.5,37821,48.3,222828,61.2,318506,80.1,391398,82.1,434557,75.3,552387,78.5,798816,77.9
1,5,0,0,0,定期収入,403109,77.6,0.9,51748,66.1,230415,63.3,323922,81.4,405178,84.9,451686,78.3,553023,78.6,796821,77.7
1,5,0,0,0,臨時収入,3702,0.7,16.3,-,-,1602,0.4,1089,0.3,17,0,4270,0.7,9057,1.3,9776,1
1,5,0,0,0,賞与,758,0.1,45.2,-,-,763,0.2,-,-,-,-,-,-,-,-,4502,0.4
1,4,0,0,0,世帯主の配偶者の収入,60934,11.7,26.3,-,-,15503,4.3,19446,4.9,32263,6.8,86064,14.9,89347,12.7,182056,17.8
1,6,0,0,0,うち女,57934,11.2,21.2,-,-,15503,4.3,19446,4.9,32263,6.8,80994,14,89347,12.7,166284,16.2
1,4,0,0,0,他の世帯員収入,8255,1.6,24.8,772,1,2034,0.6,3127,0.8,5185,1.1,9895,1.7,23060,3.3,13575,1.3
1,3,0,0,0,事業・内職収入,2453,0.5,-52.4,-,-,3051,0.8,2746,0.7,6731,1.4,123,0,2688,0.4,1806,0.2
1,4,0,0,0,家賃収入,582,0.1,-62.9,-,-,-,-,870,0.2,-,-,-,-,2688,0.4,502,0
1,4,0,0,0,他の事業収入,1665,0.3,-39.6,-,-,3051,0.8,1876,0.5,6731,1.4,-,-,-,-,-,-
1,4,0,0,0,内職収入,206,0,-75.1,-,-,-,-,-,-,-,-,123,0,-,-,1304,0.1
1,3,0,0,0,他の経常収入,36733,7.1,-9.3,24710,31.6,104792,28.8,42619,10.7,22064,4.6,24380,4.2,22933,3.3,15803,1.5
1,4,0,0,0,財産収入,336,0.1,-62.5,1969,2.5,275,0.1,7,0,-,-,1,0,131,0,3,0
1,4,0,0,0,社会保障給付,35995,6.9,-8.7,22742,29.1,103731,28.5,42612,10.7,22064,4.6,24125,4.2,21029,3,15799,1.5
1,5,0,0,0,公的年金給付,22517,4.3,3.3,20778,26.6,75425,20.7,23794,6,3683,0.8,9668,1.7,14337,2,10164,1
1,5,0,0,0,他の社会保障給付,13478,2.6,-23.4,1964,2.5,28305,7.8,18818,4.7,18382,3.9,14458,2.5,6692,1,5635,0.5
1,4,0,0,0,仕送り金,401,0.1,106.7,-,-,786,0.2,-,-,-,-,253,0,1773,0.3,-,-
1,2,0,0,0,特別収入,3226,0.6,-41.9,1028,1.3,5815,1.6,4789,1.2,5541,1.2,813,0.1,3487,0.5,1092,0.1
1,3,0,0,0,受贈金,681,0.1,-77.1,277,0.4,13,0,4142,1,-,-,25,0,261,0,-,-
1,3,0,0,0,他の特別収入,2545,0.5,-1.2,751,1,5802,1.6,648,0.2,5541,1.2,788,0.1,3226,0.5,1092,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),423681,-,-7.7,280021,-,365339,-,359832,-,385540,-,414232,-,430993,-,725067,-
1,2,0,0,0,預貯金引出,352686,-,-5,225971,-,308106,-,304688,-,311475,-,353142,-,361221,-,600112,-
1,2,0,0,0,保険金,5197,-,88.9,8001,-,5223,-,9260,-,183,-,-,-,13739,-,-,-
1,3,0,0,0,個人・企業年金保険金,5197,-,88.9,8001,-,5223,-,9260,-,183,-,-,-,13739,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,378,-,-87.7,-,-,-,-,-,-,2650,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,5490,-,-41,-,-,601,-,9444,-,126,-,1018,-,-,-,26863,-
1,2,0,0,0,一括払購入借入金,59857,-,0.8,45973,-,51206,-,36401,-,71104,-,60072,-,55850,-,98078,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,74,-,-87.2,76,-,203,-,39,-,2,-,-,-,183,-,14,-
1,1,0,0,0,繰入金,99589,-,47.2,79936,-,58140,-,81844,-,61768,-,75986,-,78076,-,259430,-
2,0,0,0,0,支払,1042440,-,0.6,438215,-,787453,-,839415,-,924289,-,1067451,-,1212663,-,2009927,-
2,1,0,0,0,実支出,449836,-,0.2,241419,-,342103,-,345480,-,385660,-,450029,-,506896,-,870593,-
2,2,0,0,0,生計支出,345302,-,-3.2,233553,-,299414,-,278079,-,305165,-,336700,-,359276,-,601208,-
2,3,0,0,0,消費支出,345302,100,0.7,233553,100,299414,100,278079,100,305165,100,336700,100,359276,100,601208,100
2,4,1,0,0,食料,84936,24.6,5.2,78130,33.5,85060,28.4,79154,28.5,78516,25.7,78707,23.4,94126,26.2,100650,16.7
2,5,1,1,0,穀類,6551,1.9,7.4,5915,2.5,6018,2,6122,2.2,6616,2.2,6645,2,7535,2.1,6996,1.2
2,6,1,1,1,米類,1816,0.5,18.9,1830,0.8,2033,0.7,1482,0.5,1339,0.4,1980,0.6,2184,0.6,1870,0.3
2,6,1,1,2,パン,2873,0.8,2.4,2488,1.1,2455,0.8,2577,0.9,3223,1.1,2881,0.9,3132,0.9,3348,0.6
2,6,1,1,3,麺類,1398,0.4,6.4,1233,0.5,1198,0.4,1568,0.6,1568,0.5,1344,0.4,1644,0.5,1230,0.2
2,6,1,1,4,他の穀類,464,0.1,3.1,364,0.2,333,0.1,495,0.2,486,0.2,440,0.1,575,0.2,549,0.1
2,5,1,2,0,魚介類,5845,1.7,15.8,5757,2.5,6482,2.2,6877,2.5,4652,1.5,4740,1.4,6704,1.9,5692,0.9
2,6,1,2,1,生鮮魚介,3727,1.1,24.4,3483,1.5,4135,1.4,4471,1.6,2676,0.9,3019,0.9,4630,1.3,3661,0.6
2,6,1,2,2,塩干魚介,963,0.3,9.4,918,0.4,1119,0.4,1311,0.5,932,0.3,792,0.2,873,0.2,794,0.1
2,6,1,2,3,魚肉練製品,445,0.1,-6.7,578,0.2,386,0.1,374,0.1,431,0.1,454,0.1,448,0.1,447,0.1
2,6,1,2,4,他の魚介加工品,710,0.2,2.2,777,0.3,842,0.3,721,0.3,613,0.2,475,0.1,754,0.2,790,0.1
2,5,1,3,0,肉類,7871,2.3,3.3,7558,3.2,8018,2.7,6958,2.5,6701,2.2,8516,2.5,8147,2.3,9188,1.5
2,6,1,3,1,生鮮肉,6393,1.9,2,6133,2.6,6558,2.2,5700,2,5488,1.8,7064,2.1,6523,1.8,7284,1.2
2,6,1,3,2,加工肉,1477,0.4,9.5,1425,0.6,1460,0.5,1258,0.5,1213,0.4,1453,0.4,1624,0.5,1904,0.3
2,5,1,4,0,乳卵類,4639,1.3,21.9,3780,1.6,4189,1.4,3931,1.4,4194,1.4,5197,1.5,5203,1.4,5959,1
2,6,1,4,1,牛乳,1307,0.4,10.8,1035,0.4,1386,0.5,996,0.4,1178,0.4,1444,0.4,1253,0.3,1853,0.3
2,6,1,4,2,乳製品,2527,0.7,36.7,1983,0.8,2080,0.7,2186,0.8,2321,0.8,2857,0.8,3059,0.9,3192,0.5
2,6,1,4,3,卵,805,0.2,3.6,762,0.3,723,0.2,748,0.3,696,0.2,896,0.3,891,0.2,914,0.2
2,5,1,5,0,野菜・海藻,9162,2.7,4,8934,3.8,9436,3.2,8581,3.1,7188,2.4,8856,2.6,10519,2.9,10603,1.8
2,6,1,5,1,生鮮野菜,6232,1.8,0.8,6189,2.6,6383,2.1,5753,2.1,4908,1.6,6036,1.8,7097,2,7248,1.2
2,6,1,5,2,乾物・海藻,738,0.2,15.7,682,0.3,670,0.2,811,0.3,500,0.2,672,0.2,942,0.3,889,0.1
2,6,1,5,3,大豆加工品,1143,0.3,6.1,1072,0.5,1035,0.3,1041,0.4,916,0.3,1167,0.3,1357,0.4,1411,0.2
2,6,1,5,4,他の野菜・海藻加工品,1048,0.3,15,991,0.4,1348,0.5,976,0.4,864,0.3,981,0.3,1123,0.3,1054,0.2
2,5,1,6,0,果物,2956,0.9,2.5,2705,1.2,3982,1.3,2192,0.8,2692,0.9,2144,0.6,3290,0.9,3686,0.6
2,6,1,6,1,生鮮果物,2603,0.8,0.1,2175,0.9,3471,1.2,1954,0.7,2511,0.8,1934,0.6,2793,0.8,3375,0.6
2,6,1,6,2,果物加工品,353,0.1,25.2,529,0.2,511,0.2,238,0.1,181,0.1,210,0.1,497,0.1,311,0.1
2,5,1,7,0,油脂・調味料,3698,1.1,10.7,3681,1.6,3566,1.2,3296,1.2,3837,1.3,3327,1,3998,1.1,4178,0.7
2,6,1,7,1,油脂,379,0.1,10.8,360,0.2,303,0.1,348,0.1,222,0.1,368,0.1,492,0.1,561,0.1
