項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,739,-,-,100,-,108,-,101,-,108,-,106,-,108,-,108,-
0,0,0,0,0,世帯人員,2.99,-,-,2.78,-,2.85,-,2.7,-,2.94,-,3.13,-,3.27,-,3.26,-
0,0,0,0,0,有業人員,1.3,-,-,1.18,-,1.15,-,1.19,-,1.23,-,1.4,-,1.53,-,1.44,-
0,0,0,0,0,世帯主平均年齢,59.2,-,-,64,-,62.1,-,63.3,-,59.3,-,56.5,-,53.7,-,55.7,-
2,2,0,0,0,生計支出,306399,-,-1.1,107811,-,162164,-,209404,-,253631,-,313530,-,392628,-,704181,-
2,3,0,0,0,消費支出,306399,100,-1.1,107811,100,162164,100,209404,100,253631,100,313530,100,392628,100,704181,100
2,4,1,0,0,食料,84030,27.4,-0.7,50901,47.2,61939,38.2,69190,33,81868,32.3,90938,29,101952,26,131146,18.6
2,5,1,1,0,穀類,6325,2.1,4.7,5099,4.7,5053,3.1,5631,2.7,5774,2.3,6352,2,7832,2,8526,1.2
2,6,1,1,1,米類,2019,0.7,17.7,1791,1.7,1632,1,1707,0.8,1698,0.7,1907,0.6,2548,0.6,2848,0.4
2,6,1,1,2,パン,2589,0.8,-0.3,1956,1.8,1995,1.2,2300,1.1,2293,0.9,2505,0.8,3353,0.9,3716,0.5
2,6,1,1,3,麺類,1368,0.4,-4.2,1119,1,1125,0.7,1320,0.6,1304,0.5,1637,0.5,1531,0.4,1542,0.2
2,6,1,1,4,他の穀類,349,0.1,15.9,232,0.2,301,0.2,304,0.1,479,0.2,303,0.1,400,0.1,420,0.1
2,5,1,2,0,魚介類,5893,1.9,-6.6,4199,3.9,5300,3.3,6104,2.9,6440,2.5,6199,2,5807,1.5,7187,1
2,6,1,2,1,生鮮魚介,3461,1.1,-8.9,2342,2.2,3170,2,3568,1.7,3980,1.6,3557,1.1,3441,0.9,4158,0.6
2,6,1,2,2,塩干魚介,1086,0.4,-4.7,812,0.8,1065,0.7,1088,0.5,1166,0.5,1167,0.4,1001,0.3,1304,0.2
2,6,1,2,3,魚肉練製品,476,0.2,-2.3,411,0.4,374,0.2,614,0.3,453,0.2,522,0.2,478,0.1,478,0.1
2,6,1,2,4,他の魚介加工品,870,0.3,-1.2,634,0.6,691,0.4,833,0.4,842,0.3,952,0.3,888,0.2,1247,0.2
2,5,1,3,0,肉類,7097,2.3,-1.2,4529,4.2,5695,3.5,6426,3.1,7367,2.9,7164,2.3,7986,2,10493,1.5
2,6,1,3,1,生鮮肉,5627,1.8,-1.6,3525,3.3,4500,2.8,5102,2.4,5979,2.4,5564,1.8,6200,1.6,8497,1.2
2,6,1,3,2,加工肉,1470,0.5,0.5,1003,0.9,1195,0.7,1323,0.6,1388,0.5,1599,0.5,1785,0.5,1995,0.3
2,5,1,4,0,乳卵類,4106,1.3,-0.1,2810,2.6,3340,2.1,4090,2,3925,1.5,4559,1.5,4980,1.3,5032,0.7
2,6,1,4,1,牛乳,1416,0.5,-7.6,1024,0.9,1227,0.8,1508,0.7,1332,0.5,1766,0.6,1432,0.4,1623,0.2
2,6,1,4,2,乳製品,1965,0.6,7.6,1225,1.1,1489,0.9,1885,0.9,1828,0.7,2006,0.6,2785,0.7,2533,0.4
2,6,1,4,3,卵,725,0.2,-3.3,561,0.5,623,0.4,697,0.3,765,0.3,787,0.3,764,0.2,876,0.1
2,5,1,5,0,野菜・海藻,10099,3.3,-7.4,7037,6.5,8963,5.5,10081,4.8,10978,4.3,10751,3.4,10597,2.7,12257,1.7
2,6,1,5,1,生鮮野菜,7254,2.4,-9,4982,4.6,6312,3.9,7231,3.5,7827,3.1,7885,2.5,7567,1.9,8959,1.3
2,6,1,5,2,乾物・海藻,673,0.2,-1.2,385,0.4,565,0.3,701,0.3,713,0.3,658,0.2,769,0.2,915,0.1
2,6,1,5,3,大豆加工品,1069,0.3,-9.5,845,0.8,959,0.6,1119,0.5,1178,0.5,1076,0.3,1040,0.3,1266,0.2
2,6,1,5,4,他の野菜・海藻加工品,1102,0.4,2.5,825,0.8,1126,0.7,1030,0.5,1260,0.5,1132,0.4,1220,0.3,1117,0.2
2,5,1,6,0,果物,3686,1.2,-3.3,2589,2.4,3360,2.1,3598,1.7,3668,1.4,4090,1.3,4206,1.1,4284,0.6
2,6,1,6,1,生鮮果物,3432,1.1,-3.7,2477,2.3,3212,2,3247,1.6,3300,1.3,3886,1.2,3978,1,3913,0.6
2,6,1,6,2,果物加工品,254,0.1,3.3,112,0.1,148,0.1,350,0.2,368,0.1,203,0.1,227,0.1,371,0.1
2,5,1,7,0,油脂・調味料,3246,1.1,0.2,2051,1.9,2727,1.7,3086,1.5,3638,1.4,3605,1.1,3637,0.9,3965,0.6
2,6,1,7,1,油脂,383,0.1,-1,188,0.2,262,0.2,338,0.2,420,0.2,547,0.2,420,0.1,508,0.1
2,6,1,7,2,調味料,2862,0.9,0.4,1863,1.7,2466,1.5,2748,1.3,3218,1.3,3059,1,3217,0.8,3457,0.5
2,5,1,8,0,菓子類,5579,1.8,-3.5,3271,3,4393,2.7,4621,2.2,4850,1.9,6042,1.9,7375,1.9,8483,1.2
2,5,1,9,0,調理食品,10725,3.5,4.3,8059,7.5,7995,4.9,9189,4.4,10834,4.3,12154,3.9,13804,3.5,13022,1.8
2,6,1,9,1,主食的調理食品,4748,1.5,0.4,3277,3,3717,2.3,4259,2,4308,1.7,5067,1.6,6454,1.6,6148,0.9
2,6,1,9,2,他の調理食品,5977,2,7.6,4782,4.4,4278,2.6,4930,2.4,6526,2.6,7087,2.3,7350,1.9,6875,1
2,5,1,10,0,飲料,5136,1.7,2.6,2792,2.6,3687,2.3,4059,1.9,4816,1.9,5133,1.6,7931,2,7509,1.1
2,6,1,10,1,茶類,1145,0.4,5.9,751,0.7,785,0.5,853,0.4,1234,0.5,1149,0.4,1498,0.4,1741,0.2
2,6,1,10,2,コーヒー・ココア,849,0.3,-7.1,498,0.5,610,0.4,678,0.3,675,0.3,740,0.2,1537,0.4,1203,0.2
