項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,369,-,-,53,-,50,-,54,-,52,-,55,-,53,-,52,-
0,0,世帯人員,3.38,-,-,3.25,-,3.05,-,3.36,-,3.38,-,3.75,-,3.44,-,3.44,-
0,0,有業人員,1.68,-,-,1.64,-,1.7,-,1.66,-,1.56,-,1.68,-,1.77,-,1.74,-
0,0,世帯主平均年齢,48.9,-,-,52.9,-,51.8,-,47.6,-,47,-,47.1,-,45.8,-,50.4,-
0,0,消費支出,358222,-,-5.9,292008,-,304826,-,336461,-,321063,-,351545,-,416082,-,484321,-
0,0,公共的料金,102252,28.5,-10,84047,28.8,70015,23,94830,28.2,111181,34.6,109042,31,130339,31.3,116084,24
1,0,公共料金等,63793,17.8,-8.7,53756,18.4,54155,17.8,63498,18.9,58974,18.4,68097,19.4,77549,18.6,70367,14.5
1,1,米,1803,0.5,1.5,1725,0.6,1783,0.6,2354,0.7,1644,0.5,1589,0.5,1658,0.4,1861,0.4
1,1,食塩,37,0,8.8,26,0,73,0,20,0,43,0,36,0,56,0,10,0
1,1,学校給食,1521,0.4,-14,878,0.3,971,0.3,680,0.2,1457,0.5,3344,1,2442,0.6,869,0.2
1,1,公営家賃,2759,0.8,109.3,1617,0.6,2533,0.8,4433,1.3,-,-,1046,0.3,9715,2.3,-,-
1,1,電気代,10561,2.9,-18.8,11301,3.9,10521,3.5,10665,3.2,10021,3.1,9335,2.7,10494,2.5,11593,2.4
1,1,都市ガス,7140,2,-23.1,6454,2.2,7429,2.4,6748,2,6359,2,7273,2.1,7557,1.8,8154,1.7
1,1,上下水道料,5511,1.5,8.5,5041,1.7,5253,1.7,5964,1.8,6127,1.9,6268,1.8,4542,1.1,5367,1.1
1,1,医科診療代,2545,0.7,-3.7,1813,0.6,2443,0.8,2843,0.8,3142,1,1907,0.5,2345,0.6,3317,0.7
1,1,歯科診療代,1102,0.3,-37.9,852,0.3,1356,0.4,962,0.3,632,0.2,1229,0.3,1824,0.4,862,0.2
1,1,出産入院料,673,0.2,-70.7,-,-,-,-,-,-,-,-,-,-,4735,1.1,-,-
1,1,他の入院料,718,0.2,39.1,-,-,-,-,-,-,1684,0.5,3324,0.9,-,-,-,-
1,1,鉄道運賃,3069,0.9,-34.6,2832,1,2026,0.7,1713,0.5,5144,1.6,2113,0.6,2131,0.5,5527,1.1
1,1,鉄道通学定期代,544,0.2,-48.2,578,0.2,-,-,634,0.2,467,0.1,702,0.2,675,0.2,742,0.2
1,1,鉄道通勤定期代,3553,1,11.5,116,0,493,0.2,1572,0.5,2782,0.9,10417,3,3278,0.8,6105,1.3
1,1,バス代,368,0.1,12.5,186,0.1,381,0.1,415,0.1,183,0.1,613,0.2,85,0,703,0.1
1,1,バス通学定期代,77,0,-55.7,-,-,-,-,-,-,-,-,-,-,-,-,533,0.1
1,1,バス通勤定期代,52,0,-22.4,107,0,26,0,204,0.1,26,0,-,-,-,-,-,-
1,1,タクシー代,546,0.2,-53.3,754,0.3,734,0.2,705,0.2,243,0.1,174,0,291,0.1,921,0.2
1,1,航空運賃,1586,0.4,155.4,4105,1.4,2221,0.7,1962,0.6,-,-,529,0.2,-,-,2285,0.5
1,1,郵便料,375,0.1,-26.9,111,0,432,0.1,375,0.1,320,0.1,228,0.1,500,0.1,659,0.1
1,1,固定電話通信料,2004,0.6,-4.2,1847,0.6,1989,0.7,1610,0.5,2052,0.6,1734,0.5,3231,0.8,1576,0.3
1,1,移動電話通信料,12897,3.6,5.3,10652,3.6,9714,3.2,12949,3.8,13179,4.1,12468,3.5,17315,4.2,13985,2.9
1,1,ＮＨＫ放送受信料,1069,0.3,12.8,1435,0.5,1066,0.3,1293,0.4,581,0.2,1369,0.4,615,0.1,1117,0.2
1,1,ケーブルテレビ放送受信料,1159,0.3,-3.8,878,0.3,2122,0.7,867,0.3,397,0.1,1184,0.3,1049,0.3,1612,0.3
1,1,他の放送受信料,168,0,-18,122,0,238,0.1,223,0.1,334,0.1,-,-,141,0,119,0
1,1,国公立小学校,274,0.1,-3.9,35,0,231,0.1,118,0,486,0.2,672,0.2,141,0,232,0
1,1,国公立中学校,261,0.1,-24.3,-,-,-,-,26,0,188,0.1,75,0,930,0.2,611,0.1
1,1,国公立高校,342,0.1,284.3,-,-,-,-,1552,0.5,29,0,1,0,702,0.2,98,0
1,1,国公立大学,188,0.1,56.7,-,-,-,-,444,0.1,-,-,-,-,-,-,863,0.2
