項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4241,-,2710,-,2320,-,730,-
0,0,0,0,0,調査世帯数,739,-,313,-,194,-,174,-,58,-
0,0,0,0,0,世帯人員,2.98,-,2,-,3,-,4,-,5.29,-
0,0,0,0,0,有業人員,1.31,-,0.81,-,1.5,-,1.77,-,2.08,-
0,0,0,0,0,世帯主平均年齢,59.2,-,68.1,-,56.2,-,49.3,-,50.7,-
2,2,0,0,0,生計支出,349838,-,295697,-,314209,-,473805,-,402706,-
2,3,0,0,0,消費支出,349838,100,295697,100,314209,100,473805,100,402706,100
2,4,1,0,0,食料,83553,23.9,76969,26,82566,26.3,93018,19.6,95394,23.7
2,5,1,1,0,穀類,6727,1.9,5478,1.9,6980,2.2,8117,1.7,8633,2.1
2,6,1,1,1,米類,2069,0.6,1666,0.6,2168,0.7,2405,0.5,2975,0.7
2,6,1,1,2,パン,2880,0.8,2360,0.8,2928,0.9,3621,0.8,3364,0.8
2,6,1,1,3,麺類,1384,0.4,1158,0.4,1516,0.5,1497,0.3,1850,0.5
2,6,1,1,4,他の穀類,395,0.1,294,0.1,368,0.1,594,0.1,444,0.1
2,5,1,2,0,魚介類,6777,1.9,6807,2.3,7122,2.3,5845,1.2,8283,2.1
2,6,1,2,1,生鮮魚介,4115,1.2,4114,1.4,4184,1.3,3672,0.8,5274,1.3
2,6,1,2,2,塩干魚介,1211,0.3,1212,0.4,1364,0.4,945,0.2,1485,0.4
2,6,1,2,3,魚肉練製品,548,0.2,556,0.2,611,0.2,430,0.1,642,0.2
2,6,1,2,4,他の魚介加工品,902,0.3,925,0.3,962,0.3,797,0.2,881,0.2
2,5,1,3,0,肉類,7482,2.1,6015,2,7324,2.3,9341,2,10686,2.7
2,6,1,3,1,生鮮肉,5981,1.7,4783,1.6,5833,1.9,7560,1.6,8471,2.1
2,6,1,3,2,加工肉,1501,0.4,1232,0.4,1491,0.5,1781,0.4,2215,0.6
2,5,1,4,0,乳卵類,4196,1.2,3595,1.2,4249,1.4,4883,1,5300,1.3
2,6,1,4,1,牛乳,1307,0.4,1099,0.4,1186,0.4,1660,0.4,1846,0.5
