項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4099,-,2704,-,2391,-,805,-
0,0,0,0,0,調査世帯数,738,-,306,-,194,-,176,-,62,-
0,0,0,0,0,世帯人員,3.01,-,2,-,3,-,4,-,5.26,-
0,0,0,0,0,有業人員,1.35,-,0.82,-,1.51,-,1.83,-,2.04,-
0,0,0,0,0,世帯主平均年齢,59,-,68.1,-,56.9,-,48.2,-,51.9,-
2,2,0,0,0,生計支出,298473,-,275778,-,276001,-,361229,-,303111,-
2,3,0,0,0,消費支出,296686,100,275778,100,276001,100,353756,100,303111,100
2,4,1,0,0,食料,80996,27.3,73422,26.6,79367,28.8,89697,25.4,99205,32.7
2,5,1,1,0,穀類,6422,2.2,5212,1.9,6570,2.4,7277,2.1,9545,3.1
2,6,1,1,1,米類,1825,0.6,1400,0.5,1968,0.7,1966,0.6,3094,1
2,6,1,1,2,パン,2757,0.9,2317,0.8,2846,1,3108,0.9,3653,1.2
2,6,1,1,3,麺類,1354,0.5,1163,0.4,1347,0.5,1446,0.4,2085,0.7
2,6,1,1,4,他の穀類,485,0.2,332,0.1,409,0.1,757,0.2,712,0.2
2,5,1,2,0,魚介類,6210,2.1,6122,2.2,6343,2.3,5705,1.6,7710,2.5
2,6,1,2,1,生鮮魚介,3672,1.2,3537,1.3,3596,1.3,3557,1,4956,1.6
2,6,1,2,2,塩干魚介,1139,0.4,1106,0.4,1219,0.4,998,0.3,1460,0.5
2,6,1,2,3,魚肉練製品,536,0.2,545,0.2,598,0.2,449,0.1,548,0.2
2,6,1,2,4,他の魚介加工品,862,0.3,934,0.3,930,0.3,702,0.2,746,0.2
2,5,1,3,0,肉類,7025,2.4,5390,2,6494,2.4,8891,2.5,11602,3.8
2,6,1,3,1,生鮮肉,5600,1.9,4166,1.5,5045,1.8,7385,2.1,9466,3.1
2,6,1,3,2,加工肉,1425,0.5,1223,0.4,1448,0.5,1506,0.4,2136,0.7
2,5,1,4,0,乳卵類,4071,1.4,3660,1.3,4153,1.5,4316,1.2,5158,1.7
2,6,1,4,1,牛乳,1307,0.4,1164,0.4,1269,0.5,1392,0.4,1909,0.6
2,6,1,4,2,乳製品,2039,0.7,1856,0.7,2107,0.8,2209,0.6,2236,0.7
2,6,1,4,3,卵,725,0.2,639,0.2,776,0.3,715,0.2,1014,0.3
2,5,1,5,0,野菜・海藻,10753,3.6,10663,3.9,11195,4.1,10137,2.9,11562,3.8
2,6,1,5,1,生鮮野菜,7745,2.6,7655,2.8,8077,2.9,7358,2.1,8240,2.7
2,6,1,5,2,乾物・海藻,709,0.2,696,0.3,764,0.3,625,0.2,841,0.3
2,6,1,5,3,大豆加工品,1117,0.4,1084,0.4,1129,0.4,1115,0.3,1243,0.4
2,6,1,5,4,他の野菜・海藻加工品,1182,0.4,1227,0.4,1224,0.4,1039,0.3,1237,0.4
2,5,1,6,0,果物,3317,1.1,3596,1.3,3176,1.2,3024,0.9,3235,1.1
2,6,1,6,1,生鮮果物,3015,1,3250,1.2,2891,1,2766,0.8,2978,1
