項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,671,-,462,-,907,-,877,-,938,-,883,-,1084,-,4178,-,1961,-
0,0,0,0,0,調査世帯数,725,-,47,-,36,-,73,-,67,-,66,-,62,-,75,-,299,-,142,-
0,0,0,0,0,世帯人員,2.99,-,3.26,-,3.56,-,3.82,-,3.52,-,3.57,-,3.24,-,3.1,-,2.37,-,2.23,-
0,0,0,0,0,有業人員,1.33,-,1.68,-,1.38,-,1.57,-,1.49,-,1.67,-,1.8,-,1.87,-,0.87,-,0.72,-
0,0,0,0,0,世帯主平均年齢,59.6,-,31.1,-,37.1,-,42,-,46.9,-,51.9,-,56.9,-,62.2,-,74.7,-,80.7,-
2,2,0,0,0,生計支出,315530,-,264833,-,292413,-,306401,-,376920,-,419792,-,417781,-,390953,-,250739,-,237042,-
2,3,0,0,0,消費支出,315530,100,264833,100,292413,100,306401,100,376920,100,419792,100,417781,100,390953,100,250739,100,237042,100
2,4,1,0,0,食料,81134,25.7,62990,23.8,71542,24.5,82612,27,103570,27.5,88032,21,94250,22.6,96161,24.6,71859,28.7,67123,28.3
2,5,1,1,0,穀類,6063,1.9,4632,1.7,5258,1.8,7092,2.3,7656,2,7082,1.7,6546,1.6,6986,1.8,5253,2.1,4717,2
2,6,1,1,1,米類,1689,0.5,1188,0.4,1050,0.4,1615,0.5,2123,0.6,1748,0.4,1665,0.4,2466,0.6,1555,0.6,1484,0.6
2,6,1,1,2,パン,2652,0.8,1960,0.7,2676,0.9,3478,1.1,3350,0.9,3037,0.7,3138,0.8,2572,0.7,2267,0.9,2022,0.9
2,6,1,1,3,麺類,1308,0.4,1044,0.4,1045,0.4,1585,0.5,1680,0.4,1641,0.4,1383,0.3,1450,0.4,1115,0.4,963,0.4
2,6,1,1,4,他の穀類,413,0.1,439,0.2,487,0.2,413,0.1,502,0.1,656,0.2,361,0.1,497,0.1,316,0.1,248,0.1
2,5,1,2,0,魚介類,6922,2.2,2809,1.1,3552,1.2,4574,1.5,7342,1.9,5982,1.4,6819,1.6,9529,2.4,7933,3.2,7882,3.3
2,6,1,2,1,生鮮魚介,4312,1.4,1610,0.6,1996,0.7,2570,0.8,4351,1.2,3760,0.9,4177,1,6311,1.6,5006,2,4897,2.1
2,6,1,2,2,塩干魚介,1132,0.4,530,0.2,481,0.2,979,0.3,1341,0.4,1061,0.3,842,0.2,1402,0.4,1298,0.5,1414,0.6
2,6,1,2,3,魚肉練製品,616,0.2,160,0.1,508,0.2,460,0.2,793,0.2,511,0.1,586,0.1,816,0.2,675,0.3,653,0.3
2,6,1,2,4,他の魚介加工品,861,0.3,509,0.2,567,0.2,565,0.2,856,0.2,650,0.2,1214,0.3,1000,0.3,953,0.4,918,0.4
2,5,1,3,0,肉類,7665,2.4,5833,2.2,6349,2.2,8554,2.8,9911,2.6,8785,2.1,9002,2.2,8924,2.3,6580,2.6,5715,2.4
2,6,1,3,1,生鮮肉,6397,2,4764,1.8,5200,1.8,6884,2.2,8333,2.2,7302,1.7,7666,1.8,7385,1.9,5553,2.2,4839,2
2,6,1,3,2,加工肉,1268,0.4,1069,0.4,1148,0.4,1670,0.5,1578,0.4,1483,0.4,1337,0.3,1539,0.4,1027,0.4,876,0.4
2,5,1,4,0,乳卵類,4085,1.3,3259,1.2,4764,1.6,5069,1.7,4815,1.3,4217,1,4730,1.1,3957,1,3643,1.5,3448,1.5
2,6,1,4,1,牛乳,1260,0.4,850,0.3,1398,0.5,1529,0.5,1441,0.4,1243,0.3,1139,0.3,1254,0.3,1245,0.5,1131,0.5
2,6,1,4,2,乳製品,2070,0.7,1873,0.7,2689,0.9,2685,0.9,2475,0.7,2128,0.5,2803,0.7,1918,0.5,1687,0.7,1663,0.7
2,6,1,4,3,卵,755,0.2,536,0.2,677,0.2,855,0.3,899,0.2,846,0.2,788,0.2,785,0.2,712,0.3,654,0.3
2,5,1,5,0,野菜・海藻,9654,3.1,5661,2.1,6718,2.3,8428,2.8,10315,2.7,9810,2.3,10425,2.5,10919,2.8,10220,4.1,10094,4.3
2,6,1,5,1,生鮮野菜,6456,2,4013,1.5,4825,1.7,5857,1.9,7116,1.9,6661,1.6,7155,1.7,7204,1.8,6631,2.6,6469,2.7
2,6,1,5,2,乾物・海藻,769,0.2,331,0.1,427,0.1,655,0.2,737,0.2,766,0.2,703,0.2,746,0.2,930,0.4,1024,0.4
2,6,1,5,3,大豆加工品,1223,0.4,693,0.3,793,0.3,1071,0.3,1383,0.4,1355,0.3,1310,0.3,1418,0.4,1256,0.5,1160,0.5
2,6,1,5,4,他の野菜・海藻加工品,1206,0.4,623,0.2,674,0.2,846,0.3,1080,0.3,1028,0.2,1257,0.3,1551,0.4,1402,0.6,1441,0.6
2,5,1,6,0,果物,3421,1.1,1292,0.5,2178,0.7,2694,0.9,3094,0.8,3195,0.8,3255,0.8,3959,1,4073,1.6,4168,1.8
2,6,1,6,1,生鮮果物,3034,1,1198,0.5,2145,0.7,2384,0.8,2758,0.7,2744,0.7,2860,0.7,3334,0.9,3650,1.5,3821,1.6
2,6,1,6,2,果物加工品,387,0.1,95,0,33,0,309,0.1,336,0.1,450,0.1,396,0.1,625,0.2,423,0.2,347,0.1
2,5,1,7,0,油脂・調味料,3465,1.1,2480,0.9,3234,1.1,3825,1.2,4288,1.1,3876,0.9,3578,0.9,4298,1.1,3064,1.2,2904,1.2
2,6,1,7,1,油脂,372,0.1,193,0.1,294,0.1,344,0.1,305,0.1,412,0.1,407,0.1,362,0.1,415,0.2,363,0.2
2,6,1,7,2,調味料,3093,1,2287,0.9,2941,1,3481,1.1,3983,1.1,3464,0.8,3172,0.8,3936,1,2649,1.1,2542,1.1
2,5,1,8,0,菓子類,5585,1.8,4922,1.9,5812,2,7230,2.4,7557,2,6486,1.5,5973,1.4,6431,1.6,4393,1.8,4054,1.7
2,5,1,9,0,調理食品,10507,3.3,7828,3,7542,2.6,9232,3,11511,3.1,11530,2.7,12673,3,13467,3.4,9876,3.9,10340,4.4
2,6,1,9,1,主食的調理食品,4458,1.4,3805,1.4,3636,1.2,3901,1.3,5080,1.3,5121,1.2,5198,1.2,5071,1.3,4179,1.7,4142,1.7
2,6,1,9,2,他の調理食品,6050,1.9,4024,1.5,3906,1.3,5332,1.7,6431,1.7,6409,1.5,7475,1.8,8397,2.1,5697,2.3,6198,2.6
2,5,1,10,0,飲料,4029,1.3,4084,1.5,3937,1.3,4545,1.5,5349,1.4,4951,1.2,4603,1.1,4701,1.2,3139,1.3,2884,1.2
2,6,1,10,1,茶類,1095,0.3,667,0.3,829,0.3,981,0.3,1515,0.4,1324,0.3,1419,0.3,1194,0.3,984,0.4,1009,0.4
2,6,1,10,2,コーヒー・ココア,925,0.3,700,0.3,1020,0.3,1191,0.4,1037,0.3,973,0.2,1009,0.2,1054,0.3,807,0.3,693,0.3
2,6,1,10,3,他の飲料,2009,0.6,2717,1,2089,0.7,2372,0.8,2797,0.7,2654,0.6,2175,0.5,2453,0.6,1348,0.5,1182,0.5
2,5,1,11,0,酒類,3175,1,1573,0.6,2021,0.7,2480,0.8,3603,1,2531,0.6,5608,1.3,3802,1,3088,1.2,2806,1.2
2,5,1,12,0,外食,16563,5.2,18617,7,20176,6.9,18889,6.2,28128,7.5,19589,4.7,21036,5,19187,4.9,10598,4.2,8110,3.4
2,6,1,12,1,一般外食,15752,5,17479,6.6,19007,6.5,15272,5,25798,6.8,18197,4.3,20832,5,19187,4.9,10598,4.2,8110,3.4
2,6,1,12,2,学校給食,811,0.3,1138,0.4,1169,0.4,3617,1.2,2330,0.6,1392,0.3,203,0,-,-,-,-,-,-
2,4,2,0,0,住居,22193,7,53871,20.3,26271,9,14377,4.7,19664,5.2,27099,6.5,24384,5.8,18369,4.7,18309,7.3,12399,5.2
2,5,2,1,0,家賃地代,15209,4.8,51836,19.6,25022,8.6,13327,4.3,18291,4.9,25022,6,16288,3.9,9740,2.5,6990,2.8,8011,3.4
2,5,2,2,0,設備修繕・維持,6984,2.2,2034,0.8,1249,0.4,1050,0.3,1373,0.4,2077,0.5,8096,1.9,8629,2.2,11318,4.5,4389,1.9
2,6,2,2,1,設備材料,1601,0.5,121,0,10,0,116,0,1256,0.3,1131,0.3,4655,1.1,6010,1.5,724,0.3,971,0.4
2,6,2,2,2,工事その他のサービス,5383,1.7,1913,0.7,1238,0.4,934,0.3,117,0,947,0.2,3441,0.8,2619,0.7,10594,4.2,3418,1.4
