項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7201,-,2111,-,137,-,551,-
0,0,0,0,0,調査世帯数,356,-,271,-,62,-,7,-,16,-
0,0,0,0,0,世帯人員,3.38,-,3.44,-,3.14,-,2.86,-,3.65,-
0,0,0,0,0,有業人員,1.66,-,1.7,-,1.59,-,1.71,-,1.38,-
0,0,0,0,0,世帯主平均年齢,48.3,-,50.6,-,42.2,-,51,-,41.7,-
1,0,0,0,0,受取,1615952,-,1671745,-,1321339,-,1273769,-,2099993,-
1,1,0,0,0,実収入,1043137,100,1067560,100,835706,100,732157,100,1595432,100
1,2,0,0,0,経常収入,1020590,97.8,1038806,97.3,827940,99.1,731266,99.9,1592023,99.8
1,3,0,0,0,勤め先収入,985178,94.4,996482,93.3,814076,97.4,587553,80.2,1591256,99.7
1,4,0,0,0,世帯主収入,869066,83.3,878844,82.3,673540,80.6,547338,74.8,1569791,98.4
1,6,0,0,0,うち男,827898,79.4,836583,78.4,623748,74.6,530904,72.5,1569791,98.4
1,5,0,0,0,定期収入,425636,40.8,434458,40.7,365500,43.7,390053,53.3,549464,34.4
1,5,0,0,0,臨時収入,3572,0.3,2780,0.3,6929,0.8,-,-,1948,0.1
1,5,0,0,0,賞与,439859,42.2,441606,41.4,301111,36,157286,21.5,1018380,63.8
1,4,0,0,0,世帯主の配偶者の収入,106721,10.2,108081,10.1,129114,15.4,33071,4.5,21465,1.3
1,6,0,0,0,うち女,106721,10.2,108081,10.1,129114,15.4,33071,4.5,21465,1.3
1,4,0,0,0,他の世帯員収入,9391,0.9,9557,0.9,11422,1.4,7143,1,-,-
1,3,0,0,0,事業・内職収入,5604,0.5,6127,0.6,4858,0.6,12202,1.7,-,-
1,4,0,0,0,家賃収入,3025,0.3,4200,0.4,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,1412,0.1,765,0.1,4080,0.5,-,-,-,-
1,4,0,0,0,内職収入,1168,0.1,1162,0.1,778,0.1,12202,1.7,-,-
1,3,0,0,0,他の経常収入,29808,2.9,36197,3.4,9006,1.1,131511,18,767,0
1,4,0,0,0,財産収入,849,0.1,365,0,2575,0.3,-,-,767,0
1,4,0,0,0,社会保障給付,27062,2.6,33225,3.1,6338,0.8,131511,18,-,-
1,5,0,0,0,公的年金給付,23446,2.2,29470,2.8,2018,0.2,131511,18,-,-
1,5,0,0,0,他の社会保障給付,3616,0.3,3755,0.4,4321,0.5,-,-,-,-
1,4,0,0,0,仕送り金,1897,0.2,2607,0.2,92,0,-,-,-,-
1,2,0,0,0,特別収入,22546,2.2,28754,2.7,7766,0.9,891,0.1,3409,0.2
1,3,0,0,0,受贈金,1608,0.2,1338,0.1,2287,0.3,429,0.1,2838,0.2
1,3,0,0,0,他の特別収入,20938,2,27417,2.6,5480,0.7,463,0.1,571,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),489541,-,518242,-,407040,-,499373,-,428035,-
1,2,0,0,0,預貯金引出,396615,-,424595,-,316788,-,384667,-,339695,-
1,2,0,0,0,保険金,3668,-,4973,-,-,-,6314,-,-,-
1,3,0,0,0,個人・企業年金保険金,3668,-,4973,-,-,-,6314,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,6995,-,7734,-,6753,-,-,-,-,-
1,2,0,0,0,一括払購入借入金,81877,-,80426,-,83421,-,108392,-,88340,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,386,-,513,-,79,-,-,-,-,-
1,1,0,0,0,繰入金,83275,-,85943,-,78593,-,42239,-,76526,-
2,0,0,0,0,支払,1615952,-,1671745,-,1321339,-,1273769,-,2099993,-
2,1,0,0,0,実支出,591656,-,588948,-,563466,-,501689,-,757274,-
