項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1312,-,1115,-,1687,-,1412,-,1427,-,1185,-,1113,-,748,-
0,0,0,0,0,調査世帯数,369,-,45,-,41,-,67,-,56,-,54,-,41,-,39,-,26,-
0,0,0,0,0,世帯人員,3.42,-,3.22,-,3.52,-,3.93,-,3.54,-,3.64,-,3.06,-,3.28,-,2.56,-
0,0,0,0,0,有業人員,1.67,-,1.64,-,1.49,-,1.56,-,1.51,-,1.65,-,1.73,-,2.2,-,1.73,-
0,0,0,0,0,世帯主平均年齢,48,-,30.8,-,36.8,-,42.3,-,47,-,51.9,-,56.8,-,61.8,-,67.9,-
1,0,0,0,0,受取,1042440,-,819918,-,930111,-,965882,-,1002742,-,1335836,-,1318122,-,909380,-,1049169,-
1,1,0,0,0,実収入,519169,100,430026,100,543969,100,519014,100,527475,100,578944,100,585339,100,447868,100,510425,100
1,2,0,0,0,経常収入,515943,99.4,425974,99.1,538872,99.1,517436,99.7,526195,99.8,578328,99.9,579635,99,444749,99.3,502829,98.5
1,3,0,0,0,勤め先収入,476757,91.8,404593,94.1,518879,95.4,485870,93.6,510400,96.8,558769,96.5,563307,96.2,368790,82.3,323435,63.4
1,4,0,0,0,世帯主収入,407569,78.5,324673,75.5,424660,78.1,419767,80.9,455292,86.3,494028,85.3,488133,83.4,301680,67.4,274755,53.8
1,6,0,0,0,うち男,395075,76.1,324673,75.5,420150,77.2,409265,78.9,432617,82,494028,85.3,464809,79.4,273071,61,260456,51
1,5,0,0,0,定期収入,403109,77.6,323846,75.3,420070,77.2,412356,79.4,449876,85.3,490518,84.7,483267,82.6,300919,67.2,265906,52.1
1,5,0,0,0,臨時収入,3702,0.7,-,-,4590,0.8,7412,1.4,5416,1,1719,0.3,1543,0.3,761,0.2,8848,1.7
1,5,0,0,0,賞与,758,0.1,827,0.2,-,-,-,-,-,-,1791,0.3,3323,0.6,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,60934,11.7,79921,18.6,94219,17.3,66102,12.7,53571,10.2,54603,9.4,59296,10.1,32087,7.2,37829,7.4
1,6,0,0,0,うち女,57934,11.2,79921,18.6,94219,17.3,52616,10.1,48445,9.2,54603,9.4,59296,10.1,32087,7.2,37829,7.4
1,4,0,0,0,他の世帯員収入,8255,1.6,-,-,-,-,-,-,1537,0.3,10138,1.8,15878,2.7,35023,7.8,10852,2.1
1,3,0,0,0,事業・内職収入,2453,0.5,3308,0.8,1128,0.2,5686,1.1,-,-,-,-,5586,1,2438,0.5,-,-
1,4,0,0,0,家賃収入,582,0.1,-,-,1128,0.2,-,-,-,-,-,-,3851,0.7,-,-,-,-
1,4,0,0,0,他の事業収入,1665,0.3,3308,0.8,-,-,5686,1.1,-,-,-,-,-,-,2438,0.5,-,-
1,4,0,0,0,内職収入,206,0,-,-,-,-,-,-,-,-,-,-,1735,0.3,-,-,-,-
1,3,0,0,0,他の経常収入,36733,7.1,18072,4.2,18865,3.5,25881,5,15796,3,19559,3.4,10742,1.8,73520,16.4,179394,35.1
1,4,0,0,0,財産収入,336,0.1,-,-,-,-,10,0,1,0,1941,0.3,155,0,-,-,523,0.1
1,4,0,0,0,社会保障給付,35995,6.9,18072,4.2,17862,3.3,24370,4.7,15795,3,17618,3,10586,1.8,73195,16.3,178871,35
1,5,0,0,0,公的年金給付,22517,4.3,-,-,-,-,-,-,-,-,15298,2.6,8370,1.4,59219,13.2,170534,33.4
1,5,0,0,0,他の社会保障給付,13478,2.6,18072,4.2,17862,3.3,24370,4.7,15795,3,2320,0.4,2217,0.4,13976,3.1,8337,1.6
1,4,0,0,0,仕送り金,401,0.1,-,-,1003,0.2,1501,0.3,-,-,-,-,-,-,325,0.1,-,-
1,2,0,0,0,特別収入,3226,0.6,4052,0.9,5096,0.9,1578,0.3,1280,0.2,617,0.1,5704,1,3120,0.7,7595,1.5
1,3,0,0,0,受贈金,681,0.1,710,0.2,3412,0.6,335,0.1,512,0.1,20,0,620,0.1,-,-,25,0
1,3,0,0,0,他の特別収入,2545,0.5,3342,0.8,1684,0.3,1243,0.2,768,0.1,597,0.1,5084,0.9,3120,0.7,7570,1.5
1,1,0,0,0,実収入以外の受取(繰入金を除く),423681,-,322021,-,314191,-,357052,-,402556,-,534297,-,654400,-,380553,-,442949,-
1,2,0,0,0,預貯金引出,352686,-,285276,-,254193,-,294322,-,357193,-,434836,-,546191,-,317179,-,330369,-
1,2,0,0,0,保険金,5197,-,-,-,-,-,-,-,-,-,-,-,-,-,6115,-,60399,-
1,3,0,0,0,個人・企業年金保険金,5197,-,-,-,-,-,-,-,-,-,-,-,-,-,6115,-,60399,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,378,-,-,-,-,-,-,-,-,-,-,-,3187,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,5490,-,2688,-,-,-,6110,-,-,-,-,-,32703,-,-,-,3088,-
1,2,0,0,0,一括払購入借入金,59857,-,34057,-,59998,-,56585,-,45362,-,99279,-,72212,-,57259,-,48706,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,74,-,-,-,-,-,35,-,-,-,183,-,107,-,-,-,387,-
1,1,0,0,0,繰入金,99589,-,67871,-,71952,-,89816,-,72711,-,222595,-,78383,-,80958,-,95795,-
2,0,0,0,0,支払,1042440,-,819918,-,930111,-,965882,-,1002742,-,1335836,-,1318122,-,909380,-,1049169,-
2,1,0,0,0,実支出,449836,-,329147,-,399147,-,395539,-,442389,-,543287,-,707675,-,381280,-,388783,-
2,2,0,0,0,生計支出,345302,-,261188,-,294972,-,301185,-,339139,-,414443,-,549883,-,298208,-,292995,-
2,3,0,0,0,消費支出,345302,100,261188,100,294972,100,301185,100,339139,100,414443,100,549883,100,298208,100,292995,100
2,4,1,0,0,食料,84936,24.6,62189,23.8,76836,26,82444,27.4,93016,27.4,95471,23,88937,16.2,92893,31.2,89006,30.4
2,5,1,1,0,穀類,6551,1.9,4685,1.8,5203,1.8,6813,2.3,7804,2.3,7531,1.8,6808,1.2,6560,2.2,6587,2.2
