項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7615,-,1927,-,174,-,284,-
0,0,0,0,0,調査世帯数,359,-,282,-,59,-,9,-,9,-
0,0,0,0,0,世帯人員,3.37,-,3.4,-,3.26,-,3,-,3.6,-
0,0,0,0,0,有業人員,1.68,-,1.7,-,1.63,-,1.67,-,1.47,-
0,0,0,0,0,世帯主平均年齢,48.6,-,50.5,-,41.5,-,51.9,-,42.9,-
1,0,0,0,0,受取,1107451,-,1145011,-,966101,-,1055796,-,1091184,-
1,1,0,0,0,実収入,554506,100,562048,100,509928,100,567627,100,646768,100
1,2,0,0,0,経常収入,550650,99.3,559348,99.5,503370,98.7,553131,97.4,636808,98.5
1,3,0,0,0,勤め先収入,489250,88.2,492738,87.7,458999,90,452682,79.7,623555,96.4
1,4,0,0,0,世帯主収入,425670,76.8,429734,76.5,388746,76.2,381880,67.3,594287,91.9
1,6,0,0,0,うち男,397090,71.6,404617,72,339684,66.6,381880,67.3,594287,91.9
1,5,0,0,0,定期収入,419618,75.7,423921,75.4,380349,74.6,381880,67.3,594022,91.8
1,5,0,0,0,臨時収入,4464,0.8,3727,0.7,8396,1.6,-,-,265,0
1,5,0,0,0,賞与,1589,0.3,2086,0.4,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,57612,10.4,58721,10.4,56714,11.1,65247,11.5,29268,4.5
1,6,0,0,0,うち女,56543,10.2,57316,10.2,56714,11.1,65247,11.5,29268,4.5
1,4,0,0,0,他の世帯員収入,5968,1.1,4283,0.8,13539,2.7,5556,1,-,-
1,3,0,0,0,事業・内職収入,6919,1.2,8249,1.5,3307,0.6,-,-,-,-
1,4,0,0,0,家賃収入,4194,0.8,5508,1,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,2234,0.4,2097,0.4,3307,0.6,-,-,-,-
1,4,0,0,0,内職収入,491,0.1,645,0.1,-,-,-,-,-,-
1,3,0,0,0,他の経常収入,54482,9.8,58361,10.4,41064,8.1,100449,17.7,13253,2
1,4,0,0,0,財産収入,2078,0.4,2729,0.5,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,52225,9.4,55397,9.9,41064,8.1,100449,17.7,13253,2
1,5,0,0,0,公的年金給付,31093,5.6,38245,6.8,2193,0.4,88783,15.6,-,-
1,5,0,0,0,他の社会保障給付,21132,3.8,17153,3.1,38871,7.6,11667,2.1,13253,2
1,4,0,0,0,仕送り金,178,0,234,0,-,-,-,-,-,-
1,2,0,0,0,特別収入,3855,0.7,2700,0.5,6558,1.3,14496,2.6,9960,1.5
1,3,0,0,0,受贈金,2337,0.4,1772,0.3,3663,0.7,-,-,9960,1.5
1,3,0,0,0,他の特別収入,1518,0.3,929,0.2,2895,0.6,14496,2.6,-,-
1,1,0,0,0,実収入以外の受取(繰入金を除く),438745,-,452499,-,400454,-,428212,-,336158,-
1,2,0,0,0,預貯金引出,359643,-,371176,-,329231,-,349493,-,262917,-
1,2,0,0,0,保険金,6122,-,8040,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,6122,-,8040,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,2920,-,3218,-,2433,-,11,-,-,-
