項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,1365,-,1237,-,1814,-,1391,-,1442,-,1053,-,848,-,849,-
0,0,0,0,0,調査世帯数,364,-,47,-,44,-,68,-,55,-,53,-,38,-,29,-,30,-
0,0,0,0,0,世帯人員,3.4,-,3.24,-,3.51,-,3.82,-,3.52,-,3.56,-,3.14,-,3.26,-,2.61,-
0,0,0,0,0,有業人員,1.67,-,1.66,-,1.48,-,1.57,-,1.56,-,1.64,-,1.76,-,2.24,-,1.69,-
0,0,0,0,0,世帯主平均年齢,47.5,-,30.7,-,37.1,-,42.2,-,46.9,-,52,-,56.7,-,61.9,-,68.7,-
1,0,0,0,0,受取,1073098,-,842424,-,1001171,-,1005805,-,1072847,-,1398665,-,1410067,-,923425,-,871339,-
1,1,0,0,0,実収入,519410,100,449199,100,556516,100,514141,100,542891,100,527465,100,770505,100,388136,100,356969,100
1,2,0,0,0,経常収入,515669,99.3,446555,99.4,555814,99.9,511910,99.6,535553,98.6,522040,99,764492,99.2,386862,99.7,352923,98.9
1,3,0,0,0,勤め先収入,507027,97.6,436380,97.1,548258,98.5,503283,97.9,533449,98.3,520756,98.7,761176,98.8,359481,92.6,334037,93.6
1,4,0,0,0,世帯主収入,433579,83.5,334744,74.5,453338,81.5,415352,80.8,477621,88,465231,88.2,712929,92.5,284041,73.2,279528,78.3
1,6,0,0,0,うち男,420370,80.9,334744,74.5,449044,80.7,407525,79.3,467188,86.1,448533,85,690432,89.6,237774,61.3,266518,74.7
1,5,0,0,0,定期収入,413006,79.5,323533,72,418054,75.1,392501,76.3,468260,86.3,463348,87.8,633248,82.2,278198,71.7,278685,78.1
1,5,0,0,0,臨時収入,5553,1.1,4212,0.9,10614,1.9,3542,0.7,6036,1.1,1811,0.3,12988,1.7,5688,1.5,843,0.2
1,5,0,0,0,賞与,15020,2.9,6999,1.6,24670,4.4,19308,3.8,3325,0.6,73,0,66693,8.7,155,0,-,-
1,4,0,0,0,世帯主の配偶者の収入,65560,12.6,101635,22.6,94920,17.1,87931,17.1,55150,10.2,45379,8.6,28743,3.7,43337,11.2,36219,10.1
1,6,0,0,0,うち女,62480,12,101635,22.6,94920,17.1,73862,14.4,51350,9.5,45379,8.6,28743,3.7,43337,11.2,36219,10.1
1,4,0,0,0,他の世帯員収入,7888,1.5,-,-,-,-,-,-,677,0.1,10146,1.9,19503,2.5,32103,8.3,18290,5.1
1,3,0,0,0,事業・内職収入,4284,0.8,3410,0.8,3127,0.6,6363,1.2,-,-,-,-,1649,0.2,24803,6.4,-,-
1,4,0,0,0,家賃収入,2719,0.5,-,-,1033,0.2,3799,0.7,-,-,-,-,695,0.1,21568,5.6,-,-
1,4,0,0,0,他の事業収入,1543,0.3,3410,0.8,2095,0.4,2565,0.5,-,-,-,-,752,0.1,3235,0.8,-,-
1,4,0,0,0,内職収入,21,0,-,-,-,-,-,-,-,-,-,-,202,0,-,-,-,-
1,3,0,0,0,他の経常収入,4358,0.8,6765,1.5,4429,0.8,2264,0.4,2103,0.4,1284,0.2,1668,0.2,2578,0.7,18887,5.3
1,4,0,0,0,財産収入,1091,0.2,-,-,459,0.1,-,-,-,-,-,-,1323,0.2,-,-,10534,3
1,4,0,0,0,社会保障給付,2879,0.6,6765,1.5,3057,0.5,852,0.2,2103,0.4,1217,0.2,345,0,2578,0.7,8244,2.3
1,5,0,0,0,公的年金給付,293,0.1,-,-,-,-,-,-,2103,0.4,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,2587,0.5,6765,1.5,3057,0.5,852,0.2,-,-,1217,0.2,345,0,2578,0.7,8244,2.3
1,4,0,0,0,仕送り金,388,0.1,-,-,914,0.2,1412,0.3,-,-,66,0,-,-,-,-,109,0
