区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,741,-,-,100,-,107,-,110,-,104,-,108,-,106,-,106,-
0,0,世帯人員,2.99,-,-,2.72,-,2.86,-,2.86,-,3.11,-,3.14,-,3.14,-,3.09,-
0,0,有業人員,1.34,-,-,1.14,-,1.15,-,1.21,-,1.42,-,1.53,-,1.39,-,1.54,-
0,0,世帯主平均年齢,59.3,-,-,61.8,-,64.4,-,60.4,-,60.5,-,56.9,-,56,-,55.2,-
0,0,消費支出,294134,100,-8.4,101028,100,158180,100,199185,100,245531,100,300975,100,378791,100,672938,100
1,0,商品,155436,52.8,-9,77176,76.4,107386,67.9,117264,58.9,146534,59.7,167610,55.7,181940,48,289220,43
1,1,耐久財,11151,3.8,-59.1,746,0.7,1969,1.2,3119,1.6,4957,2,7871,2.6,7000,1.8,52248,7.8
1,2,半耐久財,28835,9.8,3.1,5496,5.4,12147,7.7,15271,7.7,21702,8.8,29567,9.8,39946,10.5,77431,11.5
1,3,非耐久財,115450,39.3,-0.1,70935,70.2,93270,59,98874,49.6,119875,48.8,130172,43.3,134994,35.6,159541,23.7
1,0,サービス,138698,47.2,-7.7,23852,23.6,50794,32.1,81921,41.1,98997,40.3,133365,44.3,196851,52,383718,57
2,0,食料,93622,31.8,2.1,53441,52.9,70783,44.7,74505,37.4,92478,37.7,103752,34.5,114013,30.1,145921,21.7
2,3,非耐久財,72422,24.6,3.8,48027,47.5,60729,38.4,61659,31,75004,30.5,80587,26.8,83773,22.1,96897,14.4
2,4,サービス,21200,7.2,-3.4,5414,5.4,10054,6.4,12846,6.4,17474,7.1,23165,7.7,30240,8,49025,7.3
2,0,住居,23686,8.1,13.7,2706,2.7,7444,4.7,12506,6.3,16031,6.5,24057,8,26044,6.9,76764,11.4
2,1,耐久財,2510,0.9,131.5,-,-,-,-,12,0,181,0.1,175,0.1,532,0.1,16629,2.5
2,2,半耐久財,528,0.2,27.2,109,0.1,34,0,217,0.1,27,0,364,0.1,220,0.1,2718,0.4
2,4,サービス,20648,7,6.8,2596,2.6,7410,4.7,12277,6.2,15824,6.4,23518,7.8,25292,6.7,57416,8.5
2,0,光熱・水道（非耐久財）,20392,6.9,-14.2,12422,12.3,17061,10.8,18528,9.3,22425,9.1,24089,8,20323,5.4,27819,4.1
2,0,家具・家事用品,11760,4,-7.6,3522,3.5,5304,3.4,8162,4.1,8360,3.4,12886,4.3,14687,3.9,29306,4.4
2,1,耐久財,3772,1.3,-29.2,221,0.2,621,0.4,1869,0.9,1368,0.6,4677,1.6,2351,0.6,15264,2.3
2,2,半耐久財,3380,1.1,-10.5,1188,1.2,1820,1.2,2471,1.2,3337,1.4,3711,1.2,5003,1.3,6109,0.9
2,3,非耐久財,3271,1.1,12,1969,1.9,2488,1.6,2736,1.4,3382,1.4,3931,1.3,4121,1.1,4257,0.6
2,4,サービス,1336,0.5,88.4,144,0.1,375,0.2,1086,0.5,273,0.1,567,0.2,3213,0.8,3676,0.5
2,0,被服及び履物,18966,6.4,3.9,3175,3.1,8195,5.2,9925,5,13847,5.6,20499,6.8,25493,6.7,51436,7.6
2,2,半耐久財,17199,5.8,3.9,2656,2.6,7458,4.7,8995,4.5,12987,5.3,18569,6.2,23059,6.1,46490,6.9
2,4,サービス,1767,0.6,3.9,520,0.5,737,0.5,930,0.5,861,0.4,1929,0.6,2434,0.6,4946,0.7
2,0,保健医療,12668,4.3,-0.7,4416,4.4,7481,4.7,8699,4.4,9314,3.8,13515,4.5,20113,5.3,25037,3.7
2,1,耐久財,890,0.3,-44.5,12,0,442,0.3,559,0.3,213,0.1,767,0.3,1791,0.5,2431,0.4
2,2,半耐久財,212,0.1,-9.4,63,0.1,5,0,20,0,136,0.1,328,0.1,247,0.1,680,0.1
2,3,非耐久財,4802,1.6,4.8,2575,2.5,3798,2.4,4420,2.2,4597,1.9,6172,2.1,5129,1.4,6903,1
2,4,サービス,6765,2.3,6.7,1766,1.7,3235,2,3701,1.9,4368,1.8,6248,2.1,12946,3.4,15023,2.2
2,0,交通・通信,31242,10.6,-33.4,7054,7,12945,8.2,22293,11.2,30533,12.4,31011,10.3,45126,11.9,69459,10.3
2,1,耐久財,1945,0.7,-87.2,-,-,722,0.5,198,0.1,1388,0.6,50,0,773,0.2,10449,1.6
2,2,半耐久財,655,0.2,-7.6,28,0,266,0.2,274,0.1,579,0.2,512,0.2,914,0.2,1999,0.3
2,3,非耐久財,1815,0.6,-20,485,0.5,769,0.5,1681,0.8,1585,0.6,1847,0.6,3303,0.9,3020,0.4
2,4,サービス,26827,9.1,-6.6,6540,6.5,11187,7.1,20139,10.1,26981,11,28602,9.5,40136,10.6,53991,8
2,0,教育,17322,5.9,-24.6,763,0.8,1169,0.7,3876,1.9,4449,1.8,6449,2.1,17353,4.6,86935,12.9
2,3,非耐久財,191,0.1,-12.4,9,0,35,0,27,0,72,0,66,0,880,0.2,243,0
2,4,サービス,17132,5.8,-24.7,755,0.7,1134,0.7,3848,1.9,4377,1.8,6384,2.1,16473,4.3,86693,12.9
2,0,教養娯楽,38329,13,-7.6,8194,8.1,16680,10.5,23628,11.9,27337,11.1,37448,12.4,61380,16.2,93267,13.9
2,1,耐久財,1672,0.6,-12.4,421,0.4,95,0.1,401,0.2,1629,0.7,1184,0.4,927,0.2,7033,1
2,2,半耐久財,3894,1.3,-1.5,1185,1.2,1744,1.1,2308,1.2,2723,1.1,4727,1.6,6079,1.6,8465,1.3
2,3,非耐久財,6551,2.2,-0.1,3396,3.4,5094,3.2,5670,2.8,7060,2.9,6724,2.2,8322,2.2,9554,1.4
2,4,サービス,26211,8.9,-9.8,3192,3.2,9747,6.2,15248,7.7,15925,6.5,24813,8.2,46052,12.2,68215,10.1
2,0,諸雑費,26148,8.9,-12.1,5335,5.3,11117,7,17063,8.6,20757,8.5,27269,9.1,34259,9,66994,10
2,1,耐久財,361,0.1,-83.2,92,0.1,88,0.1,80,0,179,0.1,1019,0.3,627,0.2,442,0.1
2,2,半耐久財,2968,1,27,266,0.3,819,0.5,987,0.5,1912,0.8,1356,0.5,4423,1.2,10971,1.6
2,3,非耐久財,6006,2,9.5,2051,2,3296,2.1,4152,2.1,5751,2.3,6756,2.2,9144,2.4,10848,1.6
2,4,サービス,16813,5.7,-14.9,2926,2.9,6914,4.4,11845,5.9,12915,5.3,18138,6,20065,5.3,44734,6.6
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年5月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
