項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9342,-,2688,-,2440,-,7312,-,6902,-,658,-
0,0,0,0,0,調査世帯数,241,-,-,226,-,62,-,56,-,179,-,170,-,15,-
0,0,0,0,0,世帯人員,2.45,-,-,2.45,-,2.33,-,2.31,-,2.49,-,2.5,-,2.46,-
0,0,0,0,0,有業人員,0.48,-,-,0.48,-,0.44,-,0.45,-,0.5,-,0.49,-,0.54,-
0,0,0,0,0,世帯主平均年齢,73.6,-,-,74,-,74.7,-,75.3,-,73.3,-,73.5,-,68.9,-
1,0,0,0,0,受取,480496,-,6.8,484275,-,260667,-,272492,-,561289,-,559153,-,426819,-
1,1,0,0,0,実収入,80606,100,51.1,76823,100,33453,100,35860,100,97936,100,91305,100,134331,100
1,2,0,0,0,経常収入,75041,93.1,55.1,72871,94.9,32188,96.2,35451,98.9,90790,92.7,86101,94.3,105851,78.8
1,3,0,0,0,勤め先収入,32175,39.9,87.9,30704,40,7026,21,7738,21.6,41418,42.3,38823,42.5,53073,39.5
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,8266,10.3,67.9,6313,8.2,4357,13,4799,13.4,9702,9.9,6849,7.5,35992,26.8
1,6,0,0,0,うち女,8266,10.3,67.9,6313,8.2,4357,13,4799,13.4,9702,9.9,6849,7.5,35992,26.8
1,4,0,0,0,他の世帯員収入,23909,29.7,96,24390,31.7,2669,8,2939,8.2,31716,32.4,31974,35,17080,12.7
1,3,0,0,0,事業・内職収入,12524,15.5,10,9689,12.6,4572,13.7,5035,14,15447,15.8,11335,12.4,52778,39.3
1,4,0,0,0,家賃収入,974,1.2,-36.8,1042,1.4,1283,3.8,1414,3.9,860,0.9,911,1,-,-
1,4,0,0,0,他の事業収入,2259,2.8,-68.5,2418,3.1,-,-,-,-,3089,3.2,3273,3.6,-,-
1,4,0,0,0,内職収入,9292,11.5,248.5,6229,8.1,3288,9.8,3621,10.1,11498,11.7,7151,7.8,52778,39.3
1,3,0,0,0,他の経常収入,30341,37.6,52.7,32478,42.3,20590,61.5,22677,63.2,33925,34.6,35943,39.4,-,-
1,4,0,0,0,財産収入,18768,23.3,269.6,20089,26.1,9902,29.6,10905,30.4,22026,22.5,23336,25.6,-,-
1,4,0,0,0,社会保障給付,9582,11.9,21.7,10257,13.4,10032,30,11049,30.8,9417,9.6,9977,10.9,-,-
1,5,0,0,0,公的年金給付,9152,11.4,30.9,9797,12.8,10032,30,11049,30.8,8829,9,9354,10.2,-,-
1,5,0,0,0,他の社会保障給付,430,0.5,-51,460,0.6,-,-,-,-,588,0.6,623,0.7,-,-
1,4,0,0,0,仕送り金,1991,2.5,-71.3,2131,2.8,656,2,723,2,2482,2.5,2629,2.9,-,-
1,2,0,0,0,特別収入,5565,6.9,12.2,3952,5.1,1265,3.8,410,1.1,7146,7.3,5204,5.7,28480,21.2
1,3,0,0,0,受贈金,1879,2.3,39.4,916,1.2,997,3,115,0.3,2203,2.2,1199,1.3,15560,11.6
1,3,0,0,0,他の特別収入,3686,4.6,2.1,3036,4,268,0.8,295,0.8,4943,5,4005,4.4,12920,9.6
1,1,0,0,0,実収入以外の受取(繰入金を除く),309003,-,2.2,315442,-,168786,-,176605,-,360537,-,364528,-,217573,-
1,2,0,0,0,預貯金引出,243302,-,-7.9,247021,-,148383,-,154195,-,278188,-,279840,-,190495,-
1,2,0,0,0,保険金,13879,-,439.6,14856,-,7721,-,8503,-,16142,-,17102,-,-,-
1,3,0,0,0,個人・企業年金保険金,13879,-,439.6,14856,-,7721,-,8503,-,16142,-,17102,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,15249,-,...,16323,-,-,-,-,-,20854,-,22094,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,155,-,74.2,150,-,56,-,-,-,191,-,203,-,228,-
1,2,0,0,0,一括払購入借入金,36362,-,4.5,37032,-,12627,-,13906,-,45086,-,45208,-,26850,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,56,-,-92.7,60,-,-,-,-,-,77,-,81,-,-,-
1,1,0,0,0,繰入金,90886,-,-3.6,92011,-,58428,-,60027,-,102816,-,103319,-,74916,-
2,0,0,0,0,支払,480496,-,6.8,484275,-,260667,-,272492,-,561289,-,559153,-,426819,-
2,1,0,0,0,実支出,267828,-,-6,268467,-,172782,-,178521,-,302760,-,300268,-,258746,-
