項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,738,-,-,96,-,102,-,108,-,112,-,106,-,107,-,107,-
0,0,世帯人員,3.01,-,-,2.77,-,2.92,-,2.91,-,3.05,-,2.98,-,3.29,-,3.15,-
0,0,有業人員,1.35,-,-,1.11,-,1.28,-,1.2,-,1.32,-,1.26,-,1.81,-,1.44,-
0,0,世帯主平均年齢,59,-,-,64.9,-,59.9,-,60.2,-,58.4,-,58,-,54.3,-,57.4,-
0,0,消費支出,296686,-,-6.3,97741,-,150986,-,195444,-,242962,-,295611,-,375410,-,713226,-
0,0,公共的料金,73315,24.7,-9.1,28699,29.4,44633,29.6,58415,29.9,71585,29.5,78587,26.6,101504,27,128999,18.1
1,0,公共料金等,50628,17.1,-10,23449,24,33577,22.2,44476,22.8,47151,19.4,57504,19.5,66260,17.7,81548,11.4
1,1,米,1840,0.6,6.2,1346,1.4,1787,1.2,1908,1,1574,0.6,2305,0.8,1962,0.5,2000,0.3
1,1,食塩,55,0,-5.2,34,0,31,0,66,0,48,0,51,0,31,0,124,0
1,1,学校給食,837,0.3,-7.2,312,0.3,645,0.4,771,0.4,912,0.4,754,0.3,1835,0.5,628,0.1
1,1,公営家賃,1795,0.6,-38.9,959,1,452,0.3,1310,0.7,3017,1.2,4735,1.6,1322,0.4,797,0.1
1,1,電気代,7078,2.4,-13.4,4533,4.6,6113,4,7474,3.8,7267,3,7300,2.5,8910,2.4,7923,1.1
1,1,都市ガス,4431,1.5,-18.6,3061,3.1,4014,2.7,4109,2.1,3935,1.6,4381,1.5,5850,1.6,5651,0.8
1,1,上下水道料,5415,1.8,-5.8,3615,3.7,4128,2.7,4964,2.5,5990,2.5,5861,2,7418,2,5918,0.8
1,1,医科診療代,3274,1.1,-4.6,2051,2.1,2011,1.3,3348,1.7,3573,1.5,3709,1.3,3144,0.8,5052,0.7
1,1,歯科診療代,1681,0.6,-1.3,299,0.3,424,0.3,569,0.3,555,0.2,1217,0.4,1109,0.3,7525,1.1
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1328,0.4,-22.2,26,0,300,0.2,1066,0.5,1558,0.6,1633,0.6,806,0.2,3872,0.5
1,1,鉄道運賃,2514,0.8,-1.3,265,0.3,1089,0.7,1537,0.8,1730,0.7,2930,1,3726,1,6273,0.9
1,1,鉄道通学定期代,109,0,-16.2,38,0,-,-,236,0.1,347,0.1,-,-,90,0,49,0
1,1,鉄道通勤定期代,911,0.3,-7.2,130,0.1,610,0.4,423,0.2,395,0.2,1123,0.4,3026,0.8,674,0.1
1,1,バス代,359,0.1,41.9,327,0.3,128,0.1,103,0.1,225,0.1,355,0.1,424,0.1,944,0.1
1,1,バス通学定期代,13,0,-55.2,62,0.1,-,-,-,-,-,-,-,-,-,-,27,0
1,1,バス通勤定期代,106,0,116.3,-,-,67,0,64,0,6,0,-,-,490,0.1,113,0
1,1,タクシー代,849,0.3,23.6,389,0.4,679,0.4,513,0.3,389,0.2,872,0.3,793,0.2,2293,0.3
1,1,航空運賃,1943,0.7,-25.1,-,-,-,-,161,0.1,840,0.3,580,0.2,683,0.2,11218,1.6
1,1,郵便料,160,0.1,-1.8,24,0,97,0.1,133,0.1,107,0,172,0.1,180,0,403,0.1
