項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3362,-,4943,-,751,-,18,-,944,-,2919,-
0,0,0,0,0,調査世帯数,741,-,257,-,369,-,54,-,1,-,61,-,218,-
0,0,0,0,0,世帯人員,2.99,-,2,-,3.61,-,2.24,-,x,-,3.84,-,3.36,-
0,0,0,0,0,有業人員,1.34,-,0.74,-,1.67,-,1.42,-,x,-,1.71,-,2.23,-
0,0,0,0,0,世帯主平均年齢,59.3,-,68.6,-,51.2,-,70,-,x,-,60.3,-,48.6,-
2,2,0,0,0,生計支出,316152,-,299012,-,336699,-,261214,-,x,-,313310,-,356409,-
2,3,0,0,0,消費支出,316152,100,299012,100,336699,100,261214,100,x,x,313310,100,356409,100
2,4,1,0,0,食料,87908,27.8,83609,28,92681,27.5,67918,26,x,x,94129,30,95318,26.7
2,5,1,1,0,穀類,6752,2.1,5471,1.8,7573,2.2,5617,2.2,x,x,7924,2.5,6995,2
2,6,1,1,1,米類,1961,0.6,1453,0.5,2222,0.7,1276,0.5,x,x,2951,0.9,1809,0.5
2,6,1,1,2,パン,2866,0.9,2491,0.8,3166,0.9,2648,1,x,x,2800,0.9,3126,0.9
2,6,1,1,3,麺類,1509,0.5,1262,0.4,1683,0.5,1307,0.5,x,x,1640,0.5,1506,0.4
2,6,1,1,4,他の穀類,417,0.1,265,0.1,502,0.1,385,0.1,-,-,533,0.2,555,0.2
2,5,1,2,0,魚介類,6749,2.1,7045,2.4,6540,1.9,5261,2,x,x,7969,2.5,5325,1.5
2,6,1,2,1,生鮮魚介,4082,1.3,4294,1.4,3933,1.2,3089,1.2,x,x,4896,1.6,3181,0.9
