項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,608,-,666,-,783,-,994,-,900,-,806,-,981,-,4263,-,2180,-
0,0,0,0,0,調査世帯数,731,-,42,-,52,-,59,-,78,-,66,-,53,-,71,-,310,-,156,-
0,0,0,0,0,世帯人員,2.99,-,3.1,-,3.85,-,3.93,-,3.7,-,3.44,-,2.99,-,2.83,-,2.43,-,2.34,-
0,0,0,0,0,有業人員,1.31,-,1.51,-,1.53,-,1.53,-,1.55,-,1.86,-,1.78,-,1.65,-,0.86,-,0.68,-
0,0,0,0,0,世帯主平均年齢,59.4,-,30.8,-,37,-,41.8,-,46.7,-,52,-,56.7,-,62.1,-,74.5,-,79.7,-
2,2,0,0,0,生計支出,305138,-,283097,-,312177,-,284582,-,350144,-,466271,-,404561,-,284588,-,252376,-,239129,-
2,3,0,0,0,消費支出,305138,100,283097,100,312177,100,284582,100,350144,100,466271,100,404561,100,284588,100,252376,100,239129,100
2,4,1,0,0,食料,80920,26.5,62237,22,85210,27.3,79766,28,91428,26.1,96260,20.6,90030,22.3,85452,30,74672,29.6,70389,29.4
2,5,1,1,0,穀類,6121,2,4509,1.6,5664,1.8,6042,2.1,7123,2,7537,1.6,6257,1.5,6223,2.2,5855,2.3,6064,2.5
2,6,1,1,1,米類,1936,0.6,1151,0.4,1257,0.4,2000,0.7,1753,0.5,2664,0.6,1515,0.4,2100,0.7,2072,0.8,2200,0.9
2,6,1,1,2,パン,2510,0.8,2030,0.7,2757,0.9,2465,0.9,2764,0.8,3046,0.7,3171,0.8,2437,0.9,2268,0.9,2289,1
2,6,1,1,3,麺類,1148,0.4,951,0.3,1081,0.3,1141,0.4,1180,0.3,1231,0.3,1090,0.3,1287,0.5,1141,0.5,1203,0.5
2,6,1,1,4,他の穀類,527,0.2,378,0.1,569,0.2,436,0.2,1425,0.4,595,0.1,482,0.1,399,0.1,373,0.1,372,0.2
2,5,1,2,0,魚介類,6099,2,3064,1.1,2853,0.9,4017,1.4,5370,1.5,6152,1.3,6448,1.6,7474,2.6,7198,2.9,7278,3
2,6,1,2,1,生鮮魚介,3734,1.2,1687,0.6,1521,0.5,2645,0.9,3298,0.9,3928,0.8,3991,1,4540,1.6,4398,1.7,4512,1.9
2,6,1,2,2,塩干魚介,1078,0.4,729,0.3,672,0.2,707,0.2,889,0.3,924,0.2,1049,0.3,1338,0.5,1282,0.5,1365,0.6
2,6,1,2,3,魚肉練製品,458,0.2,178,0.1,274,0.1,289,0.1,354,0.1,494,0.1,416,0.1,503,0.2,572,0.2,548,0.2
2,6,1,2,4,他の魚介加工品,829,0.3,470,0.2,386,0.1,376,0.1,828,0.2,807,0.2,992,0.2,1094,0.4,946,0.4,853,0.4
2,5,1,3,0,肉類,6947,2.3,5531,2,6394,2,8165,2.9,9169,2.6,7731,1.7,7226,1.8,7656,2.7,6113,2.4,5723,2.4
2,6,1,3,1,生鮮肉,5571,1.8,4639,1.6,4655,1.5,6534,2.3,7322,2.1,6321,1.4,5978,1.5,6239,2.2,4873,1.9,4618,1.9
2,6,1,3,2,加工肉,1376,0.5,892,0.3,1739,0.6,1631,0.6,1847,0.5,1409,0.3,1248,0.3,1417,0.5,1239,0.5,1105,0.5
2,5,1,4,0,乳卵類,4319,1.4,3186,1.1,4250,1.4,4781,1.7,4360,1.2,4575,1,4416,1.1,4666,1.6,4246,1.7,3875,1.6
2,6,1,4,1,牛乳,1473,0.5,1074,0.4,1500,0.5,1892,0.7,1463,0.4,1418,0.3,1413,0.3,1599,0.6,1446,0.6,1398,0.6
2,6,1,4,2,乳製品,2097,0.7,1571,0.6,1956,0.6,2178,0.8,2071,0.6,2276,0.5,2368,0.6,2279,0.8,2055,0.8,1765,0.7
2,6,1,4,3,卵,749,0.2,541,0.2,795,0.3,711,0.2,826,0.2,882,0.2,635,0.2,787,0.3,745,0.3,712,0.3
2,5,1,5,0,野菜・海藻,10347,3.4,5797,2,7094,2.3,7600,2.7,9688,2.8,10565,2.3,10331,2.6,12024,4.2,11734,4.6,11109,4.6
2,6,1,5,1,生鮮野菜,7503,2.5,4340,1.5,5210,1.7,5355,1.9,7065,2,7928,1.7,7516,1.9,8834,3.1,8410,3.3,7983,3.3
2,6,1,5,2,乾物・海藻,704,0.2,395,0.1,519,0.2,575,0.2,677,0.2,674,0.1,652,0.2,819,0.3,796,0.3,786,0.3
2,6,1,5,3,大豆加工品,1079,0.4,694,0.2,869,0.3,907,0.3,964,0.3,1058,0.2,1091,0.3,1074,0.4,1229,0.5,1112,0.5
2,6,1,5,4,他の野菜・海藻加工品,1061,0.3,367,0.1,497,0.2,763,0.3,983,0.3,905,0.2,1072,0.3,1296,0.5,1298,0.5,1227,0.5
2,5,1,6,0,果物,3551,1.2,1630,0.6,1836,0.6,2184,0.8,3053,0.9,3139,0.7,4165,1,4127,1.5,4299,1.7,4157,1.7
2,6,1,6,1,生鮮果物,3294,1.1,1560,0.6,1722,0.6,2019,0.7,2783,0.8,2776,0.6,3783,0.9,3866,1.4,4026,1.6,3943,1.6
2,6,1,6,2,果物加工品,257,0.1,70,0,114,0,165,0.1,270,0.1,363,0.1,382,0.1,262,0.1,273,0.1,214,0.1
2,5,1,7,0,油脂・調味料,3362,1.1,2546,0.9,2554,0.8,3026,1.1,3508,1,4119,0.9,3057,0.8,4244,1.5,3327,1.3,3177,1.3
2,6,1,7,1,油脂,432,0.1,222,0.1,265,0.1,437,0.2,300,0.1,670,0.1,378,0.1,708,0.2,415,0.2,335,0.1
2,6,1,7,2,調味料,2930,1,2325,0.8,2289,0.7,2589,0.9,3208,0.9,3449,0.7,2679,0.7,3536,1.2,2912,1.2,2842,1.2
2,5,1,8,0,菓子類,5430,1.8,4939,1.7,6437,2.1,6808,2.4,6586,1.9,5853,1.3,6503,1.6,5018,1.8,4624,1.8,4278,1.8
2,5,1,9,0,調理食品,10526,3.4,7579,2.7,10356,3.3,8822,3.1,10764,3.1,11366,2.4,13741,3.4,11711,4.1,10172,4,10490,4.4
2,6,1,9,1,主食的調理食品,4558,1.5,3444,1.2,4602,1.5,4332,1.5,4195,1.2,4305,0.9,5916,1.5,5078,1.8,4512,1.8,4366,1.8
2,6,1,9,2,他の調理食品,5968,2,4135,1.5,5754,1.8,4490,1.6,6569,1.9,7061,1.5,7825,1.9,6633,2.3,5660,2.2,6123,2.6
2,5,1,10,0,飲料,4662,1.5,3661,1.3,5906,1.9,4780,1.7,5871,1.7,6019,1.3,6507,1.6,4681,1.6,3666,1.5,3563,1.5
2,6,1,10,1,茶類,1117,0.4,794,0.3,963,0.3,1108,0.4,929,0.3,1167,0.3,1999,0.5,1175,0.4,1043,0.4,1044,0.4
2,6,1,10,2,コーヒー・ココア,941,0.3,662,0.2,1098,0.4,897,0.3,1413,0.4,1710,0.4,930,0.2,917,0.3,700,0.3,699,0.3
