項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4259,-,2730,-,2205,-,806,-
0,0,0,0,0,調査世帯数,735,-,318,-,199,-,162,-,56,-
0,0,0,0,0,世帯人員,2.98,-,2,-,3,-,4,-,5.31,-
0,0,0,0,0,有業人員,1.3,-,0.78,-,1.54,-,1.77,-,1.93,-
0,0,0,0,0,世帯主平均年齢,59.2,-,69.4,-,55,-,47.9,-,50,-
2,2,0,0,0,生計支出,341798,-,329212,-,347624,-,350778,-,364008,-
2,3,0,0,0,消費支出,341798,100,329212,100,347624,100,350778,100,364008,100
2,4,1,0,0,食料,84350,24.7,76561,23.3,84706,24.4,94829,27,95630,26.3
2,5,1,1,0,穀類,6196,1.8,5443,1.7,6224,1.8,6809,1.9,8402,2.3
2,6,1,1,1,米類,1828,0.5,1693,0.5,1726,0.5,1866,0.5,2779,0.8
2,6,1,1,2,パン,2714,0.8,2303,0.7,2861,0.8,3156,0.9,3172,0.9
2,6,1,1,3,麺類,1231,0.4,1094,0.3,1178,0.3,1329,0.4,1862,0.5
2,6,1,1,4,他の穀類,424,0.1,353,0.1,459,0.1,458,0.1,590,0.2
2,5,1,2,0,魚介類,6172,1.8,6567,2,5894,1.7,5967,1.7,5590,1.5
2,6,1,2,1,生鮮魚介,3627,1.1,3867,1.2,3444,1,3590,1,3079,0.8
2,6,1,2,2,塩干魚介,1147,0.3,1202,0.4,1090,0.3,1124,0.3,1114,0.3
2,6,1,2,3,魚肉練製品,594,0.2,642,0.2,573,0.2,515,0.1,630,0.2
2,6,1,2,4,他の魚介加工品,804,0.2,857,0.3,787,0.2,738,0.2,766,0.2
2,5,1,3,0,肉類,7457,2.2,5747,1.7,7313,2.1,9265,2.6,12041,3.3
2,6,1,3,1,生鮮肉,6068,1.8,4618,1.4,5859,1.7,7707,2.2,9946,2.7
2,6,1,3,2,加工肉,1390,0.4,1128,0.3,1454,0.4,1558,0.4,2095,0.6
2,5,1,4,0,乳卵類,4563,1.3,4092,1.2,4693,1.4,4848,1.4,5824,1.6
2,6,1,4,1,牛乳,1491,0.4,1347,0.4,1517,0.4,1544,0.4,2023,0.6
2,6,1,4,2,乳製品,2282,0.7,2083,0.6,2418,0.7,2403,0.7,2545,0.7
2,6,1,4,3,卵,789,0.2,662,0.2,758,0.2,902,0.3,1256,0.3
2,5,1,5,0,野菜・海藻,11093,3.2,10998,3.3,10988,3.2,11233,3.2,11572,3.2
2,6,1,5,1,生鮮野菜,7987,2.3,7781,2.4,8091,2.3,8101,2.3,8417,2.3
2,6,1,5,2,乾物・海藻,763,0.2,787,0.2,600,0.2,875,0.2,887,0.2
2,6,1,5,3,大豆加工品,1163,0.3,1110,0.3,1147,0.3,1260,0.4,1229,0.3
2,6,1,5,4,他の野菜・海藻加工品,1180,0.3,1320,0.4,1150,0.3,998,0.3,1039,0.3
2,5,1,6,0,果物,3684,1.1,4028,1.2,3440,1,3079,0.9,4354,1.2
2,6,1,6,1,生鮮果物,3423,1,3768,1.1,3164,0.9,2803,0.8,4173,1.1
2,6,1,6,2,果物加工品,261,0.1,260,0.1,276,0.1,276,0.1,181,0
2,5,1,7,0,油脂・調味料,3706,1.1,3039,0.9,4012,1.2,4371,1.2,4381,1.2
2,6,1,7,1,油脂,374,0.1,355,0.1,394,0.1,362,0.1,439,0.1
2,6,1,7,2,調味料,3333,1,2684,0.8,3618,1,4009,1.1,3941,1.1
2,5,1,8,0,菓子類,5648,1.7,4632,1.4,5897,1.7,7081,2,6260,1.7
2,5,1,9,0,調理食品,11151,3.3,10657,3.2,12028,3.5,11569,3.3,9645,2.6
2,6,1,9,1,主食的調理食品,4610,1.3,4736,1.4,4917,1.4,4296,1.2,3767,1
2,6,1,9,2,他の調理食品,6540,1.9,5921,1.8,7111,2,7273,2.1,5878,1.6
2,5,1,10,0,飲料,4406,1.3,3874,1.2,4787,1.4,4649,1.3,5256,1.4
2,6,1,10,1,茶類,1124,0.3,971,0.3,1354,0.4,1056,0.3,1336,0.4
2,6,1,10,2,コーヒー・ココア,937,0.3,829,0.3,1065,0.3,937,0.3,1067,0.3
2,6,1,10,3,他の飲料,2345,0.7,2073,0.6,2368,0.7,2656,0.8,2854,0.8
2,5,1,11,0,酒類,3006,0.9,2959,0.9,2797,0.8,3408,1,2872,0.8
2,5,1,12,0,外食,17266,5.1,14527,4.4,16633,4.8,22549,6.4,19434,5.3
2,6,1,12,1,一般外食,16377,4.8,14506,4.4,16148,4.6,20220,5.8,16529,4.5
2,6,1,12,2,学校給食,889,0.3,21,0,484,0.1,2329,0.7,2905,0.8
2,4,2,0,0,住居,30198,8.8,22160,6.7,58284,16.8,16646,4.7,14598,4
2,5,2,1,0,家賃地代,15989,4.7,10518,3.2,26752,7.7,14868,4.2,11504,3.2
2,5,2,2,0,設備修繕・維持,14209,4.2,11642,3.5,31533,9.1,1777,0.5,3094,0.8
2,6,2,2,1,設備材料,1717,0.5,1632,0.5,3536,1,152,0,285,0.1
2,6,2,2,2,工事その他のサービス,12492,3.7,10010,3,27997,8.1,1625,0.5,2809,0.8
2,4,3,0,0,光熱・水道,17143,5,15286,4.6,17647,5.1,18880,5.4,20496,5.6
2,5,3,1,0,電気代,8590,2.5,8011,2.4,8624,2.5,8987,2.6,10441,2.9
2,5,3,2,0,ガス代,3362,1,3010,0.9,3684,1.1,3482,1,3812,1
2,5,3,3,0,他の光熱,75,0,120,0,37,0,41,0,55,0
2,5,3,4,0,上下水道料,5116,1.5,4145,1.3,5302,1.5,6370,1.8,6187,1.7
2,4,4,0,0,家具・家事用品,11053,3.2,7740,2.4,15448,4.4,11527,3.3,12369,3.4
2,5,4,1,0,家庭用耐久財,3443,1,2075,0.6,7253,2.1,1569,0.4,2884,0.8
2,6,4,1,1,家事用耐久財,1154,0.3,1043,0.3,903,0.3,1046,0.3,2884,0.8
2,6,4,1,2,冷暖房用器具,1856,0.5,661,0.2,5767,1.7,-,-,-,-
2,6,4,1,3,一般家具,433,0.1,372,0.1,583,0.2,523,0.1,-,-
2,5,4,2,0,室内装備・装飾品,1208,0.4,668,0.2,782,0.2,2904,0.8,866,0.2
2,5,4,3,0,寝具類,705,0.2,593,0.2,572,0.2,1015,0.3,901,0.2
2,5,4,4,0,家事雑貨,2037,0.6,1515,0.5,1940,0.6,2570,0.7,3662,1
2,5,4,5,0,家事用消耗品,2814,0.8,2283,0.7,3095,0.9,3143,0.9,3763,1
