項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,8831,-,2741,-,2094,-,7259,-,6737,-,1169,-
0,0,0,0,0,調査世帯数,216,-,-,193,-,56,-,43,-,160,-,150,-,23,-
0,0,0,0,0,世帯人員,2.34,-,-,2.37,-,2.24,-,2.31,-,2.37,-,2.39,-,2.05,-
0,0,0,0,0,有業人員,0.46,-,-,0.47,-,0.34,-,0.4,-,0.5,-,0.49,-,0.37,-
0,0,0,0,0,世帯主平均年齢,74.4,-,-,74.3,-,75.1,-,75.4,-,74.2,-,74,-,75.3,-
1,0,0,0,0,受取,408167,-,-10.7,429863,-,269687,-,289120,-,460450,-,473618,-,244188,-
1,1,0,0,0,実収入,40206,100,40.4,41166,100,23654,100,24100,100,46454,100,46471,100,32948,100
1,2,0,0,0,経常収入,35012,87.1,43.6,36361,88.3,22492,95.1,22591,93.7,39739,85.5,40642,87.5,24815,75.3
1,3,0,0,0,勤め先収入,12843,31.9,-0.8,13504,32.8,2264,9.6,2962,12.3,16837,36.2,16781,36.1,7845,23.8
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,7820,19.4,150,8855,21.5,-,-,-,-,10773,23.2,11608,25,-,-
1,6,0,0,0,うち女,7820,19.4,150,8855,21.5,-,-,-,-,10773,23.2,11608,25,-,-
1,4,0,0,0,他の世帯員収入,5022,12.5,-48.9,4649,11.3,2264,9.6,2962,12.3,6064,13.1,5174,11.1,7845,23.8
1,3,0,0,0,事業・内職収入,7608,18.9,17,8484,20.6,3468,14.7,4277,17.7,9171,19.7,9791,21.1,990,3
1,4,0,0,0,家賃収入,4801,11.9,74.4,5436,13.2,2646,11.2,3462,14.4,5615,12.1,6050,13,-,-
1,4,0,0,0,他の事業収入,123,0.3,...,139,0.3,449,1.9,587,2.4,-,-,-,-,-,-
1,4,0,0,0,内職収入,2684,6.7,-28.4,2908,7.1,373,1.6,228,0.9,3556,7.7,3741,8.1,990,3
1,3,0,0,0,他の経常収入,14562,36.2,195.5,14374,34.9,16761,70.9,15352,63.7,13731,29.6,14070,30.3,15981,48.5
1,4,0,0,0,財産収入,3885,9.7,285,4398,10.7,-,-,-,-,5351,11.5,5766,12.4,-,-
1,4,0,0,0,社会保障給付,9690,24.1,274.6,9411,22.9,15612,66,13848,57.5,7454,16,8032,17.3,11797,35.8
1,5,0,0,0,公的年金給付,8037,20,210.7,9100,22.1,10551,44.6,13807,57.3,7087,15.3,7637,16.4,-,-
1,5,0,0,0,他の社会保障給付,1653,4.1,...,311,0.8,5061,21.4,41,0.2,367,0.8,395,0.8,11797,35.8
1,4,0,0,0,仕送り金,987,2.5,-25.9,564,1.4,1149,4.9,1503,6.2,926,2,272,0.6,4184,12.7
1,2,0,0,0,特別収入,5194,12.9,21.9,4805,11.7,1162,4.9,1509,6.3,6716,14.5,5829,12.5,8133,24.7
1,3,0,0,0,受贈金,2354,5.9,-20.6,2458,6,469,2,614,2.5,3065,6.6,3031,6.5,1569,4.8
1,3,0,0,0,他の特別収入,2840,7.1,119,2347,5.7,693,2.9,895,3.7,3650,7.9,2798,6,6564,19.9
1,1,0,0,0,実収入以外の受取(繰入金を除く),257047,-,-22.3,271571,-,163635,-,176038,-,292315,-,301271,-,147277,-
1,2,0,0,0,預貯金引出,227590,-,-18.1,238473,-,155944,-,166599,-,254640,-,260817,-,145338,-
1,2,0,0,0,保険金,5221,-,163.4,5912,-,-,-,-,-,7192,-,7750,-,-,-
1,3,0,0,0,個人・企業年金保険金,5127,-,330.5,5805,-,-,-,-,-,7062,-,7610,-,-,-
1,3,0,0,0,他の保険金,94,-,-88.1,107,-,-,-,-,-,130,-,140,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,36,-,-99.8,40,-,-,-,-,-,49,-,53,-,-,-
1,2,0,0,0,一括払購入借入金,23964,-,-19.7,26878,-,6887,-,8386,-,30412,-,32627,-,1939,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,237,-,540.5,268,-,804,-,1052,-,22,-,24,-,-,-
1,1,0,0,0,繰入金,110914,-,13.5,117126,-,82398,-,88983,-,121680,-,125875,-,63962,-
2,0,0,0,0,支払,408167,-,-10.7,429863,-,269687,-,289120,-,460450,-,473618,-,244188,-
2,1,0,0,0,実支出,258873,-,-15.9,270752,-,194368,-,209089,-,283227,-,289922,-,169092,-
2,2,0,0,0,生計支出,250580,-,-12.8,261419,-,191257,-,205073,-,272977,-,278936,-,168658,-
2,3,0,0,0,消費支出,250580,100,-12.8,261419,100,191257,100,205073,100,272977,100,278936,100,168658,100
2,4,1,0,0,食料,68607,27.4,0.7,71681,27.4,58042,30.3,63817,31.1,72596,26.6,74126,26.6,45376,26.9
2,5,1,1,0,穀類,5155,2.1,-9.1,5349,2,4601,2.4,5045,2.5,5364,2,5444,2,3688,2.2
2,6,1,1,1,米類,1510,0.6,-15,1573,0.6,1466,0.8,1688,0.8,1527,0.6,1538,0.6,1032,0.6
2,6,1,1,2,パン,2201,0.9,-6,2272,0.9,1634,0.9,1675,0.8,2415,0.9,2458,0.9,1663,1
2,6,1,1,3,麺類,1090,0.4,-4,1149,0.4,1067,0.6,1198,0.6,1098,0.4,1134,0.4,641,0.4
2,6,1,1,4,他の穀類,354,0.1,-14.5,355,0.1,434,0.2,485,0.2,324,0.1,314,0.1,352,0.2
2,5,1,2,0,魚介類,7791,3.1,8.6,7970,3,7102,3.7,7474,3.6,8052,2.9,8124,2.9,6444,3.8
2,6,1,2,1,生鮮魚介,4841,1.9,14.3,4884,1.9,4624,2.4,4688,2.3,4922,1.8,4945,1.8,4509,2.7
2,6,1,2,2,塩干魚介,1292,0.5,-3,1324,0.5,1105,0.6,1184,0.6,1362,0.5,1367,0.5,1048,0.6
2,6,1,2,3,魚肉練製品,744,0.3,5.1,780,0.3,385,0.2,434,0.2,880,0.3,887,0.3,477,0.3
2,6,1,2,4,他の魚介加工品,915,0.4,1.7,982,0.4,987,0.5,1167,0.6,887,0.3,924,0.3,410,0.2
2,5,1,3,0,肉類,6056,2.4,1,6315,2.4,5009,2.6,5647,2.8,6450,2.4,6523,2.3,4092,2.4
2,6,1,3,1,生鮮肉,5028,2,2.5,5235,2,4137,2.2,4671,2.3,5364,2,5410,1.9,3462,2.1
2,6,1,3,2,加工肉,1028,0.4,-5.4,1080,0.4,872,0.5,977,0.5,1086,0.4,1113,0.4,630,0.4
2,5,1,4,0,乳卵類,3477,1.4,-4.7,3589,1.4,2666,1.4,2998,1.5,3783,1.4,3772,1.4,2633,1.6
2,6,1,4,1,牛乳,1118,0.4,-12.2,1153,0.4,911,0.5,1019,0.5,1196,0.4,1195,0.4,854,0.5
2,6,1,4,2,乳製品,1685,0.7,1.4,1742,0.7,1165,0.6,1318,0.6,1882,0.7,1874,0.7,1254,0.7
2,6,1,4,3,卵,673,0.3,-5.5,693,0.3,589,0.3,661,0.3,705,0.3,703,0.3,525,0.3
2,5,1,5,0,野菜・海藻,9723,3.9,-7.7,10052,3.8,7881,4.1,8466,4.1,10418,3.8,10545,3.8,7234,4.3
2,6,1,5,1,生鮮野菜,6185,2.5,-13.5,6366,2.4,4810,2.5,5145,2.5,6704,2.5,6746,2.4,4813,2.9
2,6,1,5,2,乾物・海藻,955,0.4,12,1006,0.4,867,0.5,936,0.5,988,0.4,1028,0.4,569,0.3
2,6,1,5,3,大豆加工品,1191,0.5,-7.5,1248,0.5,885,0.5,968,0.5,1307,0.5,1335,0.5,760,0.5
2,6,1,5,4,他の野菜・海藻加工品,1391,0.6,11.3,1431,0.5,1319,0.7,1416,0.7,1419,0.5,1436,0.5,1093,0.6
2,5,1,6,0,果物,3939,1.6,7.8,4116,1.6,2866,1.5,2993,1.5,4344,1.6,4465,1.6,2602,1.5
2,6,1,6,1,生鮮果物,3568,1.4,9.5,3719,1.4,2650,1.4,2773,1.4,3915,1.4,4014,1.4,2424,1.4
