項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,4133,-,2631,-,2524,-,712,-
0,0,0,0,0,調査世帯数,729,-,302,-,186,-,183,-,58,-
0,0,0,0,0,世帯人員,3,-,2,-,3,-,4,-,5.29,-
0,0,0,0,0,有業人員,1.31,-,0.83,-,1.48,-,1.71,-,2.05,-
0,0,0,0,0,世帯主平均年齢,58.6,-,67.9,-,55.7,-,49.1,-,49.7,-
2,2,0,0,0,生計支出,336741,-,297672,-,312456,-,419852,-,358591,-
2,3,0,0,0,消費支出,336741,100,297672,100,312456,100,419852,100,358591,100
2,4,1,0,0,食料,86642,25.7,78738,26.5,84624,27.1,96591,23,104707,29.2
2,5,1,1,0,穀類,6809,2,5648,1.9,6921,2.2,7861,1.9,9403,2.6
2,6,1,1,1,米類,2006,0.6,1620,0.5,2265,0.7,1971,0.5,3415,1
2,6,1,1,2,パン,3003,0.9,2624,0.9,2839,0.9,3706,0.9,3316,0.9
2,6,1,1,3,麺類,1411,0.4,1115,0.4,1493,0.5,1601,0.4,2147,0.6
2,6,1,1,4,他の穀類,389,0.1,289,0.1,323,0.1,582,0.1,525,0.1
2,5,1,2,0,魚介類,7248,2.2,7179,2.4,7995,2.6,6301,1.5,8247,2.3
2,6,1,2,1,生鮮魚介,4388,1.3,4272,1.4,4813,1.5,3853,0.9,5381,1.5
2,6,1,2,2,塩干魚介,1296,0.4,1309,0.4,1496,0.5,1074,0.3,1272,0.4
2,6,1,2,3,魚肉練製品,586,0.2,587,0.2,599,0.2,546,0.1,667,0.2
2,6,1,2,4,他の魚介加工品,979,0.3,1011,0.3,1087,0.3,828,0.2,927,0.3
2,5,1,3,0,肉類,7476,2.2,6127,2.1,7393,2.4,9063,2.2,9981,2.8
2,6,1,3,1,生鮮肉,6023,1.8,4866,1.6,6012,1.9,7320,1.7,8185,2.3
2,6,1,3,2,加工肉,1452,0.4,1261,0.4,1381,0.4,1743,0.4,1796,0.5
2,5,1,4,0,乳卵類,4376,1.3,3785,1.3,4231,1.4,4955,1.2,6296,1.8
2,6,1,4,1,牛乳,1349,0.4,1194,0.4,1133,0.4,1552,0.4,2323,0.6
2,6,1,4,2,乳製品,2220,0.7,1896,0.6,2308,0.7,2471,0.6,2879,0.8
2,6,1,4,3,卵,808,0.2,695,0.2,789,0.3,932,0.2,1093,0.3
2,5,1,5,0,野菜・海藻,10388,3.1,10050,3.4,11017,3.5,9948,2.4,11589,3.2
2,6,1,5,1,生鮮野菜,7074,2.1,6944,2.3,7357,2.4,6825,1.6,7667,2.1
2,6,1,5,2,乾物・海藻,806,0.2,774,0.3,885,0.3,756,0.2,881,0.2
2,6,1,5,3,大豆加工品,1214,0.4,1134,0.4,1273,0.4,1217,0.3,1455,0.4
2,6,1,5,4,他の野菜・海藻加工品,1293,0.4,1198,0.4,1502,0.5,1150,0.3,1587,0.4
2,5,1,6,0,果物,3505,1,3797,1.3,3404,1.1,3227,0.8,3169,0.9
2,6,1,6,1,生鮮果物,3184,0.9,3456,1.2,3129,1,2907,0.7,2790,0.8
2,6,1,6,2,果物加工品,321,0.1,341,0.1,276,0.1,320,0.1,379,0.1
2,5,1,7,0,油脂・調味料,3746,1.1,3449,1.2,3615,1.2,4046,1,4886,1.4
2,6,1,7,1,油脂,432,0.1,344,0.1,444,0.1,514,0.1,612,0.2
2,6,1,7,2,調味料,3314,1,3106,1,3171,1,3532,0.8,4274,1.2
2,5,1,8,0,菓子類,6365,1.9,4983,1.7,6439,2.1,7997,1.9,8329,2.3
2,5,1,9,0,調理食品,11023,3.3,10104,3.4,11118,3.6,12146,2.9,12018,3.4
2,6,1,9,1,主食的調理食品,4985,1.5,4604,1.5,5010,1.6,5636,1.3,4791,1.3
2,6,1,9,2,他の調理食品,6038,1.8,5500,1.8,6108,2,6510,1.6,7227,2
2,5,1,10,0,飲料,4495,1.3,4056,1.4,4790,1.5,4592,1.1,5607,1.6
2,6,1,10,1,茶類,1171,0.3,1106,0.4,1313,0.4,1076,0.3,1368,0.4
2,6,1,10,2,コーヒー・ココア,1010,0.3,1000,0.3,923,0.3,1036,0.2,1296,0.4
2,6,1,10,3,他の飲料,2313,0.7,1950,0.7,2554,0.8,2480,0.6,2943,0.8
