項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,731,-,-,103,-,103,-,103,-,104,-,108,-,104,-,106,-
0,0,世帯人員,2.99,-,-,2.78,-,2.73,-,2.88,-,2.9,-,3.14,-,3.15,-,3.31,-
0,0,有業人員,1.31,-,-,1.12,-,1.22,-,1.24,-,1.31,-,1.41,-,1.35,-,1.51,-
0,0,世帯主平均年齢,59.4,-,-,65,-,60.2,-,63,-,61.7,-,55.7,-,55.8,-,54.2,-
0,0,消費支出,305138,-,1.2,97192,-,160642,-,206815,-,246440,-,291817,-,368188,-,760595,-
0,0,公共的料金,92227,30.2,2.2,27172,28,48537,30.2,60052,29,66697,27.1,84878,29.1,96839,26.3,260034,34.2
1,0,公共料金等,54543,17.9,-2.5,22062,22.7,35831,22.3,43086,20.8,47390,19.2,59241,20.3,63091,17.1,110589,14.5
1,1,米,2133,0.7,10.7,1592,1.6,1782,1.1,2557,1.2,1678,0.7,1861,0.6,1843,0.5,3607,0.5
1,1,食塩,35,0,-31.4,40,0,29,0,32,0,21,0,33,0,61,0,27,0
1,1,学校給食,903,0.3,4.8,397,0.4,499,0.3,827,0.4,894,0.4,1516,0.5,1167,0.3,1019,0.1
1,1,公営家賃,1016,0.3,-69.9,150,0.2,173,0.1,159,0.1,847,0.3,3678,1.3,1303,0.4,807,0.1
1,1,電気代,8869,2.9,-11,6299,6.5,6560,4.1,9977,4.8,8753,3.6,10052,3.4,9660,2.6,10756,1.4
1,1,都市ガス,3003,1,-9,2291,2.4,2401,1.5,3115,1.5,2725,1.1,3322,1.1,3768,1,3390,0.4
1,1,上下水道料,4861,1.6,-1.6,2774,2.9,3899,2.4,4111,2,4434,1.8,5228,1.8,6787,1.8,6763,0.9
1,1,医科診療代,5155,1.7,54.5,1466,1.5,2626,1.6,2732,1.3,3274,1.3,4653,1.6,4091,1.1,17159,2.3
1,1,歯科診療代,2479,0.8,0.3,312,0.3,798,0.5,764,0.4,1342,0.5,1179,0.4,1169,0.3,11719,1.5
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,1144,0.4,-31.1,-,-,1853,1.2,899,0.4,-,-,1839,0.6,920,0.2,2504,0.3
1,1,鉄道運賃,3087,1,-22.1,521,0.5,597,0.4,1517,0.7,3445,1.4,2529,0.9,5194,1.4,7738,1
1,1,鉄道通学定期代,817,0.3,52.7,-,-,544,0.3,385,0.2,280,0.1,129,0,-,-,4360,0.6
1,1,鉄道通勤定期代,2635,0.9,3.9,394,0.4,557,0.3,1147,0.6,1327,0.5,1552,0.5,3696,1,9705,1.3
1,1,バス代,439,0.1,-20.8,123,0.1,183,0.1,239,0.1,664,0.3,367,0.1,940,0.3,548,0.1
1,1,バス通学定期代,111,0,-0.9,-,-,26,0,-,-,349,0.1,-,-,138,0,260,0
1,1,バス通勤定期代,209,0.1,260.3,42,0,172,0.1,171,0.1,414,0.2,242,0.1,206,0.1,213,0
1,1,タクシー代,829,0.3,20.1,454,0.5,160,0.1,856,0.4,493,0.2,775,0.3,1062,0.3,1986,0.3
1,1,航空運賃,522,0.2,89.1,-,-,294,0.2,-,-,-,-,136,0,-,-,3208,0.4
1,1,郵便料,144,0,-5.3,38,0,125,0.1,92,0,167,0.1,135,0,209,0.1,243,0
1,1,固定電話通信料,2229,0.7,-2.4,1201,1.2,2387,1.5,2286,1.1,2283,0.9,2458,0.8,2445,0.7,2545,0.3
1,1,移動電話通信料,9692,3.2,14.7,2162,2.2,7255,4.5,8329,4,8966,3.6,13253,4.5,13072,3.6,14755,1.9
1,1,ＮＨＫ放送受信料,958,0.3,-11.3,397,0.4,988,0.6,759,0.4,1591,0.6,819,0.3,1381,0.4,766,0.1
1,1,ケーブルテレビ放送受信料,1125,0.4,2.7,355,0.4,839,0.5,948,0.5,1666,0.7,1217,0.4,1514,0.4,1329,0.2
1,1,他の放送受信料,118,0,-11.9,27,0,23,0,122,0.1,141,0.1,137,0,190,0.1,188,0
1,1,国公立小学校,242,0.1,22.2,73,0.1,53,0,194,0.1,123,0,731,0.3,423,0.1,100,0
1,1,国公立中学校,274,0.1,-34.1,217,0.2,364,0.2,64,0,255,0.1,305,0.1,636,0.2,80,0
1,1,国公立高校,450,0.1,-17.3,-,-,-,-,98,0,251,0.1,371,0.1,-,-,2417,0.3
1,1,国公立大学,271,0.1,63.3,237,0.2,-,-,-,-,-,-,118,0,471,0.1,1065,0.1
1,1,たばこ,792,0.3,-0.1,500,0.5,644,0.4,708,0.3,1006,0.4,606,0.2,743,0.2,1333,0.2
2,0,準公共料金等,37684,12.3,9.9,5110,5.3,12705,7.9,16966,8.2,19307,7.8,25637,8.8,33748,9.2,149445,19.6
2,1,牛乳,1473,0.5,-5.6,966,1,1297,0.8,1397,0.7,1627,0.7,1387,0.5,1768,0.5,1866,0.2
2,1,灯油,5,0,-83.3,-,-,-,-,-,-,12,0,21,0,-,-,-,-
2,1,プロパンガス,251,0.1,-16.6,403,0.4,404,0.3,35,0,175,0.1,253,0.1,317,0.1,168,0
2,1,理髪料,367,0.1,-1.3,114,0.1,172,0.1,248,0.1,426,0.2,360,0.1,765,0.2,477,0.1
2,1,パーマネント代,370,0.1,-18.9,-,-,461,0.3,818,0.4,226,0.1,440,0.2,453,0.1,196,0
2,1,洗濯代,693,0.2,32.5,56,0.1,217,0.1,241,0.1,346,0.1,1071,0.4,887,0.2,2025,0.3
2,1,新聞,2639,0.9,-14.1,1808,1.9,2518,1.6,2696,1.3,3088,1.3,2748,0.9,2715,0.7,2891,0.4
2,1,私立小学校,1173,0.4,...,-,-,-,-,-,-,-,-,-,-,613,0.2,7548,1
2,1,私立中学校,2088,0.7,15.8,-,-,-,-,-,-,-,-,323,0.1,401,0.1,13812,1.8
2,1,私立高校,2187,0.7,-21.4,-,-,-,-,-,-,557,0.2,1226,0.4,738,0.2,12711,1.7
2,1,私立大学,11101,3.6,10.8,-,-,-,-,-,-,-,-,-,-,-,-,77256,10.2
2,1,幼児教育費用,2485,0.8,44.3,378,0.4,1935,1.2,633,0.3,1064,0.4,3827,1.3,3685,1,5852,0.8
2,1,民営家賃,12298,4,23.7,1174,1.2,5185,3.2,10897,5.3,10938,4.4,13980,4.8,20888,5.7,22865,3
2,1,地代,555,0.2,-67.7,211,0.2,516,0.3,-,-,848,0.3,-,-,518,0.1,1778,0.2
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年9月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
