項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,741,-,-,100,-,107,-,110,-,104,-,108,-,106,-,106,-
0,0,0,0,0,世帯人員,2.99,-,-,2.72,-,2.86,-,2.86,-,3.11,-,3.14,-,3.14,-,3.09,-
0,0,0,0,0,有業人員,1.34,-,-,1.14,-,1.15,-,1.21,-,1.42,-,1.53,-,1.39,-,1.54,-
0,0,0,0,0,世帯主平均年齢,59.3,-,-,61.8,-,64.4,-,60.4,-,60.5,-,56.9,-,56,-,55.2,-
2,2,0,0,0,生計支出,316152,-,-8.8,104792,-,163713,-,211493,-,260605,-,321084,-,408444,-,740408,-
2,3,0,0,0,消費支出,316152,100,-8.8,104792,100,163713,100,211493,100,260605,100,321084,100,408444,100,740408,100
2,4,1,0,0,食料,87908,27.8,3.3,51988,49.6,68579,41.9,70725,33.4,87020,33.4,99073,30.9,105248,25.8,132318,17.9
2,5,1,1,0,穀類,6752,2.1,4.4,5047,4.8,6500,4,6215,2.9,6774,2.6,6484,2,7944,1.9,8277,1.1
2,6,1,1,1,米類,1961,0.6,15.9,1685,1.6,1972,1.2,2032,1,1962,0.8,1753,0.5,2406,0.6,1914,0.3
2,6,1,1,2,パン,2866,0.9,0.7,1811,1.7,2757,1.7,2502,1.2,2704,1,2670,0.8,3354,0.8,4243,0.6
2,6,1,1,3,麺類,1509,0.5,-0.9,1334,1.3,1463,0.9,1338,0.6,1658,0.6,1460,0.5,1639,0.4,1668,0.2
2,6,1,1,4,他の穀類,417,0.1,3.2,217,0.2,308,0.2,342,0.2,450,0.2,601,0.2,545,0.1,451,0.1
2,5,1,2,0,魚介類,6749,2.1,3.4,5509,5.3,6711,4.1,5866,2.8,7460,2.9,7171,2.2,7009,1.7,7496,1
2,6,1,2,1,生鮮魚介,4082,1.3,2.1,3364,3.2,4085,2.5,3692,1.7,4506,1.7,4194,1.3,4212,1,4511,0.6
2,6,1,2,2,塩干魚介,1259,0.4,3.4,1055,1,1218,0.7,1028,0.5,1520,0.6,1421,0.4,1261,0.3,1304,0.2
2,6,1,2,3,魚肉練製品,550,0.2,17,474,0.5,603,0.4,459,0.2,619,0.2,537,0.2,521,0.1,637,0.1
2,6,1,2,4,他の魚介加工品,858,0.3,2.5,616,0.6,806,0.5,687,0.3,815,0.3,1018,0.3,1015,0.2,1044,0.1
2,5,1,3,0,肉類,7707,2.4,3.2,5620,5.4,6235,3.8,6163,2.9,7654,2.9,8983,2.8,8764,2.1,10509,1.4
2,6,1,3,1,生鮮肉,6095,1.9,1.7,4549,4.3,4883,3,4828,2.3,6100,2.3,7200,2.2,6854,1.7,8234,1.1
2,6,1,3,2,加工肉,1612,0.5,9.4,1071,1,1352,0.8,1335,0.6,1554,0.6,1783,0.6,1910,0.5,2275,0.3
2,5,1,4,0,乳卵類,4392,1.4,-0.5,2666,2.5,3853,2.4,4063,1.9,4841,1.9,4745,1.5,4946,1.2,5610,0.8
2,6,1,4,1,牛乳,1408,0.4,-6.4,664,0.6,1500,0.9,1502,0.7,1621,0.6,1723,0.5,1257,0.3,1580,0.2
2,6,1,4,2,乳製品,2201,0.7,4,1379,1.3,1666,1,1865,0.9,2345,0.9,2194,0.7,2847,0.7,3098,0.4
2,6,1,4,3,卵,783,0.2,-1.3,623,0.6,687,0.4,695,0.3,876,0.3,828,0.3,842,0.2,932,0.1
2,5,1,5,0,野菜・海藻,10772,3.4,-2.6,8776,8.4,10153,6.2,9477,4.5,11690,4.5,11750,3.7,11773,2.9,11758,1.6
2,6,1,5,1,生鮮野菜,7625,2.4,-4.6,6159,5.9,6975,4.3,6699,3.2,8286,3.2,8324,2.6,8336,2,8580,1.2
2,6,1,5,2,乾物・海藻,763,0.2,0.1,649,0.6,739,0.5,773,0.4,734,0.3,763,0.2,897,0.2,784,0.1
2,6,1,5,3,大豆加工品,1151,0.4,-3.1,980,0.9,1190,0.7,869,0.4,1236,0.5,1257,0.4,1254,0.3,1266,0.2
2,6,1,5,4,他の野菜・海藻加工品,1233,0.4,10.7,988,0.9,1249,0.8,1136,0.5,1434,0.6,1405,0.4,1286,0.3,1128,0.2
2,5,1,6,0,果物,3452,1.1,3.2,1772,1.7,3007,1.8,2814,1.3,3524,1.4,3670,1.1,4823,1.2,4533,0.6
2,6,1,6,1,生鮮果物,3130,1,1.5,1635,1.6,2693,1.6,2596,1.2,3170,1.2,3223,1,4397,1.1,4176,0.6
2,6,1,6,2,果物加工品,322,0.1,23.8,137,0.1,315,0.2,217,0.1,354,0.1,447,0.1,426,0.1,357,0
2,5,1,7,0,油脂・調味料,3588,1.1,3.6,2704,2.6,3019,1.8,2797,1.3,3802,1.5,4191,1.3,4261,1,4332,0.6
2,6,1,7,1,油脂,407,0.1,0,271,0.3,382,0.2,344,0.2,438,0.2,569,0.2,462,0.1,385,0.1
2,6,1,7,2,調味料,3180,1,4.1,2433,2.3,2636,1.6,2453,1.2,3364,1.3,3622,1.1,3799,0.9,3947,0.5
2,5,1,8,0,菓子類,6090,1.9,1.3,3707,3.5,4538,2.8,5591,2.6,6306,2.4,6771,2.1,7234,1.8,8457,1.1
2,5,1,9,0,調理食品,11425,3.6,18.2,6753,6.4,9997,6.1,9723,4.6,11912,4.6,14209,4.4,11551,2.8,15779,2.1
2,6,1,9,1,主食的調理食品,5181,1.6,23.1,2786,2.7,4537,2.8,4781,2.3,5352,2.1,6860,2.1,5232,1.3,6693,0.9
2,6,1,9,2,他の調理食品,6244,2,14.4,3967,3.8,5460,3.3,4942,2.3,6560,2.5,7348,2.3,6320,1.5,9086,1.2
2,5,1,10,0,飲料,4991,1.6,4.2,2729,2.6,3610,2.2,4308,2,5216,2,6126,1.9,5804,1.4,7122,1
2,6,1,10,1,茶類,1318,0.4,4.2,628,0.6,1196,0.7,1049,0.5,1589,0.6,1842,0.6,1544,0.4,1367,0.2
2,6,1,10,2,コーヒー・ココア,925,0.3,1.2,498,0.5,792,0.5,794,0.4,883,0.3,1087,0.3,1157,0.3,1258,0.2
2,6,1,10,3,他の飲料,2748,0.9,5.3,1603,1.5,1622,1,2465,1.2,2743,1.1,3196,1,3103,0.8,4497,0.6
2,5,1,11,0,酒類,3524,1.1,3.3,2105,2,2250,1.4,2655,1.3,3244,1.2,3375,1.1,5040,1.2,5980,0.8
2,5,1,12,0,外食,18468,5.8,0.1,4600,4.4,8706,5.3,11053,5.2,14597,5.6,21599,6.7,26099,6.4,42466,5.7
2,6,1,12,1,一般外食,17371,5.5,-0.3,4484,4.3,8026,4.9,9882,4.7,13529,5.2,19883,6.2,24568,6,41081,5.5
2,6,1,12,2,学校給食,1096,0.3,6.4,116,0.1,679,0.4,1172,0.6,1068,0.4,1717,0.5,1531,0.4,1384,0.2
2,4,2,0,0,住居,23686,7.5,13.8,2706,2.6,7444,4.5,12506,5.9,16031,6.2,24057,7.5,26044,6.4,76764,10.4
2,5,2,1,0,家賃地代,14493,4.6,4.4,2327,2.2,6871,4.2,11357,5.4,14809,5.7,18794,5.9,22157,5.4,25021,3.4
2,5,2,2,0,設備修繕・維持,9193,2.9,32.7,379,0.4,573,0.4,1149,0.5,1222,0.5,5263,1.6,3888,1,51743,7
2,6,2,2,1,設備材料,3038,1,102.9,109,0.1,34,0,228,0.1,207,0.1,539,0.2,752,0.2,19347,2.6
2,6,2,2,2,工事その他のサービス,6155,1.9,13.3,269,0.3,539,0.3,921,0.4,1015,0.4,4724,1.5,3136,0.8,32395,4.4
2,4,3,0,0,光熱・水道,20392,6.5,-14.2,12422,11.9,17061,10.4,18528,8.8,22425,8.6,24089,7.5,20323,5,27819,3.8
2,5,3,1,0,電気代,8617,2.7,-18.1,5576,5.3,6795,4.2,7847,3.7,10085,3.9,9036,2.8,8718,2.1,12231,1.7
2,5,3,2,0,ガス代,6431,2,-23.8,4089,3.9,5164,3.2,5807,2.7,6885,2.6,7697,2.4,6622,1.6,8731,1.2
2,5,3,3,0,他の光熱,34,0,-24.4,14,0,9,0,27,0,63,0,5,0,36,0,85,0
2,5,3,4,0,上下水道料,5310,1.7,11.6,2744,2.6,5092,3.1,4847,2.3,5392,2.1,7352,2.3,4947,1.2,6772,0.9
2,4,4,0,0,家具・家事用品,11571,3.7,-5.6,3502,3.3,5300,3.2,7991,3.8,8310,3.2,12666,3.9,14383,3.5,28757,3.9
2,5,4,1,0,家庭用耐久財,3483,1.1,-23.5,102,0.1,474,0.3,1378,0.7,1298,0.5,4134,1.3,2218,0.5,14736,2
2,6,4,1,1,家事用耐久財,1884,0.6,32.6,102,0.1,283,0.2,1065,0.5,917,0.4,3502,1.1,1088,0.3,6218,0.8
2,6,4,1,2,冷暖房用器具,954,0.3,-61.3,-,-,78,0,271,0.1,128,0,249,0.1,438,0.1,5502,0.7
2,6,4,1,3,一般家具,645,0.2,-2.6,-,-,114,0.1,43,0,254,0.1,383,0.1,692,0.2,3016,0.4
2,5,4,2,0,室内装備・装飾品,389,0.1,-41.1,167,0.2,280,0.2,563,0.3,119,0,669,0.2,370,0.1,556,0.1
2,5,4,3,0,寝具類,741,0.2,-3.1,153,0.1,330,0.2,326,0.2,728,0.3,1028,0.3,877,0.2,1742,0.2
2,5,4,4,0,家事雑貨,2370,0.7,-10.8,972,0.9,1357,0.8,1902,0.9,2511,1,2337,0.7,3590,0.9,3910,0.5
2,5,4,5,0,家事用消耗品,3252,1,11.6,1963,1.9,2483,1.5,2736,1.3,3382,1.3,3931,1.2,4116,1,4137,0.6
2,5,4,6,0,家事サービス,1336,0.4,88.4,144,0.1,375,0.2,1086,0.5,273,0.1,567,0.2,3213,0.8,3676,0.5
2,4,5,0,0,被服及び履物,17966,5.7,3,3050,2.9,7866,4.8,9518,4.5,13176,5.1,19853,6.2,24618,6,47500,6.4
2,5,5,1,0,和服,274,0.1,334.9,-,-,-,-,-,-,638,0.2,1232,0.4,33,0,20,0
2,5,5,2,0,洋服,6561,2.1,-5.9,675,0.6,2167,1.3,3089,1.5,4918,1.9,5175,1.6,8653,2.1,21173,2.9
2,6,5,2,1,男子用洋服,2990,0.9,11.6,149,0.1,227,0.1,840,0.4,1577,0.6,2789,0.9,3662,0.9,11654,1.6
2,6,5,2,2,婦人用洋服,3134,1,-12.3,396,0.4,1609,1,1951,0.9,3042,1.2,1893,0.6,4012,1,8995,1.2
2,6,5,2,3,子供用洋服,437,0.1,-39.2,130,0.1,331,0.2,297,0.1,299,0.1,492,0.2,979,0.2,525,0.1
2,5,5,3,0,シャツ・セーター類,4433,1.4,15,657,0.6,2139,1.3,1993,0.9,3828,1.5,5214,1.6,6576,1.6,10581,1.4
2,6,5,3,1,男子用シャツ・セーター類,1223,0.4,-7.3,214,0.2,636,0.4,487,0.2,995,0.4,1834,0.6,2066,0.5,2316,0.3
2,6,5,3,2,婦人用シャツ・セーター類,2955,0.9,25.5,340,0.3,1432,0.9,1462,0.7,2762,1.1,2959,0.9,3940,1,7754,1
2,6,5,3,3,子供用シャツ・セーター類,256,0.1,42.2,103,0.1,71,0,44,0,71,0,420,0.1,570,0.1,511,0.1
2,5,5,4,0,下着類,1466,0.5,26.8,583,0.6,1015,0.6,1106,0.5,739,0.3,1861,0.6,1448,0.4,3500,0.5
2,6,5,4,1,男子用下着類,507,0.2,43.2,157,0.1,329,0.2,313,0.1,379,0.1,651,0.2,562,0.1,1153,0.2
2,6,5,4,2,婦人用下着類,839,0.3,25.6,300,0.3,587,0.4,746,0.4,257,0.1,1055,0.3,751,0.2,2172,0.3
2,6,5,4,3,子供用下着類,120,0,-9.8,126,0.1,99,0.1,48,0,103,0,155,0,135,0,175,0
2,5,5,5,0,生地・糸類,153,0,2,5,0,164,0.1,66,0,111,0,148,0,490,0.1,86,0
