区分,項目,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,742,-,-,98,-,108,-,107,-,109,-,105,-,107,-,108,-
0,0,世帯人員,3.01,-,-,2.73,-,2.79,-,3.03,-,2.97,-,3.21,-,3.06,-,3.28,-
0,0,有業人員,1.33,-,-,1.12,-,1.14,-,1.36,-,1.28,-,1.42,-,1.49,-,1.49,-
0,0,世帯主平均年齢,58.6,-,-,64.6,-,63.1,-,56.9,-,58.5,-,55.4,-,56.3,-,55.6,-
0,0,消費支出,284475,100,1,95337,100,150496,100,196772,100,239052,100,291763,100,356691,100,659662,100
1,0,商品,146596,51.5,-2.1,70692,74.1,101322,67.3,120559,61.3,126844,53.1,155023,53.1,182950,51.3,268181,40.7
1,1,耐久財,13435,4.7,15.1,784,0.8,3280,2.2,4221,2.1,4714,2,10425,3.6,16355,4.6,54193,8.2
1,2,半耐久財,25888,9.1,-1,4831,5.1,10777,7.2,17912,9.1,18504,7.7,27893,9.6,38365,10.8,62779,9.5
1,3,非耐久財,107273,37.7,-4.1,65076,68.3,87265,58,98426,50,103626,43.3,116706,40,128230,35.9,151209,22.9
1,0,サービス,137879,48.5,4.4,24646,25.9,49174,32.7,76213,38.7,112208,46.9,136740,46.9,173741,48.7,391481,59.3
2,0,食料,90497,31.8,-1.2,49161,51.6,68542,45.5,81998,41.7,89206,37.3,100567,34.5,105754,29.6,137871,20.9
2,3,非耐久財,70612,24.8,-0.8,45216,47.4,59463,39.5,65464,33.3,69744,29.2,76691,26.3,83431,23.4,94040,14.3
2,4,サービス,19885,7,-2.4,3945,4.1,9079,6,16534,8.4,19462,8.1,23875,8.2,22323,6.3,43831,6.6
2,0,住居,26248,9.2,18.8,4032,4.2,4371,2.9,10445,5.3,22129,9.3,21676,7.4,29931,8.4,90954,13.8
2,1,耐久財,2878,1,40.7,-,-,154,0.1,-,-,773,0.3,369,0.1,-,-,18828,2.9
2,2,半耐久財,250,0.1,16.8,88,0.1,98,0.1,41,0,208,0.1,662,0.2,214,0.1,439,0.1
2,4,サービス,23121,8.1,16.5,3944,4.1,4120,2.7,10403,5.3,21147,8.8,20645,7.1,29718,8.3,71687,10.9
2,0,光熱・水道（非耐久財）,15792,5.6,-12.2,10784,11.3,13070,8.7,16033,8.1,14717,6.2,18137,6.2,16779,4.7,20988,3.2
2,0,家具・家事用品,13843,4.9,18.2,3049,3.2,5184,3.4,8214,4.2,6839,2.9,13025,4.5,19928,5.6,40600,6.2
2,1,耐久財,6248,2.2,45.2,87,0.1,1068,0.7,2461,1.3,943,0.4,5194,1.8,9867,2.8,24086,3.7
2,2,半耐久財,3464,1.2,-11.1,844,0.9,1624,1.1,2021,1,2544,1.1,3747,1.3,5062,1.4,8387,1.3
2,3,非耐久財,3125,1.1,6.8,1700,1.8,2381,1.6,3489,1.8,2708,1.1,3513,1.2,3938,1.1,4138,0.6
2,4,サービス,1006,0.4,73.4,418,0.4,111,0.1,243,0.1,645,0.3,572,0.2,1062,0.3,3989,0.6
2,0,被服及び履物,15196,5.3,-2.3,2784,2.9,6663,4.4,11807,6,11582,4.8,15835,5.4,23731,6.7,33873,5.1
2,2,半耐久財,14100,5,-2,2556,2.7,6220,4.1,10818,5.5,10648,4.5,14814,5.1,22231,6.2,31324,4.7
2,4,サービス,1096,0.4,-6.3,228,0.2,444,0.3,989,0.5,935,0.4,1021,0.3,1500,0.4,2549,0.4
2,0,保健医療,14301,5,-7.2,4889,5.1,8596,5.7,7851,4,10350,4.3,13866,4.8,19282,5.4,35206,5.3
2,1,耐久財,908,0.3,-3.1,172,0.2,34,0,-,-,437,0.2,1740,0.6,1955,0.5,2017,0.3
2,2,半耐久財,216,0.1,-65.6,36,0,222,0.1,185,0.1,51,0,279,0.1,428,0.1,311,0
2,3,非耐久財,4673,1.6,-10.1,1970,2.1,4013,2.7,3615,1.8,3762,1.6,4750,1.6,6079,1.7,8502,1.3
2,4,サービス,8504,3,-1.6,2712,2.8,4327,2.9,4050,2.1,6101,2.6,7096,2.4,10819,3,24376,3.7
2,0,交通・通信,30639,10.8,4.7,6423,6.7,12625,8.4,18406,9.4,30884,12.9,33064,11.3,47231,13.2,65607,9.9
2,1,耐久財,1329,0.5,89.6,206,0.2,640,0.4,571,0.3,1733,0.7,1209,0.4,2423,0.7,2509,0.4
2,2,半耐久財,1069,0.4,98.7,37,0,106,0.1,539,0.3,523,0.2,1192,0.4,2399,0.7,2678,0.4
2,3,非耐久財,1888,0.7,-16.6,168,0.2,804,0.5,1272,0.6,2004,0.8,2482,0.9,3495,1,2977,0.5
2,4,サービス,26353,9.3,2.3,6012,6.3,11075,7.4,16024,8.1,26624,11.1,28181,9.7,38914,10.9,57442,8.7
2,0,教育,13708,4.8,13.5,466,0.5,2509,1.7,3475,1.8,5905,2.5,10508,3.6,13509,3.8,59497,9
2,3,非耐久財,137,0,50.5,7,0,54,0,181,0.1,68,0,196,0.1,48,0,408,0.1
2,4,サービス,13571,4.8,13.2,459,0.5,2456,1.6,3294,1.7,5836,2.4,10312,3.5,13462,3.8,59090,9
2,0,教養娯楽,37428,13.2,-6,7850,8.2,16642,11.1,22308,11.3,26207,11,42081,14.4,46236,13,100455,15.2
2,1,耐久財,1391,0.5,-21,143,0.1,797,0.5,731,0.4,201,0.1,1372,0.5,1428,0.4,5062,0.8
2,2,半耐久財,4018,1.4,-0.5,874,0.9,1749,1.2,2800,1.4,2568,1.1,4635,1.6,5063,1.4,10414,1.6
2,3,非耐久財,6026,2.1,-11.7,3453,3.6,4720,3.1,4897,2.5,6132,2.6,6220,2.1,7614,2.1,9124,1.4
2,4,サービス,25992,9.1,-4.4,3380,3.5,9375,6.2,13879,7.1,17306,7.2,29855,10.2,32132,9,75855,11.5
2,0,諸雑費,26823,9.4,2.1,5898,6.2,12293,8.2,16236,8.3,21232,8.9,23006,7.9,34309,9.6,74611,11.3
2,1,耐久財,681,0.2,-64.5,175,0.2,587,0.4,457,0.2,628,0.3,540,0.2,682,0.2,1691,0.3
2,2,半耐久財,2772,1,13.5,397,0.4,758,0.5,1508,0.8,1962,0.8,2565,0.9,2969,0.8,9226,1.4
2,3,非耐久財,5018,1.8,-6.8,1778,1.9,2760,1.8,3475,1.8,4491,1.9,4717,1.6,6846,1.9,11032,1.7
2,4,サービス,18352,6.5,11,3548,3.7,8189,5.4,10797,5.5,14152,5.9,15183,5.2,23812,6.7,52662,8
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年7月,,,,,,,,,,,,,,,,,,,
第１６表　生計支出７分位階層別１世帯当たり１か月間の財・サービス別支出　―全世帯―,,,,,,,,,,,,,,,,,,,
注１）財・サービス別結果は、品目分類を再分類して集計した。,,,,,,,,,,,,,,,,,,,
注２）消費支出には、「こづかい」、「贈与金」、「他の交際費」及び「仕送り金」は含まれていない。,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等・消費支出等　1：耐久財　2：半耐久財　3：非耐久財　4：サービス）,,,,,,,,,,,,,,,,,,,
