項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,2人／実数（円）,2人／構成比（％）,3人／実数（円）,3人／構成比（％）,4人／実数（円）,4人／構成比（％）,5人以上／実数（円）,5人以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,2228,-,3151,-,3524,-,1096,-
0,0,0,0,0,調査世帯数,354,-,77,-,109,-,129,-,39,-
0,0,0,0,0,世帯人員,3.38,-,2,-,3,-,4,-,5.24,-
0,0,0,0,0,有業人員,1.66,-,1.54,-,1.72,-,1.71,-,1.59,-
0,0,0,0,0,世帯主平均年齢,48.7,-,56.9,-,46.8,-,46.3,-,44.9,-
1,0,0,0,0,受取,1025250,-,963983,-,1019908,-,1082376,-,981499,-
1,1,0,0,0,実収入,503975,100,492191,100,490711,100,527717,100,489722,100
1,2,0,0,0,経常収入,500544,99.3,485096,98.6,489897,99.8,525301,99.5,482962,98.6
1,3,0,0,0,勤め先収入,492654,97.8,469499,95.4,484193,98.7,518971,98.3,479433,97.9
1,4,0,0,0,世帯主収入,425395,84.4,387433,78.7,436447,88.9,452314,85.7,384264,78.5
1,6,0,0,0,うち男,403660,80.1,329320,66.9,410776,83.7,450337,85.3,384264,78.5
1,5,0,0,0,定期収入,412063,81.8,347800,70.7,432281,88.1,444682,84.3,379725,77.5
1,5,0,0,0,臨時収入,3790,0.8,5112,1,4166,0.8,2385,0.5,4539,0.9
1,5,0,0,0,賞与,9542,1.9,34521,7,-,-,5247,1,-,-
1,4,0,0,0,世帯主の配偶者の収入,62045,12.3,71943,14.6,42726,8.7,63401,12,93088,19
1,6,0,0,0,うち女,60876,12.1,66700,13.6,42726,8.7,63401,12,93088,19
1,4,0,0,0,他の世帯員収入,5214,1,10123,2.1,5021,1,3257,0.6,2082,0.4
1,3,0,0,0,事業・内職収入,5232,1,11394,2.3,1826,0.4,5704,1.1,983,0.2
1,4,0,0,0,家賃収入,3341,0.7,7422,1.5,-,-,4787,0.9,-,-
1,4,0,0,0,他の事業収入,1413,0.3,3387,0.7,1427,0.3,287,0.1,983,0.2
1,4,0,0,0,内職収入,478,0.1,585,0.1,398,0.1,630,0.1,-,-
1,3,0,0,0,他の経常収入,2658,0.5,4203,0.9,3878,0.8,626,0.1,2546,0.5
1,4,0,0,0,財産収入,936,0.2,3262,0.7,237,0,382,0.1,-,-
1,4,0,0,0,社会保障給付,1562,0.3,766,0.2,3373,0.7,139,0,2546,0.5
1,5,0,0,0,公的年金給付,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,1562,0.3,766,0.2,3373,0.7,139,0,2546,0.5
1,4,0,0,0,仕送り金,161,0,176,0,268,0.1,105,0,-,-
1,2,0,0,0,特別収入,3430,0.7,7095,1.4,814,0.2,2416,0.5,6760,1.4
1,3,0,0,0,受贈金,766,0.2,223,0,218,0,1086,0.2,2411,0.5
1,3,0,0,0,他の特別収入,2665,0.5,6872,1.4,596,0.1,1331,0.3,4349,0.9
1,1,0,0,0,実収入以外の受取(繰入金を除く),408512,-,355903,-,385627,-,456191,-,427943,-
1,2,0,0,0,預貯金引出,344729,-,298198,-,326548,-,388565,-,350641,-
1,2,0,0,0,保険金,132,-,591,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,132,-,591,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,285,-,-,-,406,-,445,-,0,-
1,2,0,0,0,一括払購入借入金,63162,-,57026,-,58613,-,66711,-,77302,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,204,-,88,-,60,-,471,-,-,-
1,1,0,0,0,繰入金,112764,-,115889,-,143570,-,98468,-,63833,-
2,0,0,0,0,支払,1025250,-,963983,-,1019908,-,1082376,-,981499,-
2,1,0,0,0,実支出,436260,-,402270,-,412243,-,480808,-,431166,-
2,2,0,0,0,生計支出,341432,-,300037,-,318523,-,384786,-,352048,-
2,3,0,0,0,消費支出,341432,100,300037,100,318523,100,384786,100,352048,100
2,4,1,0,0,食料,84752,24.8,74945,25,81535,25.6,89249,23.2,99473,28.3
2,5,1,1,0,穀類,6226,1.8,4747,1.6,5829,1.8,6590,1.7,9205,2.6
2,6,1,1,1,米類,1927,0.6,1132,0.4,1672,0.5,2214,0.6,3350,1
2,6,1,1,2,パン,2702,0.8,2413,0.8,2746,0.9,2681,0.7,3234,0.9
2,6,1,1,3,麺類,1127,0.3,888,0.3,1015,0.3,1191,0.3,1732,0.5
2,6,1,1,4,他の穀類,469,0.1,314,0.1,396,0.1,503,0.1,889,0.3
2,5,1,2,0,魚介類,5273,1.5,4773,1.6,4856,1.5,5684,1.5,6170,1.8
2,6,1,2,1,生鮮魚介,3264,1,2797,0.9,2818,0.9,3808,1,3751,1.1
2,6,1,2,2,塩干魚介,904,0.3,824,0.3,948,0.3,869,0.2,1053,0.3
2,6,1,2,3,魚肉練製品,371,0.1,359,0.1,331,0.1,397,0.1,430,0.1
2,6,1,2,4,他の魚介加工品,733,0.2,793,0.3,759,0.2,610,0.2,936,0.3
2,5,1,3,0,肉類,7664,2.2,4923,1.6,6951,2.2,9027,2.3,10901,3.1
2,6,1,3,1,生鮮肉,6178,1.8,4097,1.4,5479,1.7,7409,1.9,8465,2.4
2,6,1,3,2,加工肉,1485,0.4,826,0.3,1473,0.5,1618,0.4,2436,0.7
