項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,7175,-,2172,-,171,-,482,-
0,0,0,0,0,調査世帯数,363,-,274,-,66,-,9,-,14,-
0,0,0,0,0,世帯人員,3.36,-,3.38,-,3.21,-,2.89,-,3.88,-
0,0,0,0,0,有業人員,1.64,-,1.66,-,1.62,-,1.78,-,1.42,-
0,0,0,0,0,世帯主平均年齢,48.2,-,50.3,-,42.5,-,51,-,41.9,-
1,0,0,0,0,受取,986515,-,1003949,-,905371,-,816643,-,1153112,-
1,1,0,0,0,実収入,495942,100,503559,100,438164,100,379376,100,684406,100
1,2,0,0,0,経常収入,491614,99.1,499251,99.1,434048,99.1,372599,98.2,679718,99.3
1,3,0,0,0,勤め先収入,483814,97.6,489502,97.2,430845,98.3,366188,96.5,679718,99.3
1,4,0,0,0,世帯主収入,425101,85.7,429523,85.3,364756,83.2,345191,91,659683,96.4
1,6,0,0,0,うち男,394144,79.5,400466,79.5,319225,72.9,332300,87.6,659683,96.4
1,5,0,0,0,定期収入,414064,83.5,414980,82.4,363194,82.9,345191,91,654209,95.6
1,5,0,0,0,臨時収入,2433,0.5,2551,0.5,1562,0.4,-,-,5474,0.8
1,5,0,0,0,賞与,8603,1.7,11991,2.4,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,50683,10.2,53101,10.5,52278,11.9,15441,4.1,20035,2.9
1,6,0,0,0,うち女,49547,10,51518,10.2,52278,11.9,15441,4.1,20035,2.9
1,4,0,0,0,他の世帯員収入,8030,1.6,6878,1.4,13811,3.2,5556,1.5,-,-
1,3,0,0,0,事業・内職収入,5112,1,6013,1.2,3169,0.7,6411,1.7,-,-
1,4,0,0,0,家賃収入,3195,0.6,4453,0.9,-,-,-,-,-,-
1,4,0,0,0,他の事業収入,794,0.2,527,0.1,1916,0.4,-,-,-,-
1,4,0,0,0,内職収入,1124,0.2,1033,0.2,1253,0.3,6411,1.7,-,-
1,3,0,0,0,他の経常収入,2688,0.5,3736,0.7,34,0,-,-,-,-
1,4,0,0,0,財産収入,246,0,343,0.1,-,-,-,-,-,-
1,4,0,0,0,社会保障給付,1740,0.4,2415,0.5,34,0,-,-,-,-
1,5,0,0,0,公的年金給付,1222,0.2,1704,0.3,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,518,0.1,711,0.1,34,0,-,-,-,-
1,4,0,0,0,仕送り金,702,0.1,978,0.2,-,-,-,-,-,-
1,2,0,0,0,特別収入,4327,0.9,4308,0.9,4116,0.9,6778,1.8,4688,0.7
1,3,0,0,0,受贈金,2639,0.5,2576,0.5,2093,0.5,6667,1.8,4605,0.7
1,3,0,0,0,他の特別収入,1688,0.3,1733,0.3,2023,0.5,111,0,84,0
1,1,0,0,0,実収入以外の受取(繰入金を除く),410113,-,418345,-,392850,-,383250,-,374913,-
1,2,0,0,0,預貯金引出,335526,-,344384,-,317482,-,348576,-,280310,-
1,2,0,0,0,保険金,169,-,236,-,-,-,-,-,-,-
1,3,0,0,0,個人・企業年金保険金,169,-,236,-,-,-,-,-,-,-
1,3,0,0,0,他の保険金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,25,-,-,-,114,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,1203,-,1661,-,44,-,-,-,33,-
1,2,0,0,0,一括払購入借入金,72523,-,71980,-,72422,-,34589,-,94570,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,667,-,84,-,2787,-,84,-,-,-
1,1,0,0,0,繰入金,80461,-,82045,-,74358,-,54016,-,93793,-
2,0,0,0,0,支払,986515,-,1003949,-,905371,-,816643,-,1153112,-
2,1,0,0,0,実支出,440916,-,428335,-,460708,-,397299,-,554544,-
