項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,739,-,-,101,-,105,-,107,-,110,-,110,-,104,-,102,-
0,0,0,0,0,世帯人員,2.98,-,-,2.68,-,2.77,-,2.89,-,3,-,2.99,-,3.15,-,3.34,-
0,0,0,0,0,有業人員,1.31,-,-,1.06,-,1.28,-,1.21,-,1.25,-,1.21,-,1.55,-,1.6,-
0,0,0,0,0,世帯主平均年齢,59.2,-,-,64.4,-,61.8,-,59.6,-,61.6,-,57,-,54.7,-,55.5,-
2,2,0,0,0,生計支出,349838,-,-8.9,105473,-,163220,-,209021,-,254338,-,314960,-,418144,-,979159,-
2,3,0,0,0,消費支出,349838,100,-3.8,105473,100,163220,100,209021,100,254338,100,314960,100,418144,100,979159,100
2,4,1,0,0,食料,83553,23.9,3.1,51143,48.5,62412,38.2,73895,35.4,79909,31.4,89804,28.5,106547,25.5,120784,12.3
2,5,1,1,0,穀類,6727,1.9,0.8,5157,4.9,5854,3.6,6460,3.1,6761,2.7,6831,2.2,7623,1.8,8390,0.9
2,6,1,1,1,米類,2069,0.6,8,1508,1.4,1684,1,2015,1,2419,1,2064,0.7,2359,0.6,2430,0.2
2,6,1,1,2,パン,2880,0.8,-0.4,2160,2,2540,1.6,2542,1.2,2629,1,3048,1,3479,0.8,3748,0.4
2,6,1,1,3,麺類,1384,0.4,-0.4,1269,1.2,1303,0.8,1372,0.7,1355,0.5,1391,0.4,1334,0.3,1665,0.2
2,6,1,1,4,他の穀類,395,0.1,-17.2,220,0.2,327,0.2,531,0.3,359,0.1,328,0.1,451,0.1,546,0.1
