項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,370,-,-,49,-,54,-,54,-,55,-,53,-,53,-,52,-
0,0,0,0,0,世帯人員,3.36,-,-,3.08,-,3.31,-,3.58,-,3.36,-,3.52,-,3.53,-,3.15,-
0,0,0,0,0,有業人員,1.7,-,-,1.61,-,1.67,-,1.7,-,1.48,-,1.63,-,1.9,-,1.92,-
0,0,0,0,0,世帯主平均年齢,48.7,-,-,53.7,-,51.2,-,49,-,45,-,44.1,-,49.6,-,48.5,-
1,0,0,0,0,受取,1060033,-,4,484691,-,653857,-,813152,-,919356,-,1109137,-,1389943,-,2024178,-
1,1,0,0,0,実収入,510231,100,5.7,48820,100,261709,100,396428,100,466771,100,555532,100,687305,100,1135559,100
1,2,0,0,0,経常収入,507690,99.5,6.5,48134,98.6,258860,98.9,393640,99.3,462754,99.1,552738,99.5,685293,99.7,1132979,99.8
1,3,0,0,0,勤め先収入,497075,97.4,5.9,45077,92.3,252595,96.5,364284,91.9,451374,96.7,551822,99.3,676072,98.4,1118987,98.5
1,4,0,0,0,世帯主収入,417681,81.9,1.7,42896,87.9,240726,92,341560,86.2,406259,87,485130,87.3,568589,82.7,824529,72.6
1,6,0,0,0,うち男,397805,78,-0.1,33315,68.2,217987,83.3,317779,80.2,381388,81.7,485130,87.3,545597,79.4,789668,69.5
1,5,0,0,0,定期収入,413197,81,3.1,42896,87.9,239514,91.5,340683,85.9,406118,87,482520,86.9,559764,81.4,807044,71.1
1,5,0,0,0,臨時収入,3581,0.7,15,-,-,1212,0.5,876,0.2,141,0,2610,0.5,8825,1.3,11291,1
1,5,0,0,0,賞与,903,0.2,-86.2,-,-,-,-,-,-,-,-,-,-,-,-,6194,0.5
1,4,0,0,0,世帯主の配偶者の収入,69213,13.6,27.7,2181,4.5,7530,2.9,16125,4.1,38034,8.1,60927,11,84596,12.3,270094,23.8
1,6,0,0,0,うち女,66113,13,24.5,2181,4.5,7530,2.9,16125,4.1,33946,7.3,60927,11,84596,12.3,252876,22.3
1,4,0,0,0,他の世帯員収入,10181,2,127.1,-,-,4339,1.7,6599,1.7,7082,1.5,5764,1,22887,3.3,24364,2.1
1,3,0,0,0,事業・内職収入,6740,1.3,52.1,723,1.5,4093,1.6,12781,3.2,11380,2.4,146,0,6033,0.9,11820,1
1,4,0,0,0,家賃収入,3919,0.8,272.2,-,-,3816,1.5,6336,1.6,-,-,-,-,5993,0.9,11182,1
1,4,0,0,0,他の事業収入,2584,0.5,-11.4,-,-,164,0.1,6445,1.6,11380,2.4,-,-,-,-,-,-
1,4,0,0,0,内職収入,237,0,-48.7,723,1.5,113,0,-,-,-,-,146,0,40,0,638,0.1
1,3,0,0,0,他の経常収入,3875,0.8,29.2,2334,4.8,2172,0.8,16575,4.2,-,-,771,0.1,3188,0.5,2173,0.2
1,4,0,0,0,財産収入,567,0.1,66.3,-,-,-,-,-,-,-,-,-,-,3188,0.5,817,0.1
1,4,0,0,0,社会保障給付,3217,0.6,36,1763,3.6,2166,0.8,16511,4.2,-,-,771,0.1,-,-,1356,0.1
1,5,0,0,0,公的年金給付,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,他の社会保障給付,3217,0.6,118.7,1763,3.6,2166,0.8,16511,4.2,-,-,771,0.1,-,-,1356,0.1
1,4,0,0,0,仕送り金,90,0,-69.3,572,1.2,6,0,64,0,-,-,-,-,-,-,-,-
1,2,0,0,0,特別収入,2541,0.5,-56.6,686,1.4,2849,1.1,2788,0.7,4017,0.9,2793,0.5,2012,0.3,2580,0.2
1,3,0,0,0,受贈金,1429,0.3,-59.9,291,0.6,1728,0.7,2147,0.5,2816,0.6,900,0.2,740,0.1,1343,0.1
1,3,0,0,0,他の特別収入,1112,0.2,-51.5,395,0.8,1121,0.4,641,0.2,1201,0.3,1894,0.3,1272,0.2,1237,0.1
1,1,0,0,0,実収入以外の受取(繰入金を除く),461844,-,-0.7,329958,-,312424,-,352648,-,387916,-,469903,-,610076,-,763712,-
1,2,0,0,0,預貯金引出,379507,-,0.4,287110,-,269100,-,301333,-,345705,-,368612,-,494242,-,586261,-
1,2,0,0,0,保険金,8428,-,159.2,-,-,-,-,-,-,-,-,-,-,34257,-,24774,-
1,3,0,0,0,個人・企業年金保険金,4817,-,207.6,-,-,-,-,-,-,-,-,-,-,34257,-,-,-
1,3,0,0,0,他の保険金,3611,-,114.2,-,-,-,-,-,-,-,-,-,-,-,-,24774,-
1,2,0,0,0,有価証券売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,土地家屋借入金,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,他の借入金,361,-,86.1,-,-,2534,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,分割払購入借入金,870,-,-92.3,322,-,2412,-,-,-,535,-,2624,-,143,-,40,-
1,2,0,0,0,一括払購入借入金,71924,-,-0.3,42111,-,38208,-,50550,-,37900,-,98617,-,81435,-,152572,-
1,2,0,0,0,土地家屋売却,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2,0,0,0,実収入以外の受取のその他,753,-,183.1,415,-,170,-,765,-,3776,-,49,-,-,-,64,-
1,1,0,0,0,繰入金,87957,-,22.7,105914,-,79724,-,64076,-,64668,-,83702,-,92561,-,124907,-
2,0,0,0,0,支払,1060033,-,4,484691,-,653857,-,813152,-,919356,-,1109137,-,1389943,-,2024178,-
2,1,0,0,0,実支出,475389,-,-1.3,276349,-,309591,-,370151,-,403940,-,493980,-,612872,-,851481,-
2,2,0,0,0,生計支出,353854,-,-5.8,257416,-,274405,-,279756,-,299308,-,356733,-,440025,-,564730,-
2,3,0,0,0,消費支出,353854,100,-5.8,257416,100,274405,100,279756,100,299308,100,356733,100,440025,100,564730,100
2,4,1,0,0,食料,92357,26.1,3.6,85215,33.1,79135,28.8,83117,29.7,84207,28.1,94173,26.4,99165,22.5,120887,21.4
2,5,1,1,0,穀類,7153,2,5.9,5999,2.3,6927,2.5,6923,2.5,6475,2.2,7484,2.1,7632,1.7,8592,1.5
2,6,1,1,1,米類,2052,0.6,22.2,1663,0.6,2316,0.8,1798,0.6,2059,0.7,2088,0.6,2409,0.5,2033,0.4
2,6,1,1,2,パン,3104,0.9,4.6,2752,1.1,2699,1,2843,1,2429,0.8,3122,0.9,3006,0.7,4840,0.9
2,6,1,1,3,麺類,1492,0.4,-9,1270,0.5,1567,0.6,1816,0.6,1534,0.5,1701,0.5,1393,0.3,1161,0.2
2,6,1,1,4,他の穀類,505,0.1,8.1,314,0.1,345,0.1,466,0.2,453,0.2,573,0.2,825,0.2,558,0.1
2,5,1,2,0,魚介類,5586,1.6,0.8,5691,2.2,5093,1.9,5808,2.1,4917,1.6,6135,1.7,5203,1.2,6241,1.1
2,6,1,2,1,生鮮魚介,3394,1,-1.5,3409,1.3,2949,1.1,3424,1.2,3306,1.1,3842,1.1,3294,0.7,3525,0.6
2,6,1,2,2,塩干魚介,1002,0.3,-2.9,1067,0.4,958,0.3,1123,0.4,769,0.3,955,0.3,986,0.2,1158,0.2
2,6,1,2,3,魚肉練製品,468,0.1,23.2,704,0.3,438,0.2,459,0.2,349,0.1,543,0.2,299,0.1,487,0.1
2,6,1,2,4,他の魚介加工品,722,0.2,5.6,511,0.2,747,0.3,802,0.3,491,0.2,795,0.2,624,0.1,1072,0.2
2,5,1,3,0,肉類,8179,2.3,3.5,7751,3,7304,2.7,8692,3.1,7382,2.5,8272,2.3,8691,2,9151,1.6
2,6,1,3,1,生鮮肉,6446,1.8,1.4,6238,2.4,5657,2.1,6931,2.5,5934,2,6183,1.7,7073,1.6,7109,1.3
2,6,1,3,2,加工肉,1733,0.5,12.1,1513,0.6,1647,0.6,1761,0.6,1448,0.5,2089,0.6,1618,0.4,2042,0.4
2,5,1,4,0,乳卵類,4421,1.2,1.3,3324,1.3,4533,1.7,4612,1.6,4160,1.4,4645,1.3,4568,1,5071,0.9
2,6,1,4,1,牛乳,1364,0.4,-4.3,896,0.3,1727,0.6,1480,0.5,1361,0.5,1355,0.4,1505,0.3,1219,0.2
2,6,1,4,2,乳製品,2280,0.6,5.3,1792,0.7,1988,0.7,2305,0.8,2013,0.7,2484,0.7,2331,0.5,3025,0.5
2,6,1,4,3,卵,777,0.2,0.8,636,0.2,819,0.3,828,0.3,786,0.3,806,0.2,732,0.2,827,0.1
2,5,1,5,0,野菜・海藻,9612,2.7,-3.8,9168,3.6,8366,3,10292,3.7,8752,2.9,9636,2.7,9256,2.1,11760,2.1
2,6,1,5,1,生鮮野菜,6923,2,-4.4,6513,2.5,6002,2.2,7230,2.6,6372,2.1,6894,1.9,6627,1.5,8779,1.6
2,6,1,5,2,乾物・海藻,668,0.2,-4.2,561,0.2,447,0.2,772,0.3,613,0.2,893,0.3,685,0.2,703,0.1
2,6,1,5,3,大豆加工品,1022,0.3,-4.7,891,0.3,891,0.3,1271,0.5,910,0.3,973,0.3,1091,0.2,1122,0.2
2,6,1,5,4,他の野菜・海藻加工品,998,0.3,2.3,1203,0.5,1025,0.4,1020,0.4,857,0.3,876,0.2,852,0.2,1157,0.2
2,5,1,6,0,果物,2892,0.8,1.9,2242,0.9,2808,1,2637,0.9,2313,0.8,2705,0.8,3301,0.8,4214,0.7
2,6,1,6,1,生鮮果物,2591,0.7,0.7,1998,0.8,2559,0.9,2333,0.8,2063,0.7,2303,0.6,2995,0.7,3860,0.7
2,6,1,6,2,果物加工品,301,0.1,14,244,0.1,248,0.1,304,0.1,249,0.1,402,0.1,306,0.1,354,0.1
2,5,1,7,0,油脂・調味料,3500,1,1.7,3616,1.4,3519,1.3,3611,1.3,3328,1.1,3663,1,3236,0.7,3523,0.6
2,6,1,7,1,油脂,409,0.1,9.7,565,0.2,438,0.2,311,0.1,448,0.1,389,0.1,387,0.1,330,0.1
2,6,1,7,2,調味料,3091,0.9,0.7,3052,1.2,3081,1.1,3300,1.2,2880,1,3274,0.9,2849,0.6,3193,0.6
2,5,1,8,0,菓子類,6698,1.9,1.7,6109,2.4,5487,2,6600,2.4,5797,1.9,7711,2.2,7059,1.6,8086,1.4
2,5,1,9,0,調理食品,11275,3.2,14.8,11294,4.4,11506,4.2,10085,3.6,9085,3,9687,2.7,11648,2.6,15570,2.8
2,6,1,9,1,主食的調理食品,5213,1.5,21.2,4882,1.9,4956,1.8,4607,1.6,3929,1.3,4577,1.3,6582,1.5,6954,1.2
2,6,1,9,2,他の調理食品,6062,1.7,9.8,6412,2.5,6550,2.4,5479,2,5156,1.7,5110,1.4,5066,1.2,8616,1.5
2,5,1,10,0,飲料,5527,1.6,9.1,4753,1.8,5682,2.1,5435,1.9,5676,1.9,4837,1.4,5545,1.3,6729,1.2
2,6,1,10,1,茶類,1261,0.4,5.1,1440,0.6,1518,0.6,1365,0.5,951,0.3,1114,0.3,969,0.2,1468,0.3
2,6,1,10,2,コーヒー・ココア,1083,0.3,11.3,1008,0.4,869,0.3,1080,0.4,1175,0.4,955,0.3,940,0.2,1540,0.3
2,6,1,10,3,他の飲料,3184,0.9,10,2306,0.9,3295,1.2,2990,1.1,3551,1.2,2768,0.8,3636,0.8,3722,0.7
2,5,1,11,0,酒類,3705,1,12.3,4106,1.6,2829,1,3098,1.1,4100,1.4,4431,1.2,3203,0.7,4147,0.7
2,5,1,12,0,外食,23809,6.7,1.2,21160,8.2,15081,5.5,15325,5.5,22223,7.4,24967,7,29824,6.8,37802,6.7
2,6,1,12,1,一般外食,21832,6.2,0.6,19908,7.7,14174,5.2,14008,5,20457,6.8,20758,5.8,26230,6,36998,6.6
2,6,1,12,2,学校給食,1977,0.6,7.5,1252,0.5,907,0.3,1317,0.5,1767,0.6,4209,1.2,3594,0.8,805,0.1
2,4,2,0,0,住居,22090,6.2,-18,12434,4.8,24364,8.9,24052,8.6,13155,4.4,26799,7.5,27657,6.3,26059,4.6
2,5,2,1,0,家賃地代,17882,5.1,-3.4,8462,3.3,23682,8.6,23774,8.5,13106,4.4,26297,7.4,15844,3.6,13888,2.5
2,5,2,2,0,設備修繕・維持,4208,1.2,-50.1,3971,1.5,682,0.2,277,0.1,49,0,503,0.1,11813,2.7,12171,2.2
2,6,2,2,1,設備材料,832,0.2,-59.7,473,0.2,151,0.1,254,0.1,49,0,284,0.1,32,0,4496,0.8
2,6,2,2,2,工事その他のサービス,3376,1,-46.9,3498,1.4,531,0.2,23,0,-,-,219,0.1,11781,2.7,7676,1.4
2,4,3,0,0,光熱・水道,20243,5.7,-13.6,18351,7.1,17468,6.4,21715,7.8,18532,6.2,23648,6.6,20804,4.7,21126,3.7
