項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,741,-,-,100,-,107,-,110,-,104,-,108,-,106,-,106,-
0,0,世帯人員,2.99,-,-,2.72,-,2.86,-,2.86,-,3.11,-,3.14,-,3.14,-,3.09,-
0,0,有業人員,1.34,-,-,1.14,-,1.15,-,1.21,-,1.42,-,1.53,-,1.39,-,1.54,-
0,0,世帯主平均年齢,59.3,-,-,61.8,-,64.4,-,60.4,-,60.5,-,56.9,-,56,-,55.2,-
0,0,消費支出,316152,-,-8.8,104792,-,163713,-,211493,-,260605,-,321084,-,408444,-,740408,-
0,0,公共的料金,86135,27.2,-6,30054,28.7,47821,29.2,60963,28.8,72975,28,88989,27.7,107796,26.4,193686,26.2
1,0,公共料金等,55065,17.4,-6,23797,22.7,34214,20.9,42036,19.9,55503,21.3,64680,20.1,70924,17.4,93982,12.7
1,1,米,1964,0.6,14.6,1685,1.6,1993,1.2,2032,1,1962,0.8,1753,0.5,2406,0.6,1914,0.3
1,1,食塩,40,0,17.6,34,0,20,0,31,0,39,0,37,0,57,0,66,0
1,1,学校給食,1096,0.3,6.4,116,0.1,679,0.4,1172,0.6,1068,0.4,1717,0.5,1531,0.4,1384,0.2
1,1,公営家賃,1614,0.5,-45.1,614,0.6,576,0.4,858,0.4,4383,1.7,3564,1.1,1308,0.3,-,-
1,1,電気代,8617,2.7,-18.1,5576,5.3,6795,4.2,7847,3.7,10085,3.9,9036,2.8,8718,2.1,12231,1.7
1,1,都市ガス,5975,1.9,-25.1,3811,3.6,4654,2.8,5386,2.5,6438,2.5,7180,2.2,6091,1.5,8251,1.1
1,1,上下水道料,5310,1.7,11.6,2744,2.6,5092,3.1,4847,2.3,5392,2.1,7352,2.3,4947,1.2,6772,0.9
1,1,医科診療代,3351,1.1,25.9,1187,1.1,2064,1.3,2233,1.1,2566,1,4550,1.4,5985,1.5,4848,0.7
1,1,歯科診療代,890,0.3,-45.6,254,0.2,439,0.3,676,0.3,967,0.4,467,0.1,1621,0.4,1797,0.2
1,1,出産入院料,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,他の入院料,938,0.3,7.9,142,0.1,266,0.2,286,0.1,-,-,-,-,2770,0.7,3084,0.4
1,1,鉄道運賃,3369,1.1,3.9,529,0.5,1157,0.7,2427,1.1,2770,1.1,3830,1.2,4156,1,8685,1.2
1,1,鉄道通学定期代,329,0.1,52.3,-,-,53,0,-,-,515,0.2,58,0,368,0.1,1306,0.2
1,1,鉄道通勤定期代,1511,0.5,6.3,311,0.3,161,0.1,516,0.2,863,0.3,2794,0.9,2048,0.5,3880,0.5
1,1,バス代,488,0.2,30.1,152,0.1,155,0.1,617,0.3,408,0.2,780,0.2,346,0.1,958,0.1
1,1,バス通学定期代,31,0,-8.8,-,-,164,0.1,-,-,-,-,-,-,52,0,-,-
1,1,バス通勤定期代,86,0,120.5,46,0,97,0.1,-,-,220,0.1,25,0,214,0.1,-,-
1,1,タクシー代,994,0.3,36.7,305,0.3,349,0.2,301,0.1,429,0.2,816,0.3,1798,0.4,2952,0.4
1,1,航空運賃,691,0.2,-60.6,-,-,-,-,-,-,181,0.1,240,0.1,1575,0.4,2828,0.4
1,1,郵便料,146,0,-25.5,29,0,67,0,166,0.1,89,0,149,0,358,0.1,161,0
1,1,固定電話通信料,2238,0.7,-0.6,1586,1.5,1793,1.1,2224,1.1,2794,1.1,2393,0.7,2722,0.7,2147,0.3
1,1,移動電話通信料,9838,3.1,11,2991,2.9,4696,2.9,7476,3.5,10884,4.2,12709,4,14221,3.5,15826,2.1
1,1,ＮＨＫ放送受信料,998,0.3,-8.6,445,0.4,958,0.6,834,0.4,569,0.2,1067,0.3,1829,0.4,1276,0.2
1,1,ケーブルテレビ放送受信料,1100,0.3,-4.9,498,0.5,1047,0.6,753,0.4,1121,0.4,1384,0.4,1227,0.3,1659,0.2
1,1,他の放送受信料,162,0.1,-21.4,11,0,147,0.1,40,0,201,0.1,155,0,89,0,486,0.1
1,1,国公立小学校,335,0.1,-16.9,51,0,154,0.1,250,0.1,392,0.2,244,0.1,790,0.2,463,0.1
1,1,国公立中学校,335,0.1,-19.5,-,-,16,0,36,0,-,-,421,0.1,1113,0.3,756,0.1
1,1,国公立高校,475,0.2,10,60,0.1,127,0.1,115,0.1,259,0.1,569,0.2,1003,0.2,1184,0.2
1,1,国公立大学,1217,0.4,66.5,-,-,-,-,-,-,-,-,-,-,-,-,8494,1.1
1,1,たばこ,925,0.3,7.7,621,0.6,494,0.3,912,0.4,907,0.3,1389,0.4,1582,0.4,573,0.1
2,0,準公共料金等,31070,9.8,-6,6257,6,13607,8.3,18927,8.9,17471,6.7,24310,7.6,36872,9,99704,13.5
2,1,牛乳,1409,0.4,-6.4,664,0.6,1510,0.9,1502,0.7,1621,0.6,1723,0.5,1257,0.3,1580,0.2
2,1,灯油,15,0,-53.1,-,-,-,-,19,0,53,0,-,-,-,-,35,0
2,1,プロパンガス,455,0.1,-1.9,278,0.3,510,0.3,421,0.2,447,0.2,517,0.2,532,0.1,480,0.1
2,1,理髪料,441,0.1,17,107,0.1,365,0.2,221,0.1,540,0.2,490,0.2,494,0.1,865,0.1
2,1,パーマネント代,458,0.1,9.6,354,0.3,498,0.3,425,0.2,487,0.2,187,0.1,635,0.2,614,0.1
2,1,洗濯代,1667,0.5,8.7,520,0.5,668,0.4,906,0.4,856,0.3,1854,0.6,2255,0.6,4596,0.6
2,1,新聞,2850,0.9,-2,1977,1.9,3028,1.8,2733,1.3,3114,1.2,2788,0.9,3359,0.8,2935,0.4
2,1,私立小学校,344,0.1,-46.7,-,-,-,-,-,-,-,-,-,-,283,0.1,2118,0.3
2,1,私立中学校,646,0.2,-62.1,-,-,-,-,-,-,-,-,-,-,1904,0.5,2608,0.4
2,1,私立高校,4705,1.5,-17.5,-,-,-,-,-,-,-,-,600,0.2,3339,0.8,28910,3.9
2,1,私立大学,4313,1.4,-34.9,-,-,-,-,-,-,-,-,193,0.1,45,0,29875,4
2,1,幼児教育費用,1688,0.5,11.5,644,0.6,735,0.4,2317,1.1,1843,0.7,1150,0.4,2077,0.5,3039,0.4
2,1,民営家賃,10798,3.4,28.6,1212,1.2,6295,3.8,7341,3.5,6555,2.5,12597,3.9,19574,4.8,21894,3
2,1,地代,1282,0.4,5.3,501,0.5,-,-,3042,1.4,1957,0.8,2210,0.7,1118,0.3,153,0
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年5月,,,,,,,,,,,,,,,,,,,
第１１表　生計支出７分位階層別１世帯当たり１か月間の公共的料金支出　―全世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
