項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,都平均／持家／実数（円）,都平均／持家／構成比（％）,300万円未満／実数（円）,300万円未満／構成比（％）,300万円未満／持家／実数（円）,300万円未満／持家／構成比（％）,300万円以上／実数（円）,300万円以上／構成比（％）,300万円以上／持家／実数（円）,300万円以上／持家／構成比（％）,（再掲）持家以外／実数（円）,（再掲）持家以外／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,9144,-,2492,-,2175,-,7508,-,6968,-,856,-
0,0,0,0,0,調査世帯数,231,-,-,213,-,57,-,49,-,174,-,164,-,18,-
0,0,0,0,0,世帯人員,2.39,-,-,2.39,-,2.31,-,2.33,-,2.41,-,2.41,-,2.33,-
0,0,0,0,0,有業人員,0.5,-,-,0.5,-,0.33,-,0.34,-,0.56,-,0.55,-,0.5,-
0,0,0,0,0,世帯主平均年齢,73.8,-,-,73.8,-,74.5,-,74.8,-,73.6,-,73.5,-,74.3,-
1,0,0,0,0,受取,406711,-,-12.3,416147,-,276078,-,283400,-,450066,-,457589,-,305968,-
1,1,0,0,0,実収入,40843,100,4.6,37945,100,22576,100,23638,100,46905,100,42411,100,71788,100
1,2,0,0,0,経常収入,35050,85.8,4.1,32375,85.3,18045,79.9,20261,85.7,40693,86.8,36157,85.3,63607,88.6
1,3,0,0,0,勤め先収入,13146,32.2,-0.3,10293,27.1,3575,15.8,4095,17.3,16323,34.8,12228,28.8,43609,60.7
1,4,0,0,0,世帯主収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,6,0,0,0,うち男,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,定期収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,臨時収入,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,5,0,0,0,賞与,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,4,0,0,0,世帯主の配偶者の収入,4450,10.9,24.3,4866,12.8,-,-,-,-,5926,12.6,6386,15.1,-,-
1,6,0,0,0,うち女,4450,10.9,24.3,4866,12.8,-,-,-,-,5926,12.6,6386,15.1,-,-
1,4,0,0,0,他の世帯員収入,8697,21.3,-9.5,5427,14.3,3575,15.8,4095,17.3,10397,22.2,5843,13.8,43609,60.7
1,3,0,0,0,事業・内職収入,6108,15,-22.8,5547,14.6,3038,13.5,3479,14.7,7127,15.2,6193,14.6,12090,16.8
