項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,持家／実数（円）,持家／構成比（％）,民営借家／実数（円）,民営借家／構成比（％）,公営借家／実数（円）,公営借家／構成比（％）,給与住宅／実数（円）,給与住宅／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,8135,-,1479,-,155,-,231,-
0,0,0,0,0,調査世帯数,742,-,617,-,94,-,17,-,14,-
0,0,0,0,0,世帯人員,2.95,-,2.91,-,3.06,-,2.65,-,3.88,-
0,0,0,0,0,有業人員,1.27,-,1.22,-,1.49,-,1.24,-,1.42,-
0,0,0,0,0,世帯主平均年齢,59.1,-,61.9,-,46.3,-,61.3,-,41.9,-
2,2,0,0,0,生計支出,315597,-,304966,-,366861,-,267631,-,394050,-
2,3,0,0,0,消費支出,312783,100,304719,100,349183,100,267631,100,394050,100
2,4,1,0,0,食料,80635,25.8,82062,26.9,74331,21.3,62403,23.3,83033,21.1
2,5,1,1,0,穀類,5841,1.9,5945,2,5275,1.5,5515,2.1,6000,1.5
2,6,1,1,1,米類,1525,0.5,1610,0.5,1158,0.3,1367,0.5,996,0.3
2,6,1,1,2,パン,2645,0.8,2662,0.9,2590,0.7,2393,0.9,2542,0.6
2,6,1,1,3,麺類,1196,0.4,1208,0.4,1079,0.3,1200,0.4,1523,0.4
2,6,1,1,4,他の穀類,475,0.2,466,0.2,447,0.1,555,0.2,939,0.2
2,5,1,2,0,魚介類,6374,2,6738,2.2,4624,1.3,5569,2.1,5286,1.3
2,6,1,2,1,生鮮魚介,3796,1.2,4026,1.3,2676,0.8,3387,1.3,3117,0.8
2,6,1,2,2,塩干魚介,1160,0.4,1236,0.4,815,0.2,1025,0.4,804,0.2
2,6,1,2,3,魚肉練製品,572,0.2,607,0.2,366,0.1,492,0.2,691,0.2
2,6,1,2,4,他の魚介加工品,846,0.3,868,0.3,766,0.2,665,0.2,674,0.2
2,5,1,3,0,肉類,7588,2.4,7887,2.6,5738,1.6,6552,2.4,9605,2.4
2,6,1,3,1,生鮮肉,6283,2,6563,2.2,4604,1.3,5357,2,7793,2
2,6,1,3,2,加工肉,1305,0.4,1324,0.4,1133,0.3,1196,0.4,1812,0.5
