項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／構成比（％）,第2階層／実数（円）,第2階層／構成比（％）,第3階層／実数（円）,第3階層／構成比（％）,第4階層／実数（円）,第4階層／構成比（％）,第5階層／実数（円）,第5階層／構成比（％）,第6階層／実数（円）,第6階層／構成比（％）,第7階層／実数（円）,第7階層／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,0,0,0,調査世帯数,729,-,-,97,-,98,-,114,-,103,-,102,-,107,-,108,-
0,0,0,0,0,世帯人員,3,-,-,2.57,-,2.98,-,2.78,-,2.99,-,3.35,-,3.22,-,3.11,-
0,0,0,0,0,有業人員,1.31,-,-,1.06,-,1.25,-,1.15,-,1.21,-,1.47,-,1.5,-,1.53,-
0,0,0,0,0,世帯主平均年齢,58.6,-,-,63.2,-,60.2,-,61.4,-,58.6,-,54.7,-,54.9,-,57.4,-
2,2,0,0,0,生計支出,336741,-,-9.4,110021,-,174541,-,224762,-,275025,-,331137,-,419408,-,818278,-
2,3,0,0,0,消費支出,336741,100,-2.8,110021,100,174541,100,224762,100,275025,100,331137,100,419408,100,818278,100
2,4,1,0,0,食料,86642,25.7,0.5,51630,46.9,69359,39.7,71934,32,82280,29.9,97364,29.4,111175,26.5,122329,14.9
2,5,1,1,0,穀類,6809,2,-3.6,4910,4.5,6039,3.5,6449,2.9,7089,2.6,8107,2.4,7631,1.8,7421,0.9
2,6,1,1,1,米類,2006,0.6,-6.3,1445,1.3,1919,1.1,1996,0.9,2342,0.9,2390,0.7,2156,0.5,1793,0.2
2,6,1,1,2,パン,3003,0.9,0.8,2125,1.9,2540,1.5,2773,1.2,3119,1.1,3456,1,3205,0.8,3792,0.5
2,6,1,1,3,麺類,1411,0.4,-1.6,1117,1,1263,0.7,1334,0.6,1328,0.5,1787,0.5,1678,0.4,1365,0.2
2,6,1,1,4,他の穀類,389,0.1,-23.7,222,0.2,318,0.2,345,0.2,299,0.1,473,0.1,592,0.1,471,0.1
2,5,1,2,0,魚介類,7248,2.2,7.4,5082,4.6,7264,4.2,6387,2.8,7672,2.8,8319,2.5,7546,1.8,8445,1
