項目,階層,項目名,都平均／実数（円）,都平均／負担率（％）,都平均／対前年同月増加率（％）,第1階層／実数（円）,第1階層／負担率（％）,第2階層／実数（円）,第2階層／負担率（％）,第3階層／実数（円）,第3階層／負担率（％）,第4階層／実数（円）,第4階層／負担率（％）,第5階層／実数（円）,第5階層／負担率（％）,第6階層／実数（円）,第6階層／負担率（％）,第7階層／実数（円）,第7階層／負担率（％）
0,0,世帯数分布,10000,-,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-,1429,-
0,0,調査世帯数,369,-,-,51,-,50,-,55,-,52,-,54,-,55,-,52,-
0,0,世帯人員,3.42,-,-,3.28,-,3.2,-,3.53,-,3.51,-,3.62,-,3.45,-,3.32,-
0,0,有業人員,1.67,-,-,1.61,-,1.59,-,1.74,-,1.53,-,1.75,-,1.74,-,1.73,-
0,0,世帯主平均年齢,48,-,-,51.8,-,49.9,-,46.4,-,44.7,-,46.6,-,47.2,-,49.4,-
0,0,消費支出,345302,-,0.7,233553,-,299414,-,278079,-,305165,-,336700,-,359276,-,601208,-
0,0,公共的料金,123024,35.6,15.7,69681,29.8,85475,28.5,98008,35.2,96185,31.5,103425,30.7,126081,35.1,280014,46.6
1,0,公共料金等,62464,18.1,-7.1,45556,19.5,62517,20.9,63873,23,58196,19.1,62365,18.5,72997,20.3,71371,11.9
1,1,米,1830,0.5,18.7,1830,0.8,2033,0.7,1482,0.5,1339,0.4,2051,0.6,2184,0.6,1891,0.3
1,1,食塩,26,0,44.4,14,0,88,0,6,0,9,0,8,0,21,0,36,0
1,1,学校給食,1711,0.5,7.7,549,0.2,1083,0.4,1123,0.4,3385,1.1,2417,0.7,2395,0.7,1024,0.2
1,1,公営家賃,2961,0.9,96.2,208,0.1,4030,1.3,4772,1.7,-,-,2094,0.6,9581,2.7,-,-
1,1,電気代,12087,3.5,-13,11892,5.1,11280,3.8,14381,5.2,10250,3.4,11447,3.4,11662,3.2,13641,2.3
1,1,都市ガス,8218,2.4,-22.9,6149,2.6,9045,3,8597,3.1,5985,2,9869,2.9,8630,2.4,9204,1.5
1,1,上下水道料,5132,1.5,-16.6,3192,1.4,7093,2.4,3939,1.4,4981,1.6,4602,1.4,6711,1.9,5397,0.9
1,1,医科診療代,2923,0.8,9.8,1915,0.8,2915,1,2568,0.9,1706,0.6,1734,0.5,3414,1,6163,1
1,1,歯科診療代,1945,0.6,29.4,958,0.4,3089,1,273,0.1,855,0.3,728,0.2,697,0.2,6971,1.2
1,1,出産入院料,1045,0.3,...,-,-,-,-,-,-,7335,2.4,-,-,-,-,-,-
1,1,他の入院料,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,鉄道運賃,2271,0.7,-22.8,2261,1,4080,1.4,1485,0.5,1246,0.4,1634,0.5,2191,0.6,3007,0.5
1,1,鉄道通学定期代,312,0.1,28.9,-,-,-,-,-,-,347,0.1,131,0,793,0.2,905,0.2
1,1,鉄道通勤定期代,1428,0.4,-48.2,914,0.4,396,0.1,2982,1.1,2638,0.9,689,0.2,1781,0.5,579,0.1
1,1,バス代,343,0.1,11.7,199,0.1,323,0.1,330,0.1,302,0.1,485,0.1,127,0,630,0.1
1,1,バス通学定期代,41,0,-58.2,-,-,-,-,-,-,-,-,-,-,286,0.1,-,-
1,1,バス通勤定期代,-,-,-100,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,1,タクシー代,488,0.1,-46.5,1121,0.5,301,0.1,574,0.2,257,0.1,292,0.1,441,0.1,437,0.1
1,1,航空運賃,616,0.2,297.4,-,-,-,-,-,-,-,-,3390,1,-,-,913,0.2
1,1,郵便料,169,0,-23.5,79,0,206,0.1,304,0.1,127,0,79,0,182,0.1,200,0
1,1,固定電話通信料,1900,0.6,-14.6,1344,0.6,1833,0.6,1978,0.7,1658,0.5,2019,0.6,2450,0.7,2008,0.3
1,1,移動電話通信料,13044,3.8,14.2,9597,4.1,11018,3.7,14492,5.2,11549,3.8,14503,4.3,15049,4.2,15000,2.5
1,1,ＮＨＫ放送受信料,1217,0.4,-3.9,1414,0.6,985,0.3,924,0.3,1301,0.4,1205,0.4,1570,0.4,1125,0.2
1,1,ケーブルテレビ放送受信料,1232,0.4,9.4,1030,0.4,1470,0.5,1120,0.4,893,0.3,1460,0.4,1196,0.3,1450,0.2
1,1,他の放送受信料,149,0,27.4,10,0,358,0.1,355,0.1,22,0,53,0,54,0,189,0
1,1,国公立小学校,226,0.1,2.7,49,0,7,0,63,0,835,0.3,304,0.1,213,0.1,111,0
1,1,国公立中学校,132,0,-11.4,-,-,-,-,222,0.1,-,-,185,0.1,456,0.1,56,0
1,1,国公立高校,101,0,-18.5,-,-,-,-,71,0,29,0,-,-,608,0.2,-,-
1,1,国公立大学,32,0,-73.1,-,-,-,-,-,-,-,-,228,0.1,-,-,-,-
1,1,たばこ,886,0.3,-5.6,831,0.4,884,0.3,1830,0.7,1150,0.4,758,0.2,306,0.1,435,0.1
2,0,準公共料金等,60560,17.5,55,24124,10.3,22959,7.7,34135,12.3,37988,12.4,41061,12.2,53084,14.8,208643,34.7
2,1,牛乳,1307,0.4,9.9,1035,0.4,1386,0.5,996,0.4,1178,0.4,1444,0.4,1253,0.3,1853,0.3
2,1,灯油,365,0.1,-31.3,488,0.2,400,0.1,126,0,258,0.1,444,0.1,489,0.1,354,0.1
2,1,プロパンガス,333,0.1,4.7,380,0.2,275,0.1,547,0.2,325,0.1,151,0,296,0.1,354,0.1
2,1,理髪料,295,0.1,-10.9,238,0.1,312,0.1,205,0.1,52,0,394,0.1,309,0.1,548,0.1
2,1,パーマネント代,289,0.1,-18.6,-,-,71,0,541,0.2,317,0.1,227,0.1,-,-,851,0.1
2,1,洗濯代,616,0.2,-4.9,772,0.3,233,0.1,459,0.2,427,0.1,263,0.1,540,0.2,1608,0.3
2,1,新聞,2425,0.7,-4,3023,1.3,2033,0.7,1674,0.6,1729,0.6,2985,0.9,2561,0.7,2978,0.5
2,1,私立小学校,138,0,-92.9,-,-,-,-,-,-,967,0.3,-,-,-,-,-,-
2,1,私立中学校,2490,0.7,-38,-,-,-,-,-,-,12565,4.1,914,0.3,-,-,3943,0.7
2,1,私立高校,1788,0.5,-60.4,7791,3.3,-,-,-,-,2692,0.9,1250,0.4,2,0,902,0.2
2,1,私立大学,29407,8.5,844.3,-,-,-,-,-,-,-,-,-,-,23425,6.5,180623,30
2,1,幼児教育費用,4455,1.3,45.4,1712,0.7,2912,1,11644,4.2,4444,1.5,4050,1.2,2774,0.8,3521,0.6
2,1,民営家賃,16432,4.8,0.3,8685,3.7,15337,5.1,17942,6.5,12517,4.1,28938,8.6,20409,5.7,11107,1.8
2,1,地代,220,0.1,58.3,-,-,-,-,-,-,518,0.2,-,-,1026,0.3,-,-
,,,,,,,,,,,,,,,,,,,
東京都生計分析調査　平成28年2月,,,,,,,,,,,,,,,,,,,
第１２表　勤め先収入７分位階層別１世帯当たり１か月間の公共的料金支出　―勤労者世帯―,,,,,,,,,,,,,,,,,,,
項目（0：世帯数等　1：公共料金等　2：準公共料金等）,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
